col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 172nd District,,Attorney General,,,All
,Kevin J Boyle,Al Taubenberger,Kathleen G Kane,David J Freed,Marakay J Rogers,All
Kevin J Boyle,27,0,603,104,7,All
Al Taubenberger,,21,91,398,4,All
Kathleen G Kane,,,5,0,0,All
David J Freed,,,,6,0,All
Marakay J Rogers,,,,,0,All
Total,741,514,699,508,11,All
,Representative In The General Assembly 172nd District,,Attorney General,,,11
,Kevin J Boyle,Al Taubenberger,Kathleen G Kane,David J Freed,Marakay J Rogers,11
Kevin J Boyle,7,0,171,34,2,11
Al Taubenberger,,4,25,110,2,11
Kathleen G Kane,,,2,0,0,11
David J Freed,,,,0,0,11
Marakay J Rogers,,,,,0,11
Total,214,141,198,144,4,11
,Representative In The General Assembly 172nd District,,Attorney General,,,19
,Kevin J Boyle,Al Taubenberger,Kathleen G Kane,David J Freed,Marakay J Rogers,19
Kevin J Boyle,16,0,275,32,4,19
Al Taubenberger,,13,41,178,2,19
Kathleen G Kane,,,2,0,0,19
David J Freed,,,,2,0,19
Marakay J Rogers,,,,,0,19
Total,327,234,318,212,6,19
,Representative In The General Assembly 172nd District,,Attorney General,,,28
,Kevin J Boyle,Al Taubenberger,Kathleen G Kane,David J Freed,Marakay J Rogers,28
Kevin J Boyle,4,0,157,38,1,28
Al Taubenberger,,4,25,110,0,28
Kathleen G Kane,,,1,0,0,28
David J Freed,,,,4,0,28
Marakay J Rogers,,,,,0,28
Total,200,139,183,152,1,28
