col_1,col_2,col_3,col_4,col_5,division
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,All
,Mike Stack,Michael J Tomlinson,Allyson Y Schwartz,Joseph James Rooney,All
Mike Stack,33,0,"1,704",201,All
Michael J Tomlinson,,16,129,717,All
Allyson Y Schwartz,,,29,0,All
Joseph James Rooney,,,,9,All
Total,"1,938",862,"1,862",927,All
,Representative In Congress 13th District,,Senator In The General Assembly 5th District,,1
,Allyson Y Schwartz,Joseph James Rooney,Mike Stack,Michael J Tomlinson,1
Allyson Y Schwartz,4,0,232,14,1
Joseph James Rooney,,0,17,80,1
Mike Stack,,,1,0,1
Michael J Tomlinson,,,,2,1
Total,250,97,250,96,1
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,2
,Mike Stack,Michael J Tomlinson,Allyson Y Schwartz,Joseph James Rooney,2
Mike Stack,6,0,208,45,2
Michael J Tomlinson,,4,17,131,2
Allyson Y Schwartz,,,1,0,2
Joseph James Rooney,,,,1,2
Total,259,152,226,177,2
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,3
,Mike Stack,Michael J Tomlinson,Allyson Y Schwartz,Joseph James Rooney,3
Mike Stack,1,0,214,19,3
Michael J Tomlinson,,1,11,79,3
Allyson Y Schwartz,,,4,0,3
Joseph James Rooney,,,,0,3
Total,234,91,229,98,3
,Representative In Congress 13th District,,Senator In The General Assembly 5th District,,4
,Allyson Y Schwartz,Joseph James Rooney,Mike Stack,Michael J Tomlinson,4
Allyson Y Schwartz,4,0,210,24,4
Joseph James Rooney,,2,17,98,4
Mike Stack,,,3,0,4
Michael J Tomlinson,,,,2,4
Total,238,117,230,124,4
,Representative In Congress 13th District,,Senator In The General Assembly 5th District,,5
,Allyson Y Schwartz,Joseph James Rooney,Mike Stack,Michael J Tomlinson,5
Allyson Y Schwartz,6,0,298,37,5
Joseph James Rooney,,0,33,97,5
Mike Stack,,,5,0,5
Michael J Tomlinson,,,,3,5
Total,341,130,336,137,5
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,6
,Mike Stack,Michael J Tomlinson,Allyson Y Schwartz,Joseph James Rooney,6
Mike Stack,4,0,213,22,6
Michael J Tomlinson,,1,20,116,6
Allyson Y Schwartz,,,5,0,6
Joseph James Rooney,,,,1,6
Total,239,137,238,139,6
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,7
,Mike Stack,Michael J Tomlinson,Allyson Y Schwartz,Joseph James Rooney,7
Mike Stack,9,0,202,36,7
Michael J Tomlinson,,3,4,83,7
Allyson Y Schwartz,,,4,0,7
Joseph James Rooney,,,,4,7
Total,247,90,210,123,7
,Senator In The General Assembly 5th District,,Representative In Congress 13th District,,15
,Mike Stack,Michael J Tomlinson,Allyson Y Schwartz,Joseph James Rooney,15
Mike Stack,4,0,127,12,15
Michael J Tomlinson,,0,2,33,15
Allyson Y Schwartz,,,1,0,15
Joseph James Rooney,,,,1,15
Total,143,35,130,46,15
