col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 192nd District,Auditor General,,,All
,Louise Bishop,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,All
Louise Bishop,508,"15,996",344,53,All
Eugene A Depasquale,,142,0,0,All
John Maher,,,358,0,All
Betsy Elizabeth Summers,,,,21,All
Total,"16,901","16,138",702,74,All
,Auditor General,,,Representative In The General Assembly 192nd District,1
,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,Louise Bishop,1
Eugene A Depasquale,6,0,0,316,1
John Maher,,2,0,1,1
Betsy Elizabeth Summers,,,1,0,1
Louise Bishop,,,,4,1
Total,322,3,1,321,1
,Representative In The General Assembly 192nd District,Auditor General,,,2
,Louise Bishop,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,2
Louise Bishop,6,413,0,2,2
Eugene A Depasquale,,5,0,0,2
John Maher,,,3,0,2
Betsy Elizabeth Summers,,,,0,2
Total,421,418,3,2,2
,Representative In The General Assembly 192nd District,Auditor General,,,3
,Louise Bishop,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,3
Louise Bishop,9,319,1,0,3
Eugene A Depasquale,,3,0,0,3
John Maher,,,3,0,3
Betsy Elizabeth Summers,,,,0,3
Total,329,322,4,0,3
,Representative In The General Assembly 192nd District,Auditor General,,,4
,Louise Bishop,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,4
Louise Bishop,8,294,2,1,4
Eugene A Depasquale,,2,0,0,4
John Maher,,,1,0,4
Betsy Elizabeth Summers,,,,0,4
Total,305,296,3,1,4
,Representative In The General Assembly 192nd District,Auditor General,,,5
,Louise Bishop,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,5
Louise Bishop,7,307,5,1,5
Eugene A Depasquale,,0,0,0,5
John Maher,,,0,0,5
Betsy Elizabeth Summers,,,,0,5
Total,320,307,5,1,5
,Representative In The General Assembly 192nd District,Auditor General,,,6
,Louise Bishop,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,6
Louise Bishop,16,440,4,0,6
Eugene A Depasquale,,3,0,0,6
John Maher,,,4,0,6
Betsy Elizabeth Summers,,,,1,6
Total,460,443,8,1,6
,Representative In The General Assembly 192nd District,Auditor General,,,7
,Louise Bishop,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,7
Louise Bishop,16,386,4,0,7
Eugene A Depasquale,,5,0,0,7
John Maher,,,1,0,7
Betsy Elizabeth Summers,,,,0,7
Total,406,391,5,0,7
,Representative In The General Assembly 192nd District,Auditor General,,,8
,Louise Bishop,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,8
Louise Bishop,7,204,0,0,8
Eugene A Depasquale,,1,0,0,8
John Maher,,,1,0,8
Betsy Elizabeth Summers,,,,0,8
Total,211,205,1,0,8
,Representative In The General Assembly 192nd District,Auditor General,,,9
,Louise Bishop,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,9
Louise Bishop,12,311,4,0,9
Eugene A Depasquale,,1,0,0,9
John Maher,,,2,0,9
Betsy Elizabeth Summers,,,,0,9
Total,327,312,6,0,9
,Representative In The General Assembly 192nd District,Auditor General,,,10
,Louise Bishop,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,10
Louise Bishop,15,446,3,1,10
Eugene A Depasquale,,4,0,0,10
John Maher,,,1,0,10
Betsy Elizabeth Summers,,,,0,10
Total,465,450,4,1,10
,Representative In The General Assembly 192nd District,Auditor General,,,11
,Louise Bishop,Eugene A Depasquale,Betsy Elizabeth Summers,John Maher,11
Louise Bishop,12,470,3,4,11
Eugene A Depasquale,,9,0,0,11
Betsy Elizabeth Summers,,,1,0,11
John Maher,,,,0,11
Total,489,479,4,4,11
,Representative In The General Assembly 192nd District,Auditor General,,,12
,Louise Bishop,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,12
Louise Bishop,13,527,3,3,12
Eugene A Depasquale,,2,0,0,12
John Maher,,,3,0,12
Betsy Elizabeth Summers,,,,0,12
Total,546,529,6,3,12
,Representative In The General Assembly 192nd District,Auditor General,,,13
,Louise Bishop,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,13
Louise Bishop,14,398,7,0,13
Eugene A Depasquale,,1,0,0,13
John Maher,,,8,0,13
Betsy Elizabeth Summers,,,,1,13
Total,419,399,15,1,13
,Representative In The General Assembly 192nd District,Auditor General,,,14
,Louise Bishop,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,14
Louise Bishop,22,469,12,3,14
Eugene A Depasquale,,1,0,0,14
John Maher,,,16,0,14
Betsy Elizabeth Summers,,,,1,14
Total,506,470,28,4,14
,Representative In The General Assembly 192nd District,Auditor General,,,15
,Louise Bishop,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,15
Louise Bishop,16,468,5,1,15
Eugene A Depasquale,,3,0,0,15
John Maher,,,1,0,15
Betsy Elizabeth Summers,,,,0,15
Total,490,471,6,1,15
,Representative In The General Assembly 192nd District,Auditor General,,,16
,Louise Bishop,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,16
Louise Bishop,11,326,7,0,16
Eugene A Depasquale,,5,0,0,16
John Maher,,,7,0,16
Betsy Elizabeth Summers,,,,0,16
Total,344,331,14,0,16
,Representative In The General Assembly 192nd District,Auditor General,,,17
,Louise Bishop,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,17
Louise Bishop,13,358,3,1,17
Eugene A Depasquale,,1,0,0,17
John Maher,,,13,0,17
Betsy Elizabeth Summers,,,,0,17
Total,375,359,16,1,17
,Representative In The General Assembly 192nd District,Auditor General,,,18
,Louise Bishop,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,18
Louise Bishop,14,419,4,1,18
Eugene A Depasquale,,0,0,0,18
John Maher,,,11,0,18
Betsy Elizabeth Summers,,,,0,18
Total,438,419,15,1,18
,Representative In The General Assembly 192nd District,Auditor General,,,19
,Louise Bishop,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,19
Louise Bishop,31,562,6,3,19
Eugene A Depasquale,,6,0,0,19
John Maher,,,13,0,19
Betsy Elizabeth Summers,,,,1,19
Total,602,568,19,4,19
,Representative In The General Assembly 192nd District,Auditor General,,,20
,Louise Bishop,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,20
Louise Bishop,21,522,9,3,20
Eugene A Depasquale,,2,0,0,20
John Maher,,,14,0,20
Betsy Elizabeth Summers,,,,1,20
Total,555,524,23,4,20
,Representative In The General Assembly 192nd District,Auditor General,,,21
,Louise Bishop,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,21
Louise Bishop,13,499,12,2,21
Eugene A Depasquale,,2,0,0,21
John Maher,,,4,0,21
Betsy Elizabeth Summers,,,,1,21
Total,526,501,16,3,21
,Representative In The General Assembly 192nd District,Auditor General,,,22
,Louise Bishop,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,22
Louise Bishop,11,413,8,1,22
Eugene A Depasquale,,4,0,0,22
John Maher,,,21,0,22
Betsy Elizabeth Summers,,,,1,22
Total,433,417,29,2,22
,Representative In The General Assembly 192nd District,Auditor General,,,23
,Louise Bishop,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,23
Louise Bishop,17,314,59,3,23
Eugene A Depasquale,,7,0,0,23
John Maher,,,42,0,23
Betsy Elizabeth Summers,,,,0,23
Total,393,321,101,3,23
,Representative In The General Assembly 192nd District,Auditor General,,,24
,Louise Bishop,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,24
Louise Bishop,19,469,11,4,24
Eugene A Depasquale,,6,0,0,24
John Maher,,,3,0,24
Betsy Elizabeth Summers,,,,3,24
Total,503,475,14,7,24
,Representative In The General Assembly 192nd District,Auditor General,,,25
,Louise Bishop,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,25
Louise Bishop,7,320,34,6,25
Eugene A Depasquale,,4,0,0,25
John Maher,,,49,0,25
Betsy Elizabeth Summers,,,,2,25
Total,367,324,83,8,25
,Representative In The General Assembly 192nd District,Auditor General,,,26
,Louise Bishop,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,26
Louise Bishop,2,271,3,0,26
Eugene A Depasquale,,3,0,0,26
John Maher,,,3,0,26
Betsy Elizabeth Summers,,,,0,26
Total,276,274,6,0,26
,Representative In The General Assembly 192nd District,Auditor General,,,27
,Louise Bishop,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,27
Louise Bishop,10,383,10,2,27
Eugene A Depasquale,,5,0,0,27
John Maher,,,3,0,27
Betsy Elizabeth Summers,,,,0,27
Total,405,388,13,2,27
,Representative In The General Assembly 192nd District,Auditor General,,,28
,Louise Bishop,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,28
Louise Bishop,8,356,5,1,28
Eugene A Depasquale,,4,0,0,28
John Maher,,,10,0,28
Betsy Elizabeth Summers,,,,0,28
Total,370,360,15,1,28
,Representative In The General Assembly 192nd District,Auditor General,,,29
,Louise Bishop,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,29
Louise Bishop,13,408,12,0,29
Eugene A Depasquale,,4,0,0,29
John Maher,,,10,0,29
Betsy Elizabeth Summers,,,,0,29
Total,433,412,22,0,29
,Representative In The General Assembly 192nd District,Auditor General,,,30
,Louise Bishop,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,30
Louise Bishop,11,382,9,3,30
Eugene A Depasquale,,2,0,0,30
John Maher,,,10,0,30
Betsy Elizabeth Summers,,,,0,30
Total,405,384,19,3,30
,Representative In The General Assembly 192nd District,Auditor General,,,31
,Louise Bishop,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,31
Louise Bishop,20,428,7,1,31
Eugene A Depasquale,,2,0,0,31
John Maher,,,15,0,31
Betsy Elizabeth Summers,,,,1,31
Total,456,430,22,2,31
,Representative In The General Assembly 192nd District,Auditor General,,,32
,Louise Bishop,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,32
Louise Bishop,13,313,8,0,32
Eugene A Depasquale,,2,0,0,32
John Maher,,,9,0,32
Betsy Elizabeth Summers,,,,0,32
Total,334,315,17,0,32
,Representative In The General Assembly 192nd District,Auditor General,,,33
,Louise Bishop,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,33
Louise Bishop,17,412,9,0,33
Eugene A Depasquale,,6,0,0,33
John Maher,,,9,0,33
Betsy Elizabeth Summers,,,,0,33
Total,438,418,18,0,33
,Representative In The General Assembly 192nd District,Auditor General,,,34
,Louise Bishop,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,34
Louise Bishop,10,305,26,2,34
Eugene A Depasquale,,11,0,0,34
John Maher,,,33,0,34
Betsy Elizabeth Summers,,,,2,34
Total,343,316,59,4,34
,Representative In The General Assembly 192nd District,Auditor General,,,35
,Louise Bishop,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,35
Louise Bishop,8,278,2,0,35
