col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In Congress 1st District,,Auditor General,,,All
,Robert A Brady,John Featherman,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,All
Robert A Brady,10,0,204,40,5,All
John Featherman,,1,4,111,3,All
Eugene A Depasquale,,,0,0,0,All
John Maher,,,,13,0,All
Betsy Elizabeth Summers,,,,,1,All
Total,259,119,208,164,9,All
,Representative In Congress 1st District,,Auditor General,,,18
,Robert A Brady,John Featherman,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,18
Robert A Brady,10,0,204,40,5,18
John Featherman,,1,4,111,3,18
Eugene A Depasquale,,,0,0,0,18
John Maher,,,,13,0,18
Betsy Elizabeth Summers,,,,,1,18
Total,259,119,208,164,9,18
