col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In Congress 2nd District,,,Representative In The General Assembly 194th District,,All
,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,Pamela A Delissio,Linda M Wolfe Bateman,All
Chaka Fattah,135,0,0,"5,251",43,All
Robert Allen Mansfield Jr,,6,0,42,291,All
James Foster,,,4,36,10,All
Pamela A Delissio,,,,44,0,All
Linda M Wolfe Bateman,,,,,6,All
Total,"5,429",339,50,"5,373",350,All
,Representative In Congress 2nd District,,,Representative In The General Assembly 194th District,,1
,Chaka Fattah,James Foster,Robert Allen Mansfield Jr,Pamela A Delissio,Linda M Wolfe Bateman,1
Chaka Fattah,6,0,0,293,1,1
James Foster,,0,0,0,2,1
Robert Allen Mansfield Jr,,,0,0,1,1
Pamela A Delissio,,,,0,0,1
Linda M Wolfe Bateman,,,,,0,1
Total,300,2,1,293,4,1
,Representative In Congress 2nd District,,,Representative In The General Assembly 194th District,,2
,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,Pamela A Delissio,Linda M Wolfe Bateman,2
Chaka Fattah,9,0,0,331,2,2
Robert Allen Mansfield Jr,,0,0,3,20,2
James Foster,,,0,3,0,2
Pamela A Delissio,,,,3,0,2
Linda M Wolfe Bateman,,,,,1,2
Total,342,23,3,340,23,2
,Representative In The General Assembly 194th District,,Representative In Congress 2nd District,,,3
,Pamela A Delissio,Linda M Wolfe Bateman,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,3
Pamela A Delissio,3,0,211,5,7,3
Linda M Wolfe Bateman,,1,6,23,1,3
Chaka Fattah,,,0,0,0,3
Robert Allen Mansfield Jr,,,,1,0,3
James Foster,,,,,1,3
Total,226,31,217,29,9,3
,Representative In Congress 2nd District,,,Representative In The General Assembly 194th District,,4
,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,Pamela A Delissio,Linda M Wolfe Bateman,4
Chaka Fattah,6,0,0,149,1,4
Robert Allen Mansfield Jr,,0,0,1,9,4
James Foster,,,0,0,0,4
Pamela A Delissio,,,,2,0,4
Linda M Wolfe Bateman,,,,,0,4
Total,156,10,0,152,10,4
,Representative In Congress 2nd District,,,Representative In The General Assembly 194th District,,6
,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,Pamela A Delissio,Linda M Wolfe Bateman,6
Chaka Fattah,9,0,0,327,1,6
Robert Allen Mansfield Jr,,1,0,3,14,6
James Foster,,,1,4,0,6
Pamela A Delissio,,,,3,0,6
Linda M Wolfe Bateman,,,,,1,6
Total,337,18,5,337,16,6
,Representative In Congress 2nd District,,,Representative In The General Assembly 194th District,,7
,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,Pamela A Delissio,Linda M Wolfe Bateman,7
Chaka Fattah,8,0,0,317,3,7
Robert Allen Mansfield Jr,,1,0,2,32,7
James Foster,,,1,4,1,7
Pamela A Delissio,,,,4,0,7
Linda M Wolfe Bateman,,,,,0,7
Total,328,35,6,327,36,7
,Representative In Congress 2nd District,,,Representative In The General Assembly 194th District,,8
,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,Pamela A Delissio,Linda M Wolfe Bateman,8
Chaka Fattah,10,0,0,391,0,8
Robert Allen Mansfield Jr,,1,0,0,18,8
James Foster,,,0,0,1,8
Pamela A Delissio,,,,5,0,8
Linda M Wolfe Bateman,,,,,0,8
Total,401,19,1,396,19,8
,Representative In Congress 2nd District,,,Representative In The General Assembly 194th District,,9
,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,Pamela A Delissio,Linda M Wolfe Bateman,9
Chaka Fattah,18,0,0,384,4,9
Robert Allen Mansfield Jr,,0,0,3,28,9
James Foster,,,1,3,1,9
Pamela A Delissio,,,,3,0,9
Linda M Wolfe Bateman,,,,,1,9
Total,406,31,5,393,34,9
,Representative In Congress 2nd District,,,Representative In The General Assembly 194th District,,11
,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,Pamela A Delissio,Linda M Wolfe Bateman,11
Chaka Fattah,16,0,0,397,2,11
Robert Allen Mansfield Jr,,0,0,4,25,11
James Foster,,,0,3,0,11
Pamela A Delissio,,,,5,0,11
Linda M Wolfe Bateman,,,,,0,11
Total,415,29,3,409,27,11
,Representative In Congress 2nd District,,,Representative In The General Assembly 194th District,,12
,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,Pamela A Delissio,Linda M Wolfe Bateman,12
Chaka Fattah,11,0,0,418,7,12
Robert Allen Mansfield Jr,,1,0,8,48,12
James Foster,,,0,3,0,12
Pamela A Delissio,,,,3,0,12
Linda M Wolfe Bateman,,,,,0,12
Total,436,57,3,432,55,12
,Representative In Congress 2nd District,,,Representative In The General Assembly 194th District,,13
,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,Pamela A Delissio,Linda M Wolfe Bateman,13
Chaka Fattah,14,0,0,424,2,13
Robert Allen Mansfield Jr,,1,0,2,7,13
James Foster,,,0,1,1,13
Pamela A Delissio,,,,5,0,13
Linda M Wolfe Bateman,,,,,0,13
Total,440,10,2,432,10,13
,Representative In The General Assembly 194th District,,Representative In Congress 2nd District,,,14
,Pamela A Delissio,Linda M Wolfe Bateman,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,14
Pamela A Delissio,2,0,355,6,4,14
Linda M Wolfe Bateman,,0,4,18,0,14
Chaka Fattah,,,5,0,0,14
Robert Allen Mansfield Jr,,,,0,0,14
James Foster,,,,,0,14
Total,367,22,364,24,4,14
,Representative In Congress 2nd District,,,Representative In The General Assembly 194th District,,16
,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,Pamela A Delissio,Linda M Wolfe Bateman,16
Chaka Fattah,11,0,0,576,6,16
Robert Allen Mansfield Jr,,0,0,2,16,16
James Foster,,,0,3,0,16
Pamela A Delissio,,,,3,0,16
Linda M Wolfe Bateman,,,,,0,16
Total,593,18,3,584,22,16
,Representative In Congress 2nd District,,,Representative In The General Assembly 194th District,,21
,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,Pamela A Delissio,Linda M Wolfe Bateman,21
Chaka Fattah,9,0,0,400,1,21
Robert Allen Mansfield Jr,,0,0,1,2,21
James Foster,,,0,0,1,21
Pamela A Delissio,,,,2,0,21
Linda M Wolfe Bateman,,,,,1,21
Total,410,3,1,403,5,21
,Representative In Congress 2nd District,,,Representative In The General Assembly 194th District,,28
,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,Pamela A Delissio,Linda M Wolfe Bateman,28
Chaka Fattah,3,0,0,278,3,28
Robert Allen Mansfield Jr,,0,0,2,30,28
James Foster,,,0,1,2,28
Pamela A Delissio,,,,1,0,28
Linda M Wolfe Bateman,,,,,1,28
Total,284,32,3,282,36,28
