col_1,col_2,division
,Representative In The General Assembly 191st District,All
,Ronald G Waters,All
Ronald G Waters,"9,207",All
Total,"9,207",All
,Representative In The General Assembly 191st District,1
,Ronald G Waters,1
Ronald G Waters,406,1
Total,406,1
,Representative In The General Assembly 191st District,2
,Ronald G Waters,2
Ronald G Waters,421,2
Total,421,2
,Representative In The General Assembly 191st District,3
,Ronald G Waters,3
Ronald G Waters,457,3
Total,457,3
,Representative In The General Assembly 191st District,4
,Ronald G Waters,4
Ronald G Waters,473,4
Total,473,4
,Representative In The General Assembly 191st District,5
,Ronald G Waters,5
Ronald G Waters,360,5
Total,360,5
,Representative In The General Assembly 191st District,6
,Ronald G Waters,6
Ronald G Waters,596,6
Total,596,6
,Representative In The General Assembly 191st District,7
,Ronald G Waters,7
Ronald G Waters,353,7
Total,353,7
,Representative In The General Assembly 191st District,8
,Ronald G Waters,8
Ronald G Waters,407,8
Total,407,8
,Representative In The General Assembly 191st District,9
,Ronald G Waters,9
Ronald G Waters,443,9
Total,443,9
,Representative In The General Assembly 191st District,10
,Ronald G Waters,10
Ronald G Waters,417,10
Total,417,10
,Representative In The General Assembly 191st District,11
,Ronald G Waters,11
Ronald G Waters,435,11
Total,435,11
,Representative In The General Assembly 191st District,12
,Ronald G Waters,12
Ronald G Waters,396,12
Total,396,12
,Representative In The General Assembly 191st District,13
,Ronald G Waters,13
Ronald G Waters,339,13
Total,339,13
,Representative In The General Assembly 191st District,14
,Ronald G Waters,14
Ronald G Waters,475,14
Total,475,14
,Representative In The General Assembly 191st District,15
,Ronald G Waters,15
Ronald G Waters,429,15
Total,429,15
,Representative In The General Assembly 191st District,16
,Ronald G Waters,16
Ronald G Waters,449,16
Total,449,16
,Representative In The General Assembly 191st District,17
,Ronald G Waters,17
Ronald G Waters,443,17
Total,443,17
,Representative In The General Assembly 191st District,18
,Ronald G Waters,18
Ronald G Waters,426,18
Total,426,18
,Representative In The General Assembly 191st District,19
,Ronald G Waters,19
Ronald G Waters,493,19
Total,493,19
,Representative In The General Assembly 191st District,20
,Ronald G Waters,20
Ronald G Waters,347,20
Total,347,20
,Representative In The General Assembly 191st District,21
,Ronald G Waters,21
Ronald G Waters,328,21
Total,328,21
,Representative In The General Assembly 191st District,22
,Ronald G Waters,22
Ronald G Waters,314,22
Total,314,22
