col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 177th District,,Representative In Congress 1st District,,All
,John J Taylor,William F Dunbar,Robert A Brady,John Featherman,All
John J Taylor,365,0,"1,516",939,All
William F Dunbar,,41,"1,003",21,All
Robert A Brady,,,27,0,All
John Featherman,,,,9,All
Total,"2,820","1,065","2,546",969,All
,Representative In The General Assembly 177th District,,Representative In Congress 1st District,,1
,John J Taylor,William F Dunbar,Robert A Brady,John Featherman,1
John J Taylor,16,0,114,66,1
William F Dunbar,,2,67,1,1
Robert A Brady,,,4,0,1
John Featherman,,,,1,1
Total,196,70,185,68,1
,Representative In Congress 1st District,,Representative In The General Assembly 177th District,,2
,Robert A Brady,John Featherman,William F Dunbar,John J Taylor,2
Robert A Brady,3,0,122,47,2
John Featherman,,0,1,25,2
William F Dunbar,,,6,0,2
John J Taylor,,,,15,2
Total,172,26,129,87,2
,Representative In The General Assembly 177th District,,Representative In Congress 1st District,,3
,John J Taylor,William F Dunbar,Robert A Brady,John Featherman,3
John J Taylor,43,0,160,79,3
William F Dunbar,,2,60,3,3
Robert A Brady,,,1,0,3
John Featherman,,,,0,3
Total,282,65,221,82,3
,Representative In The General Assembly 177th District,,Representative In Congress 1st District,,4
,John J Taylor,William F Dunbar,Robert A Brady,John Featherman,4
John J Taylor,18,0,104,87,4
William F Dunbar,,0,58,3,4
Robert A Brady,,,1,0,4
John Featherman,,,,2,4
Total,209,61,163,92,4
,Representative In The General Assembly 177th District,,Representative In Congress 1st District,,5
,John J Taylor,William F Dunbar,Robert A Brady,John Featherman,5
John J Taylor,47,0,149,88,5
William F Dunbar,,1,51,3,5
Robert A Brady,,,2,0,5
John Featherman,,,,0,5
Total,284,55,202,91,5
,Representative In The General Assembly 177th District,,Representative In Congress 1st District,,6
,John J Taylor,William F Dunbar,Robert A Brady,John Featherman,6
John J Taylor,26,0,125,66,6
William F Dunbar,,2,53,1,6
Robert A Brady,,,1,0,6
John Featherman,,,,0,6
Total,217,56,179,67,6
,Representative In The General Assembly 177th District,,Representative In Congress 1st District,,7
,John J Taylor,William F Dunbar,Robert A Brady,John Featherman,7
John J Taylor,34,0,172,94,7
William F Dunbar,,1,40,0,7
Robert A Brady,,,1,0,7
John Featherman,,,,1,7
Total,300,41,213,95,7
,Representative In The General Assembly 177th District,,Representative In Congress 1st District,,8
,John J Taylor,William F Dunbar,Robert A Brady,John Featherman,8
John J Taylor,17,0,106,71,8
William F Dunbar,,2,77,0,8
Robert A Brady,,,5,0,8
John Featherman,,,,1,8
Total,194,79,188,72,8
,Representative In The General Assembly 177th District,,Representative In Congress 1st District,,10
,John J Taylor,William F Dunbar,Robert A Brady,John Featherman,10
John J Taylor,22,0,98,68,10
William F Dunbar,,1,38,1,10
Robert A Brady,,,1,0,10
John Featherman,,,,4,10
Total,188,40,137,73,10
,Representative In Congress 1st District,,Representative In The General Assembly 177th District,,11
,Robert A Brady,John Featherman,John J Taylor,William F Dunbar,11
Robert A Brady,1,0,85,89,11
John Featherman,,0,56,1,11
John J Taylor,,,22,0,11
William F Dunbar,,,,6,11
Total,175,57,163,96,11
,Representative In The General Assembly 177th District,,Representative In Congress 1st District,,12
,John J Taylor,William F Dunbar,Robert A Brady,John Featherman,12
John J Taylor,27,0,109,89,12
William F Dunbar,,4,52,3,12
Robert A Brady,,,4,0,12
John Featherman,,,,0,12
Total,225,59,165,92,12
,Representative In The General Assembly 177th District,,Representative In Congress 1st District,,22
,John J Taylor,William F Dunbar,Robert A Brady,John Featherman,22
John J Taylor,27,0,109,66,22
William F Dunbar,,2,43,2,22
Robert A Brady,,,1,0,22
John Featherman,,,,0,22
Total,202,47,153,68,22
,Representative In Congress 1st District,,Representative In The General Assembly 177th District,,23
,Robert A Brady,John Featherman,William F Dunbar,John J Taylor,23
Robert A Brady,1,0,142,76,23
John Featherman,,0,1,50,23
William F Dunbar,,,5,0,23
John J Taylor,,,,20,23
Total,219,51,148,146,23
,Representative In Congress 1st District,,Representative In The General Assembly 177th District,,24
,Robert A Brady,John Featherman,John J Taylor,William F Dunbar,24
Robert A Brady,1,0,62,111,24
John Featherman,,0,34,1,24
John J Taylor,,,31,0,24
William F Dunbar,,,,7,24
Total,174,35,127,119,24
