col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,President And Vice President Of The United States,,,,Representative In Congress 2nd District,,,All
,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,All
Barack Obama,"33,437",0,0,0,"275,466","3,399","2,901",All
Mitt Romney,,"3,175",0,0,"2,017","15,737",433,All
Gary Johnson,,,256,0,278,305,277,All
Jill Stein,,,,167,492,77,227,All
Chaka Fattah,,,,,"1,591",0,0,All
Robert Allen Mansfield Jr,,,,,,156,0,All
James Foster,,,,,,,75,All
Total,"315,203","21,362","1,116",963,"279,844","19,674","3,913",All
