col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 172nd District,,Auditor General,,,All
,Kevin J Boyle,Al Taubenberger,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,All
Kevin J Boyle,85,0,"1,050",304,15,All
Al Taubenberger,,26,61,649,10,All
Eugene A Depasquale,,,6,0,0,All
John Maher,,,,6,0,All
Betsy Elizabeth Summers,,,,,2,All
Total,"1,454",746,"1,117",959,27,All
,Representative In The General Assembly 172nd District,,Auditor General,,,2
,Kevin J Boyle,Al Taubenberger,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,2
Kevin J Boyle,17,0,266,51,4,2
Al Taubenberger,,5,20,124,2,2
Eugene A Depasquale,,,2,0,0,2
John Maher,,,,1,0,2
Betsy Elizabeth Summers,,,,,0,2
Total,338,151,288,176,6,2
,Representative In The General Assembly 172nd District,,Auditor General,,,3
,Kevin J Boyle,Al Taubenberger,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,3
Kevin J Boyle,17,0,201,51,5,3
Al Taubenberger,,1,8,124,3,3
Eugene A Depasquale,,,2,0,0,3
John Maher,,,,1,0,3
Betsy Elizabeth Summers,,,,,0,3
Total,274,136,211,176,8,3
,Representative In The General Assembly 172nd District,,Auditor General,,,11
,Kevin J Boyle,Al Taubenberger,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,11
Kevin J Boyle,13,0,214,45,6,11
Al Taubenberger,,5,4,110,5,11
Eugene A Depasquale,,,2,0,0,11
John Maher,,,,2,0,11
Betsy Elizabeth Summers,,,,,1,11
Total,278,124,220,157,12,11
,Auditor General,,,Representative In The General Assembly 172nd District,,13
,John Maher,Eugene A Depasquale,Betsy Elizabeth Summers,Kevin J Boyle,Al Taubenberger,13
John Maher,2,0,0,102,193,13
Eugene A Depasquale,,0,0,155,15,13
Betsy Elizabeth Summers,,,1,0,0,13
Kevin J Boyle,,,,30,0,13
Al Taubenberger,,,,,7,13
Total,297,170,1,287,215,13
,Representative In The General Assembly 172nd District,,Auditor General,,,15
,Kevin J Boyle,Al Taubenberger,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,15
Kevin J Boyle,8,0,214,55,0,15
Al Taubenberger,,8,14,98,0,15
Eugene A Depasquale,,,0,0,0,15
John Maher,,,,0,0,15
Betsy Elizabeth Summers,,,,,0,15
Total,277,120,228,153,0,15
