col_1,col_2,division
,Senator In The General Assembly 7th District,All
,Vincent J Hughes,All
Vincent J Hughes,"1,572",All
Total,"1,572",All
,Senator In The General Assembly 7th District,1
,Vincent J Hughes,1
Vincent J Hughes,217,1
Total,217,1
,Senator In The General Assembly 7th District,2
,Vincent J Hughes,2
Vincent J Hughes,399,2
Total,399,2
,Senator In The General Assembly 7th District,8
,Vincent J Hughes,8
Vincent J Hughes,266,8
Total,266,8
,Senator In The General Assembly 7th District,12
,Vincent J Hughes,12
Vincent J Hughes,336,12
Total,336,12
,Senator In The General Assembly 7th District,23
,Vincent J Hughes,23
Vincent J Hughes,354,23
Total,354,23
