col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,President And Vice President Of The United States,,,,Representative In Congress 1st District,,All
,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,Robert A Brady,John Featherman,All
Barack Obama,613,0,0,0,"4,126",119,All
Mitt Romney,,158,0,0,366,949,All
Gary Johnson,,,12,0,23,19,All
Jill Stein,,,,5,20,6,All
Robert A Brady,,,,,34,0,All
John Featherman,,,,,,17,All
Total,"4,858","1,473",54,31,"4,569","1,110",All
,Representative In Congress 1st District,,President And Vice President Of The United States,,,,1
,Robert A Brady,John Featherman,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,1
Robert A Brady,3,0,151,26,5,0,1
John Featherman,,0,5,63,0,0,1
Barack Obama,,,7,0,0,0,1
Mitt Romney,,,,12,0,0,1
Gary Johnson,,,,,1,0,1
Jill Stein,,,,,,0,1
Total,185,68,163,101,6,0,1
,President And Vice President Of The United States,,,,Representative In Congress 1st District,,2
,Barack Obama,Mitt Romney,Jill Stein,Gary Johnson,Robert A Brady,John Featherman,2
Barack Obama,33,0,0,0,163,7,2
Mitt Romney,,4,0,0,8,16,2
Jill Stein,,,1,0,1,0,2
Gary Johnson,,,,0,0,1,2
Robert A Brady,,,,,0,0,2
John Featherman,,,,,,2,2
Total,203,28,2,1,172,26,2
,President And Vice President Of The United States,,,,Representative In Congress 1st District,,3
,Barack Obama,Mitt Romney,Jill Stein,Gary Johnson,Robert A Brady,John Featherman,3
Barack Obama,34,0,0,0,188,6,3
Mitt Romney,,14,0,0,29,73,3
Jill Stein,,,0,0,3,1,3
Gary Johnson,,,,0,0,2,3
Robert A Brady,,,,,1,0,3
John Featherman,,,,,,0,3
Total,228,116,4,2,221,82,3
,Representative In Congress 1st District,,President And Vice President Of The United States,,,,4
,Robert A Brady,John Featherman,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,4
Robert A Brady,1,0,139,21,1,1,4
John Featherman,,2,7,83,0,0,4
Barack Obama,,,15,0,0,0,4
Mitt Romney,,,,7,0,0,4
Gary Johnson,,,,,1,0,4
Jill Stein,,,,,,1,4
Total,163,92,161,111,2,2,4
,President And Vice President Of The United States,,,,Representative In Congress 1st District,,5
,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,Robert A Brady,John Featherman,5
Barack Obama,38,0,0,0,168,9,5
Mitt Romney,,16,0,0,30,79,5
Gary Johnson,,,0,0,1,2,5
Jill Stein,,,,1,1,1,5
Robert A Brady,,,,,2,0,5
John Featherman,,,,,,0,5
Total,215,125,3,3,202,91,5
,Representative In Congress 1st District,,President And Vice President Of The United States,,,,6
,Robert A Brady,John Featherman,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,6
Robert A Brady,0,0,145,29,3,2,6
John Featherman,,3,9,53,1,1,6
Barack Obama,,,19,0,0,0,6
Mitt Romney,,,,13,0,0,6
Gary Johnson,,,,,2,0,6
Jill Stein,,,,,,0,6
Total,179,67,173,95,6,3,6
,President And Vice President Of The United States,,,,Representative In Congress 1st District,,7
,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,Robert A Brady,John Featherman,7
Barack Obama,26,0,0,0,175,14,7
Mitt Romney,,11,0,0,36,75,7
Gary Johnson,,,0,0,1,4,7
Jill Stein,,,,0,0,1,7
Robert A Brady,,,,,1,0,7
John Featherman,,,,,,1,7
Total,215,122,5,1,213,95,7
,Representative In Congress 1st District,,President And Vice President Of The United States,,,,8
,Robert A Brady,John Featherman,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,8
Robert A Brady,1,0,164,22,1,0,8
John Featherman,,1,8,62,1,0,8
Barack Obama,,,14,0,0,0,8
Mitt Romney,,,,10,0,0,8
Gary Johnson,,,,,1,0,8
Jill Stein,,,,,,0,8
Total,188,72,186,94,3,0,8
,President And Vice President Of The United States,,,,Representative In Congress 1st District,,9
,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,Robert A Brady,John Featherman,9
Barack Obama,22,0,0,0,206,2,9
Mitt Romney,,3,0,0,6,17,9
Gary Johnson,,,1,0,1,0,9
Jill Stein,,,,0,0,0,9
Robert A Brady,,,,,1,0,9
John Featherman,,,,,,0,9
Total,230,26,2,0,214,19,9
,Representative In Congress 1st District,,President And Vice President Of The United States,,,,10
,Robert A Brady,John Featherman,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,10
Robert A Brady,0,0,104,30,2,1,10
John Featherman,,4,6,59,3,1,10
Barack Obama,,,16,0,0,0,10
Mitt Romney,,,,7,0,0,10
Gary Johnson,,,,,1,0,10
Jill Stein,,,,,,1,10
Total,137,73,126,96,6,3,10
,President And Vice President Of The United States,,,,Representative In Congress 1st District,,11
,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,Robert A Brady,John Featherman,11
Barack Obama,29,0,0,0,157,8,11
Mitt Romney,,9,0,0,16,47,11
Gary Johnson,,,0,0,0,2,11
Jill Stein,,,,0,1,0,11
Robert A Brady,,,,,1,0,11
John Featherman,,,,,,0,11
Total,194,72,2,1,175,57,11
,President And Vice President Of The United States,,,,Representative In Congress 1st District,,12
,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,Robert A Brady,John Featherman,12
Barack Obama,28,0,0,0,136,8,12
Mitt Romney,,6,0,0,27,80,12
Gary Johnson,,,1,0,0,3,12
Jill Stein,,,,1,0,0,12
Robert A Brady,,,,,2,0,12
John Featherman,,,,,,1,12
Total,172,113,4,1,165,92,12
,President And Vice President Of The United States,,,,Representative In Congress 1st District,,13
,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,Robert A Brady,John Featherman,13
Barack Obama,16,0,0,0,215,1,13
Mitt Romney,,4,0,0,1,3,13
Gary Johnson,,,0,0,1,0,13
Jill Stein,,,,0,1,0,13
Robert A Brady,,,,,1,0,13
John Featherman,,,,,,0,13
Total,232,8,1,1,219,4,13
,President And Vice President Of The United States,,,,Representative In Congress 1st District,,14
,Barack Obama,Mitt Romney,Jill Stein,Gary Johnson,Robert A Brady,John Featherman,14
Barack Obama,11,0,0,0,164,2,14
Mitt Romney,,1,0,0,5,7,14
Jill Stein,,,0,0,2,0,14
Gary Johnson,,,,0,0,0,14
Robert A Brady,,,,,1,0,14
John Featherman,,,,,,0,14
Total,177,13,2,0,172,9,14
,President And Vice President Of The United States,,,,Representative In Congress 1st District,,15
,Barack Obama,Mitt Romney,Jill Stein,Gary Johnson,Robert A Brady,John Featherman,15
Barack Obama,27,0,0,0,177,1,15
Mitt Romney,,2,0,0,4,24,15
Jill Stein,,,0,0,2,1,15
Gary Johnson,,,,0,1,0,15
Robert A Brady,,,,,1,0,15
John Featherman,,,,,,0,15
Total,205,30,3,1,185,26,15
,President And Vice President Of The United States,,,,Representative In Congress 1st District,,16
,Barack Obama,Mitt Romney,Jill Stein,Gary Johnson,Robert A Brady,John Featherman,16
Barack Obama,8,0,0,0,182,1,16
Mitt Romney,,1,0,0,4,6,16
Jill Stein,,,0,0,2,0,16
Gary Johnson,,,,1,0,0,16
Robert A Brady,,,,,2,0,16
John Featherman,,,,,,0,16
Total,191,11,2,1,190,7,16
,President And Vice President Of The United States,,,,Representative In Congress 1st District,,17
,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,Robert A Brady,John Featherman,17
Barack Obama,44,0,0,0,180,0,17
Mitt Romney,,3,0,0,1,6,17
Gary Johnson,,,1,0,0,0,17
Jill Stein,,,,0,0,0,17
Robert A Brady,,,,,3,0,17
John Featherman,,,,,,0,17
Total,224,10,1,0,184,6,17
,President And Vice President Of The United States,,,,Representative In Congress 1st District,,18
,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,Robert A Brady,John Featherman,18
Barack Obama,31,0,0,0,213,1,18
Mitt Romney,,3,0,0,6,23,18
Gary Johnson,,,0,0,0,0,18
Jill Stein,,,,0,0,0,18
Robert A Brady,,,,,1,0,18
John Featherman,,,,,,0,18
Total,245,32,0,0,220,24,18
,President And Vice President Of The United States,,,,Representative In Congress 1st District,,19
,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,Robert A Brady,John Featherman,19
Barack Obama,42,0,0,0,196,1,19
Mitt Romney,,1,0,0,6,22,19
Gary Johnson,,,0,0,1,0,19
Jill Stein,,,,0,1,0,19
Robert A Brady,,,,,4,0,19
John Featherman,,,,,,0,19
Total,239,29,1,1,208,23,19
,President And Vice President Of The United States,,,,Representative In Congress 1st District,,20
,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,Robert A Brady,John Featherman,20
Barack Obama,48,0,0,0,233,2,20
Mitt Romney,,1,0,0,0,5,20
Gary Johnson,,,0,0,1,0,20
Jill Stein,,,,0,0,0,20
Robert A Brady,,,,,2,0,20
John Featherman,,,,,,0,20
Total,283,6,1,0,236,7,20
,President And Vice President Of The United States,,,,Representative In Congress 1st District,,21
,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,Robert A Brady,John Featherman,21
Barack Obama,16,0,0,0,186,2,21
Mitt Romney,,0,0,0,8,14,21
Gary Johnson,,,1,0,1,0,21
Jill Stein,,,,0,0,0,21
Robert A Brady,,,,,0,0,21
John Featherman,,,,,,0,21
Total,204,22,2,0,195,16,21
,Representative In Congress 1st District,,President And Vice President Of The United States,,,,22
,Robert A Brady,John Featherman,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,22
Robert A Brady,1,0,124,26,2,0,22
John Featherman,,1,5,62,0,0,22
