col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 172nd District,,State Treasurer,,,All
,Kevin J Boyle,Al Taubenberger,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,All
Kevin J Boyle,15,0,128,13,1,All
Al Taubenberger,,5,9,70,0,All
Robert M Mccord,,,1,0,0,All
Diana Irey Vaughan,,,,1,0,All
Patricia M Fryman,,,,,0,All
Total,157,84,138,84,1,All
,Representative In The General Assembly 172nd District,,State Treasurer,,,32
,Kevin J Boyle,Al Taubenberger,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,32
Kevin J Boyle,15,0,128,13,1,32
Al Taubenberger,,5,9,70,0,32
Robert M Mccord,,,1,0,0,32
Diana Irey Vaughan,,,,1,0,32
Patricia M Fryman,,,,,0,32
Total,157,84,138,84,1,32
