col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,President And Vice President Of The United States,,,,Representative In The General Assembly 197th District,,All
,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,J P Miranda,Steve L Crum,All
Barack Obama,333,0,0,0,"2,726",25,All
Mitt Romney,,12,0,0,18,107,All
Gary Johnson,,,7,0,11,6,All
Jill Stein,,,,0,7,2,All
J P Miranda,,,,,28,0,All
Steve L Crum,,,,,,0,All
Total,"3,084",137,24,9,"2,790",140,All
,President And Vice President Of The United States,,,,Representative In The General Assembly 197th District,,2
,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,J P Miranda,Steve L Crum,2
Barack Obama,10,0,0,0,234,2,2
Mitt Romney,,0,0,0,3,3,2
Gary Johnson,,,0,0,2,0,2
Jill Stein,,,,0,0,0,2
J P Miranda,,,,,2,0,2
Steve L Crum,,,,,,0,2
Total,246,6,2,0,241,5,2
,President And Vice President Of The United States,,,,Representative In The General Assembly 197th District,,3
,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,J P Miranda,Steve L Crum,3
Barack Obama,32,0,0,0,339,7,3
Mitt Romney,,3,0,0,5,26,3
Gary Johnson,,,2,0,1,2,3
Jill Stein,,,,0,3,0,3
J P Miranda,,,,,3,0,3
Steve L Crum,,,,,,0,3
Total,378,34,5,3,351,35,3
,President And Vice President Of The United States,,,,Representative In The General Assembly 197th District,,4
,Barack Obama,Mitt Romney,Jill Stein,Gary Johnson,J P Miranda,Steve L Crum,4
Barack Obama,10,0,0,0,131,0,4
Mitt Romney,,0,0,0,1,3,4
Jill Stein,,,0,0,1,0,4
Gary Johnson,,,,0,0,0,4
J P Miranda,,,,,3,0,4
Steve L Crum,,,,,,0,4
Total,141,4,1,0,136,3,4
,President And Vice President Of The United States,,,,Representative In The General Assembly 197th District,,5
,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,J P Miranda,Steve L Crum,5
Barack Obama,93,0,0,0,218,2,5
Mitt Romney,,2,0,0,1,6,5
Gary Johnson,,,1,0,0,0,5
Jill Stein,,,,0,0,0,5
J P Miranda,,,,,1,0,5
Steve L Crum,,,,,,0,5
Total,313,9,1,0,220,8,5
,President And Vice President Of The United States,,,,Representative In The General Assembly 197th District,,6
,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,J P Miranda,Steve L Crum,6
Barack Obama,25,0,0,0,197,3,6
Mitt Romney,,2,0,0,1,22,6
Gary Johnson,,,1,0,2,2,6
Jill Stein,,,,0,3,1,6
J P Miranda,,,,,4,0,6
Steve L Crum,,,,,,0,6
Total,225,25,5,4,207,28,6
,President And Vice President Of The United States,,,,Representative In The General Assembly 197th District,,7
,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,J P Miranda,Steve L Crum,7
Barack Obama,20,0,0,0,244,0,7
Mitt Romney,,1,0,0,1,3,7
Gary Johnson,,,1,0,2,0,7
Jill Stein,,,,0,0,0,7
J P Miranda,,,,,1,0,7
Steve L Crum,,,,,,0,7
Total,264,5,3,0,248,3,7
,President And Vice President Of The United States,,,,Representative In The General Assembly 197th District,,8
,Barack Obama,Gary Johnson,Mitt Romney,Jill Stein,J P Miranda,Steve L Crum,8
Barack Obama,25,0,0,0,261,0,8
Gary Johnson,,0,0,0,3,0,8
Mitt Romney,,,0,0,0,3,8
Jill Stein,,,,0,0,0,8
J P Miranda,,,,,4,0,8
Steve L Crum,,,,,,0,8
Total,286,3,3,0,268,3,8
,President And Vice President Of The United States,,,,Representative In The General Assembly 197th District,,9
,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,J P Miranda,Steve L Crum,9
Barack Obama,21,0,0,0,163,1,9
Mitt Romney,,0,0,0,0,1,9
Gary Johnson,,,0,0,0,0,9
Jill Stein,,,,0,0,0,9
J P Miranda,,,,,2,0,9
Steve L Crum,,,,,,0,9
Total,185,1,0,0,165,2,9
,President And Vice President Of The United States,,,,Representative In The General Assembly 197th District,,10
,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,J P Miranda,Steve L Crum,10
Barack Obama,3,0,0,0,146,2,10
Mitt Romney,,2,0,0,0,3,10
Gary Johnson,,,1,0,0,0,10
Jill Stein,,,,0,0,0,10
J P Miranda,,,,,2,0,10
Steve L Crum,,,,,,0,10
Total,151,5,1,0,148,5,10
,President And Vice President Of The United States,,,,Representative In The General Assembly 197th District,,11
,Barack Obama,Mitt Romney,Jill Stein,Gary Johnson,J P Miranda,Steve L Crum,11
Barack Obama,23,0,0,0,185,1,11
Mitt Romney,,0,0,0,0,2,11
Jill Stein,,,0,0,0,1,11
Gary Johnson,,,,0,0,0,11
J P Miranda,,,,,4,0,11
Steve L Crum,,,,,,0,11
Total,209,2,1,0,189,4,11
,President And Vice President Of The United States,,,,Representative In The General Assembly 197th District,,12
,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,J P Miranda,Steve L Crum,12
Barack Obama,14,0,0,0,298,5,12
Mitt Romney,,2,0,0,6,35,12
Gary Johnson,,,1,0,1,2,12
Jill Stein,,,,0,0,0,12
J P Miranda,,,,,1,0,12
Steve L Crum,,,,,,0,12
Total,317,43,4,0,306,42,12
,President And Vice President Of The United States,,,,Representative In The General Assembly 197th District,,13
,Barack Obama,Gary Johnson,Jill Stein,Mitt Romney,J P Miranda,Steve L Crum,13
Barack Obama,46,0,0,0,174,0,13
Gary Johnson,,0,0,0,0,0,13
Jill Stein,,,0,0,0,0,13
Mitt Romney,,,,0,0,0,13
J P Miranda,,,,,1,0,13
Steve L Crum,,,,,,0,13
Total,220,0,0,0,175,0,13
,President And Vice President Of The United States,,,,Representative In The General Assembly 197th District,,14
,Barack Obama,Gary Johnson,Jill Stein,Mitt Romney,J P Miranda,Steve L Crum,14
Barack Obama,11,0,0,0,136,2,14
Gary Johnson,,0,0,0,0,0,14
Jill Stein,,,0,0,0,0,14
Mitt Romney,,,,0,0,0,14
J P Miranda,,,,,0,0,14
Steve L Crum,,,,,,0,14
Total,149,0,0,0,136,2,14
