col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 195th District,Auditor General,,,All
,Michelle F Brownlee,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,All
Michelle F Brownlee,117,"5,534",396,104,All
Eugene A Depasquale,,51,0,0,All
John Maher,,,276,0,All
Betsy Elizabeth Summers,,,,40,All
Total,"6,151","5,585",672,144,All
,Representative In The General Assembly 195th District,Auditor General,,,1
,Michelle F Brownlee,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,1
Michelle F Brownlee,7,250,36,4,1
Eugene A Depasquale,,4,0,0,1
John Maher,,,29,0,1
Betsy Elizabeth Summers,,,,6,1
Total,297,254,65,10,1
,Representative In The General Assembly 195th District,Auditor General,,,2
,Michelle F Brownlee,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,2
Michelle F Brownlee,5,278,12,4,2
Eugene A Depasquale,,2,0,0,2
John Maher,,,6,0,2
Betsy Elizabeth Summers,,,,0,2
Total,299,280,18,4,2
,Representative In The General Assembly 195th District,Auditor General,,,3
,Michelle F Brownlee,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,3
Michelle F Brownlee,5,335,7,7,3
Eugene A Depasquale,,5,0,0,3
John Maher,,,4,0,3
Betsy Elizabeth Summers,,,,0,3
Total,354,340,11,7,3
,Representative In The General Assembly 195th District,Auditor General,,,4
,Michelle F Brownlee,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,4
Michelle F Brownlee,9,306,11,2,4
Eugene A Depasquale,,5,0,0,4
John Maher,,,5,0,4
Betsy Elizabeth Summers,,,,0,4
Total,328,311,16,2,4
,Representative In The General Assembly 195th District,Auditor General,,,5
,Michelle F Brownlee,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,5
Michelle F Brownlee,3,286,40,9,5
Eugene A Depasquale,,5,0,0,5
John Maher,,,18,0,5
Betsy Elizabeth Summers,,,,6,5
Total,338,291,58,15,5
,Representative In The General Assembly 195th District,Auditor General,,,6
,Michelle F Brownlee,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,6
Michelle F Brownlee,14,476,18,3,6
Eugene A Depasquale,,4,0,0,6
John Maher,,,21,0,6
Betsy Elizabeth Summers,,,,1,6
Total,511,480,39,4,6
,Representative In The General Assembly 195th District,Auditor General,,,7
,Michelle F Brownlee,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,7
Michelle F Brownlee,5,360,3,0,7
Eugene A Depasquale,,5,0,0,7
John Maher,,,2,0,7
Betsy Elizabeth Summers,,,,2,7
Total,368,365,5,2,7
,Representative In The General Assembly 195th District,Auditor General,,,8
,Michelle F Brownlee,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,8
Michelle F Brownlee,9,314,15,6,8
Eugene A Depasquale,,5,0,0,8
John Maher,,,3,0,8
Betsy Elizabeth Summers,,,,3,8
Total,344,319,18,9,8
,Representative In The General Assembly 195th District,Auditor General,,,9
,Michelle F Brownlee,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,9
Michelle F Brownlee,4,260,5,0,9
Eugene A Depasquale,,0,0,0,9
John Maher,,,0,0,9
Betsy Elizabeth Summers,,,,0,9
Total,269,260,5,0,9
,Representative In The General Assembly 195th District,Auditor General,,,10
