col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In Congress 1st District,,Attorney General,,,All
,Robert A Brady,John Featherman,Kathleen G Kane,David J Freed,Marakay J Rogers,All
Robert A Brady,56,0,"5,851",42,7,All
John Featherman,,3,23,226,5,All
Kathleen G Kane,,,56,0,0,All
David J Freed,,,,8,0,All
Marakay J Rogers,,,,,7,All
Total,"5,956",257,"5,930",276,19,All
,Representative In Congress 1st District,,Attorney General,,,1
,Robert A Brady,John Featherman,Kathleen G Kane,David J Freed,Marakay J Rogers,1
Robert A Brady,4,0,268,3,0,1
John Featherman,,0,0,6,0,1
Kathleen G Kane,,,6,0,0,1
David J Freed,,,,0,0,1
Marakay J Rogers,,,,,1,1
Total,275,6,274,9,1,1
,Representative In Congress 1st District,,Attorney General,,,2
,Robert A Brady,John Featherman,Kathleen G Kane,David J Freed,Marakay J Rogers,2
Robert A Brady,5,0,221,1,0,2
John Featherman,,0,1,6,0,2
Kathleen G Kane,,,1,0,0,2
David J Freed,,,,0,0,2
Marakay J Rogers,,,,,1,2
Total,227,7,223,7,1,2
,Representative In Congress 1st District,,Attorney General,,,3
,Robert A Brady,John Featherman,Kathleen G Kane,David J Freed,Marakay J Rogers,3
Robert A Brady,5,0,171,1,1,3
John Featherman,,0,1,3,0,3
Kathleen G Kane,,,4,0,0,3
David J Freed,,,,2,0,3
Marakay J Rogers,,,,,0,3
Total,178,4,176,6,1,3
,Representative In Congress 1st District,,Attorney General,,,4
,Robert A Brady,John Featherman,Kathleen G Kane,David J Freed,Marakay J Rogers,4
Robert A Brady,2,0,344,3,0,4
John Featherman,,0,1,16,0,4
Kathleen G Kane,,,1,0,0,4
David J Freed,,,,0,0,4
Marakay J Rogers,,,,,0,4
Total,349,17,346,19,0,4
,Attorney General,,,Representative In Congress 1st District,,5
,Kathleen G Kane,David J Freed,Marakay J Rogers,Robert A Brady,John Featherman,5
Kathleen G Kane,6,0,0,424,4,5
David J Freed,,0,0,1,17,5
Marakay J Rogers,,,0,1,1,5
Robert A Brady,,,,1,0,5
John Featherman,,,,,0,5
Total,434,18,2,427,22,5
,Attorney General,,,Representative In Congress 1st District,,6
,Kathleen G Kane,David J Freed,Marakay J Rogers,Robert A Brady,John Featherman,6
Kathleen G Kane,7,0,0,268,2,6
David J Freed,,1,0,4,9,6
Marakay J Rogers,,,0,0,0,6
Robert A Brady,,,,5,0,6
John Featherman,,,,,1,6
Total,277,14,0,277,12,6
,Attorney General,,,Representative In Congress 1st District,,7
,Kathleen G Kane,David J Freed,Marakay J Rogers,Robert A Brady,John Featherman,7
Kathleen G Kane,3,0,0,254,1,7
David J Freed,,0,0,1,8,7
Marakay J Rogers,,,0,0,0,7
Robert A Brady,,,,1,0,7
John Featherman,,,,,0,7
Total,258,9,0,256,9,7
,Representative In Congress 1st District,,Attorney General,,,8
,Robert A Brady,John Featherman,Kathleen G Kane,David J Freed,Marakay J Rogers,8
Robert A Brady,2,0,314,1,1,8
John Featherman,,0,2,10,1,8
Kathleen G Kane,,,0,0,0,8
David J Freed,,,,0,0,8
Marakay J Rogers,,,,,0,8
Total,318,13,316,11,2,8
,Representative In Congress 1st District,,Attorney General,,,9
,Robert A Brady,John Featherman,Kathleen G Kane,David J Freed,Marakay J Rogers,9
Robert A Brady,3,0,194,5,0,9
John Featherman,,0,1,5,0,9
Kathleen G Kane,,,3,0,0,9
David J Freed,,,,0,0,9
Marakay J Rogers,,,,,0,9
Total,202,6,198,10,0,9
,Representative In Congress 1st District,,Attorney General,,,10
,Robert A Brady,John Featherman,Kathleen G Kane,David J Freed,Marakay J Rogers,10
Robert A Brady,1,0,240,5,0,10
John Featherman,,0,2,15,0,10
Kathleen G Kane,,,0,0,0,10
David J Freed,,,,0,0,10
Marakay J Rogers,,,,,1,10
Total,246,17,242,20,1,10
,Attorney General,,,Representative In Congress 1st District,,11
,Kathleen G Kane,David J Freed,Marakay J Rogers,Robert A Brady,John Featherman,11
Kathleen G Kane,3,0,0,283,1,11
David J Freed,,0,0,1,7,11
Marakay J Rogers,,,0,0,0,11
Robert A Brady,,,,1,0,11
John Featherman,,,,,0,11
Total,287,8,0,285,8,11
,Representative In Congress 1st District,,Attorney General,,,12
,Robert A Brady,John Featherman,Kathleen G Kane,David J Freed,Marakay J Rogers,12
Robert A Brady,3,0,340,2,1,12
John Featherman,,0,0,19,0,12
Kathleen G Kane,,,1,0,0,12
David J Freed,,,,1,0,12
Marakay J Rogers,,,,,0,12
Total,346,19,341,22,1,12
,Representative In Congress 1st District,,Attorney General,,,13
,Robert A Brady,John Featherman,Kathleen G Kane,David J Freed,Marakay J Rogers,13
Robert A Brady,2,0,213,0,0,13
John Featherman,,1,1,5,0,13
