col_1,col_2,col_3,col_4,col_5,col_6,division
,Attorney General,,,Representative In Congress 13th District,,All
,Kathleen G Kane,David J Freed,Marakay J Rogers,Allyson Y Schwartz,Joseph James Rooney,All
Kathleen G Kane,"3,641",0,0,"6,948",40,All
David J Freed,,250,0,70,316,All
Marakay J Rogers,,,26,17,2,All
Allyson Y Schwartz,,,,81,0,All
Joseph James Rooney,,,,,12,All
Total,"10,629",636,45,"7,116",370,All
,Attorney General,,,Representative In Congress 13th District,,24
,Kathleen G Kane,David J Freed,Marakay J Rogers,Allyson Y Schwartz,Joseph James Rooney,24
Kathleen G Kane,262,0,0,0,0,24
David J Freed,,21,0,0,0,24
Marakay J Rogers,,,1,0,0,24
Allyson Y Schwartz,,,,0,0,24
Joseph James Rooney,,,,,0,24
Total,262,21,1,0,0,24
,Representative In Congress 13th District,,Attorney General,,,12
,Allyson Y Schwartz,Joseph James Rooney,Kathleen G Kane,David J Freed,Marakay J Rogers,12
Allyson Y Schwartz,4,0,404,3,0,12
Joseph James Rooney,,1,1,9,0,12
Kathleen G Kane,,,6,0,0,12
David J Freed,,,,1,0,12
Marakay J Rogers,,,,,0,12
Total,411,11,411,13,0,12
,Representative In Congress 13th District,,Attorney General,,,13
,Allyson Y Schwartz,Joseph James Rooney,Kathleen G Kane,David J Freed,Marakay J Rogers,13
Allyson Y Schwartz,3,0,203,3,0,13
Joseph James Rooney,,1,0,2,0,13
Kathleen G Kane,,,4,0,0,13
David J Freed,,,,0,0,13
Marakay J Rogers,,,,,0,13
Total,209,3,207,5,0,13
,Attorney General,,,Representative In Congress 13th District,,14
,Kathleen G Kane,David J Freed,Marakay J Rogers,Allyson Y Schwartz,Joseph James Rooney,14
Kathleen G Kane,3,0,0,374,2,14
David J Freed,,1,0,0,11,14
Marakay J Rogers,,,0,1,0,14
Allyson Y Schwartz,,,,1,0,14
Joseph James Rooney,,,,,2,14
Total,379,12,1,376,15,14
,Representative In Congress 13th District,,Attorney General,,,15
,Allyson Y Schwartz,Joseph James Rooney,Kathleen G Kane,David J Freed,Marakay J Rogers,15
Allyson Y Schwartz,7,0,314,8,3,15
Joseph James Rooney,,1,1,22,0,15
Kathleen G Kane,,,7,0,0,15
David J Freed,,,,0,0,15
Marakay J Rogers,,,,,0,15
Total,332,24,322,30,3,15
,Representative In Congress 13th District,,Attorney General,,,16
,Allyson Y Schwartz,Joseph James Rooney,Kathleen G Kane,David J Freed,Marakay J Rogers,16
Allyson Y Schwartz,5,0,360,3,1,16
Joseph James Rooney,,2,2,21,0,16
Kathleen G Kane,,,2,0,0,16
David J Freed,,,,0,0,16
Marakay J Rogers,,,,,0,16
Total,369,25,364,24,1,16
,Attorney General,,,Representative In Congress 13th District,,17
,Kathleen G Kane,David J Freed,Marakay J Rogers,Allyson Y Schwartz,Joseph James Rooney,17
Kathleen G Kane,326,0,0,0,0,17
David J Freed,,51,0,0,0,17
Marakay J Rogers,,,5,0,0,17
Allyson Y Schwartz,,,,0,0,17
Joseph James Rooney,,,,,0,17
Total,326,51,5,0,0,17
,Representative In Congress 13th District,,Attorney General,,,18
,Allyson Y Schwartz,Joseph James Rooney,Kathleen G Kane,David J Freed,Marakay J Rogers,18
Allyson Y Schwartz,4,0,411,3,1,18
Joseph James Rooney,,0,3,28,0,18
Kathleen G Kane,,,4,0,0,18
David J Freed,,,,0,0,18
Marakay J Rogers,,,,,0,18
Total,419,31,418,31,1,18
,Representative In Congress 13th District,,Attorney General,,,19
,Allyson Y Schwartz,Joseph James Rooney,Kathleen G Kane,David J Freed,Marakay J Rogers,19
Allyson Y Schwartz,4,0,335,3,1,19
Joseph James Rooney,,1,1,25,0,19
Kathleen G Kane,,,4,0,0,19
David J Freed,,,,0,0,19
Marakay J Rogers,,,,,1,19
Total,343,27,340,28,2,19
,Representative In Congress 13th District,,Attorney General,,,20
,Allyson Y Schwartz,Joseph James Rooney,Kathleen G Kane,David J Freed,Marakay J Rogers,20
Allyson Y Schwartz,7,0,376,2,4,20
Joseph James Rooney,,0,3,4,1,20
Kathleen G Kane,,,6,0,0,20
David J Freed,,,,0,0,20
Marakay J Rogers,,,,,0,20
Total,389,8,385,6,5,20
,Attorney General,,,Representative In Congress 13th District,,21
,Kathleen G Kane,David J Freed,Marakay J Rogers,Allyson Y Schwartz,Joseph James Rooney,21
Kathleen G Kane,534,0,0,0,0,21
David J Freed,,17,0,0,0,21
Marakay J Rogers,,,4,0,0,21
Allyson Y Schwartz,,,,0,0,21
Joseph James Rooney,,,,,0,21
Total,534,17,4,0,0,21
,Attorney General,,,Representative In Congress 13th District,,22
,Kathleen G Kane,David J Freed,Marakay J Rogers,Allyson Y Schwartz,Joseph James Rooney,22
Kathleen G Kane,294,0,0,0,0,22
David J Freed,,11,0,0,0,22
Marakay J Rogers,,,2,0,0,22
Allyson Y Schwartz,,,,0,0,22
Joseph James Rooney,,,,,0,22
Total,294,11,2,0,0,22
,Attorney General,,,Representative In Congress 13th District,,23
,Kathleen G Kane,David J Freed,Marakay J Rogers,Allyson Y Schwartz,Joseph James Rooney,23
Kathleen G Kane,401,0,0,0,0,23
David J Freed,,20,0,0,0,23
Marakay J Rogers,,,1,0,0,23
Allyson Y Schwartz,,,,0,0,23
Joseph James Rooney,,,,,0,23
Total,401,20,1,0,0,23
,Representative In Congress 13th District,,Attorney General,,,25
,Allyson Y Schwartz,Joseph James Rooney,Kathleen G Kane,David J Freed,Marakay J Rogers,25
Allyson Y Schwartz,4,0,347,7,1,25
Joseph James Rooney,,0,3,14,0,25
Kathleen G Kane,,,3,0,0,25
David J Freed,,,,0,0,25
Marakay J Rogers,,,,,1,25
Total,359,17,353,21,2,25
,Attorney General,,,Representative In Congress 13th District,,26
,Kathleen G Kane,David J Freed,Marakay J Rogers,Allyson Y Schwartz,Joseph James Rooney,26
Kathleen G Kane,5,0,0,369,4,26
David J Freed,,0,0,3,20,26
Marakay J Rogers,,,0,0,0,26
Allyson Y Schwartz,,,,2,0,26
Joseph James Rooney,,,,,1,26
Total,378,23,0,374,25,26
,Representative In Congress 13th District,,Attorney General,,,27
