col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Representative In Congress 1st District,,President And Vice President Of The United States,,,,All
,Robert A Brady,John Featherman,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,All
Robert A Brady,3,0,215,39,1,1,All
John Featherman,,3,13,102,1,0,All
Barack Obama,,,21,0,0,0,All
Mitt Romney,,,,27,0,0,All
Gary Johnson,,,,,0,0,All
Jill Stein,,,,,,0,All
Total,259,119,249,168,2,1,All
,Representative In Congress 1st District,,President And Vice President Of The United States,,,,18
,Robert A Brady,John Featherman,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,18
Robert A Brady,3,0,215,39,1,1,18
John Featherman,,3,13,102,1,0,18
Barack Obama,,,21,0,0,0,18
Mitt Romney,,,,27,0,0,18
Gary Johnson,,,,,0,0,18
Jill Stein,,,,,,0,18
Total,259,119,249,168,2,1,18
