col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 169th District,,Representative In Congress 13th District,,All
,Ed Neilson,David M Kralle,Allyson Y Schwartz,Joseph James Rooney,All
Ed Neilson,52,0,"1,784",124,All
David M Kralle,,6,77,962,All
Allyson Y Schwartz,,,45,0,All
Joseph James Rooney,,,,22,All
Total,"1,960","1,045","1,906","1,108",All
,Representative In Congress 13th District,,Representative In The General Assembly 169th District,,8
,Allyson Y Schwartz,Joseph James Rooney,Ed Neilson,David M Kralle,8
Allyson Y Schwartz,9,0,314,20,8
Joseph James Rooney,,0,15,126,8
Ed Neilson,,,6,0,8
David M Kralle,,,,0,8
Total,343,141,335,146,8
,Representative In The General Assembly 169th District,,Representative In Congress 13th District,,14
,Ed Neilson,David M Kralle,Allyson Y Schwartz,Joseph James Rooney,14
Ed Neilson,4,0,172,12,14
David M Kralle,,1,5,101,14
Allyson Y Schwartz,,,6,0,14
Joseph James Rooney,,,,3,14
Total,188,107,183,116,14
,Representative In The General Assembly 169th District,,Representative In Congress 13th District,,23
,Ed Neilson,David M Kralle,Allyson Y Schwartz,Joseph James Rooney,23
Ed Neilson,18,0,386,27,23
David M Kralle,,1,20,209,23
Allyson Y Schwartz,,,10,0,23
Joseph James Rooney,,,,7,23
Total,431,230,416,243,23
,Representative In The General Assembly 169th District,,Representative In Congress 13th District,,27
,Ed Neilson,David M Kralle,Allyson Y Schwartz,Joseph James Rooney,27
Ed Neilson,14,0,226,30,27
David M Kralle,,0,6,136,27
Allyson Y Schwartz,,,3,0,27
Joseph James Rooney,,,,4,27
Total,270,142,235,170,27
,Representative In The General Assembly 169th District,,Representative In Congress 13th District,,30
,Ed Neilson,David M Kralle,Allyson Y Schwartz,Joseph James Rooney,30
Ed Neilson,4,0,209,18,30
David M Kralle,,0,13,109,30
Allyson Y Schwartz,,,6,0,30
Joseph James Rooney,,,,1,30
Total,231,122,228,128,30
,Representative In The General Assembly 169th District,,Representative In Congress 13th District,,42
,Ed Neilson,David M Kralle,Allyson Y Schwartz,Joseph James Rooney,42
Ed Neilson,1,0,180,15,42
David M Kralle,,1,10,106,42
Allyson Y Schwartz,,,5,0,42
Joseph James Rooney,,,,6,42
Total,196,117,195,127,42
,Representative In The General Assembly 169th District,,Representative In Congress 13th District,,44
,Ed Neilson,David M Kralle,Allyson Y Schwartz,Joseph James Rooney,44
Ed Neilson,5,0,297,7,44
David M Kralle,,3,3,175,44
Allyson Y Schwartz,,,6,0,44
Joseph James Rooney,,,,1,44
Total,309,181,306,183,44
