col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 202nd District,Representative In Congress 2nd District,,,All
,Mark B Cohen,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,All
Mark B Cohen,11,"1,135",24,8,All
Chaka Fattah,,17,0,0,All
Robert Allen Mansfield Jr,,,59,0,All
James Foster,,,,0,All
Total,"1,178","1,152",83,8,All
,Representative In The General Assembly 202nd District,Representative In Congress 2nd District,,,1
,Mark B Cohen,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,1
Mark B Cohen,2,303,9,6,1
Chaka Fattah,,3,0,0,1
Robert Allen Mansfield Jr,,,26,0,1
James Foster,,,,0,1
Total,320,306,35,6,1
,Representative In Congress 2nd District,,,Representative In The General Assembly 202nd District,2
,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,Mark B Cohen,2
Chaka Fattah,11,0,0,358,2
Robert Allen Mansfield Jr,,14,0,3,2
James Foster,,,0,1,2
Mark B Cohen,,,,4,2
Total,369,17,1,366,2
,Representative In The General Assembly 202nd District,Representative In Congress 2nd District,,,7
,Mark B Cohen,Chaka Fattah,Robert Allen Mansfield Jr,James Foster,7
Mark B Cohen,5,474,12,1,7
Chaka Fattah,,3,0,0,7
Robert Allen Mansfield Jr,,,19,0,7
James Foster,,,,0,7
Total,492,477,31,1,7
