col_1,col_2,col_3,col_4,col_5,division
,Auditor General,,,Representative In The General Assembly 201st District,All
,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,Stephen Kinsey,All
Eugene A Depasquale,305,0,0,"6,359",All
John Maher,,66,0,64,All
Betsy Elizabeth Summers,,,3,20,All
Stephen Kinsey,,,,101,All
Total,"6,664",130,23,"6,544",All
,Auditor General,,,Representative In The General Assembly 201st District,1
,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,Stephen Kinsey,1
Eugene A Depasquale,26,0,0,320,1
John Maher,,3,0,3,1
Betsy Elizabeth Summers,,,0,4,1
Stephen Kinsey,,,,5,1
Total,346,6,4,332,1
,Auditor General,,,Representative In The General Assembly 201st District,2
,Eugene A Depasquale,Betsy Elizabeth Summers,John Maher,Stephen Kinsey,2
Eugene A Depasquale,27,0,0,330,2
Betsy Elizabeth Summers,,0,0,0,2
John Maher,,,0,0,2
Stephen Kinsey,,,,2,2
Total,357,0,0,332,2
,Auditor General,,,Representative In The General Assembly 201st District,3
,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,Stephen Kinsey,3
Eugene A Depasquale,23,0,0,374,3
John Maher,,3,0,3,3
Betsy Elizabeth Summers,,,0,0,3
Stephen Kinsey,,,,6,3
Total,397,6,0,383,3
,Auditor General,,,Representative In The General Assembly 201st District,5
,Eugene A Depasquale,Betsy Elizabeth Summers,John Maher,Stephen Kinsey,5
Eugene A Depasquale,38,0,0,299,5
Betsy Elizabeth Summers,,0,0,3,5
John Maher,,,1,2,5
Stephen Kinsey,,,,6,5
Total,337,3,3,310,5
,Auditor General,,,Representative In The General Assembly 201st District,6
,Eugene A Depasquale,Betsy Elizabeth Summers,John Maher,Stephen Kinsey,6
Eugene A Depasquale,11,0,0,369,6
Betsy Elizabeth Summers,,2,0,4,6
John Maher,,,2,1,6
Stephen Kinsey,,,,1,6
Total,380,6,3,375,6
,Auditor General,,,Representative In The General Assembly 201st District,7
,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,Stephen Kinsey,7
Eugene A Depasquale,12,0,0,503,7
John Maher,,2,0,4,7
Betsy Elizabeth Summers,,,0,0,7
Stephen Kinsey,,,,7,7
Total,515,6,0,514,7
,Auditor General,,,Representative In The General Assembly 201st District,8
,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,Stephen Kinsey,8
Eugene A Depasquale,12,0,0,400,8
John Maher,,1,0,3,8
Betsy Elizabeth Summers,,,0,0,8
Stephen Kinsey,,,,2,8
Total,412,4,0,405,8
,Auditor General,,,Representative In The General Assembly 201st District,9
,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,Stephen Kinsey,9
Eugene A Depasquale,17,0,0,336,9
John Maher,,4,0,4,9
Betsy Elizabeth Summers,,,1,0,9
Stephen Kinsey,,,,9,9
Total,353,8,1,349,9
,Auditor General,,,Representative In The General Assembly 201st District,10
,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,Stephen Kinsey,10
Eugene A Depasquale,26,0,0,374,10
John Maher,,1,0,3,10
Betsy Elizabeth Summers,,,0,0,10
Stephen Kinsey,,,,8,10
Total,400,4,0,385,10
,Representative In The General Assembly 201st District,Auditor General,,,15
,Stephen Kinsey,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,15
Stephen Kinsey,7,339,0,1,15
Eugene A Depasquale,,6,0,0,15
John Maher,,,2,0,15
Betsy Elizabeth Summers,,,,0,15
Total,347,345,2,1,15
,Auditor General,,,Representative In The General Assembly 201st District,16
,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,Stephen Kinsey,16
Eugene A Depasquale,16,0,0,277,16
John Maher,,2,0,7,16
Betsy Elizabeth Summers,,,0,1,16
Stephen Kinsey,,,,8,16
Total,293,9,1,293,16
,Auditor General,,,Representative In The General Assembly 201st District,17
,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,Stephen Kinsey,17
Eugene A Depasquale,10,0,0,320,17
John Maher,,4,0,1,17
Betsy Elizabeth Summers,,,0,1,17
Stephen Kinsey,,,,6,17
Total,330,5,1,328,17
,Auditor General,,,Representative In The General Assembly 201st District,22
,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,Stephen Kinsey,22
Eugene A Depasquale,10,0,0,352,22
John Maher,,11,0,3,22
Betsy Elizabeth Summers,,,0,1,22
Stephen Kinsey,,,,2,22
Total,362,14,1,358,22
,Representative In The General Assembly 201st District,Auditor General,,,23
,Stephen Kinsey,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,23
Stephen Kinsey,4,307,19,1,23
Eugene A Depasquale,,13,0,0,23
John Maher,,,24,0,23
Betsy Elizabeth Summers,,,,0,23
Total,331,320,43,1,23
,Auditor General,,,Representative In The General Assembly 201st District,24
,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,Stephen Kinsey,24
Eugene A Depasquale,15,0,0,510,24
John Maher,,1,0,5,24
Betsy Elizabeth Summers,,,0,3,24
Stephen Kinsey,,,,5,24
Total,525,6,3,523,24
,Auditor General,,,Representative In The General Assembly 201st District,25
