col_1,col_2,col_3,col_4,division
,Senator In The General Assembly 3rd District,Representative In Congress 1st District,,All
,Shirley M Kitchen,Robert A Brady,John Featherman,All
Shirley M Kitchen,5,712,17,All
Robert A Brady,,17,0,All
John Featherman,,,36,All
Total,734,729,53,All
,Senator In The General Assembly 3rd District,Representative In Congress 1st District,,9
,Shirley M Kitchen,Robert A Brady,John Featherman,9
Shirley M Kitchen,4,393,11,9
Robert A Brady,,14,0,9
John Featherman,,,19,9
Total,408,407,30,9
,Senator In The General Assembly 3rd District,Representative In Congress 1st District,,14
,Shirley M Kitchen,Robert A Brady,John Featherman,14
Shirley M Kitchen,1,319,6,14
Robert A Brady,,3,0,14
John Featherman,,,17,14
Total,326,322,23,14
