col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Attorney General,,,Auditor General,,,All
,Kathleen G Kane,David J Freed,Marakay J Rogers,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,All
Kathleen G Kane,73,0,0,"3,204",31,12,All
David J Freed,,1,0,23,83,2,All
Marakay J Rogers,,,1,4,1,14,All
Eugene A Depasquale,,,,16,0,0,All
John Maher,,,,,3,0,All
Betsy Elizabeth Summers,,,,,,0,All
Total,"3,320",109,20,"3,247",118,28,All
,Attorney General,,,Auditor General,,,1
,Kathleen G Kane,David J Freed,Marakay J Rogers,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,1
Kathleen G Kane,7,0,0,349,16,6,1
David J Freed,,0,0,6,22,1,1
Marakay J Rogers,,,0,1,1,7,1
Eugene A Depasquale,,,,2,0,0,1
John Maher,,,,,1,0,1
Betsy Elizabeth Summers,,,,,,0,1
Total,378,29,9,358,40,14,1
,Attorney General,,,Auditor General,,,2
,Kathleen G Kane,David J Freed,Marakay J Rogers,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,2
Kathleen G Kane,9,0,0,401,1,0,2
David J Freed,,0,0,2,4,0,2
Marakay J Rogers,,,1,0,0,1,2
Eugene A Depasquale,,,,3,0,0,2
John Maher,,,,,0,0,2
Betsy Elizabeth Summers,,,,,,0,2
Total,411,6,2,406,5,1,2
,Attorney General,,,Auditor General,,,3
,Kathleen G Kane,David J Freed,Marakay J Rogers,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,3
Kathleen G Kane,7,0,0,357,1,0,3
David J Freed,,1,0,2,3,0,3
Marakay J Rogers,,,0,0,0,3,3
Eugene A Depasquale,,,,1,0,0,3
John Maher,,,,,0,0,3
Betsy Elizabeth Summers,,,,,,0,3
Total,365,6,3,360,4,3,3
,Attorney General,,,Auditor General,,,4
,Kathleen G Kane,David J Freed,Marakay J Rogers,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,4
Kathleen G Kane,10,0,0,468,3,1,4
David J Freed,,0,0,6,4,0,4
Marakay J Rogers,,,0,0,0,1,4
Eugene A Depasquale,,,,1,0,0,4
John Maher,,,,,0,0,4
Betsy Elizabeth Summers,,,,,,0,4
Total,482,10,1,475,7,2,4
,Attorney General,,,Auditor General,,,5
,Kathleen G Kane,David J Freed,Marakay J Rogers,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,5
Kathleen G Kane,4,0,0,175,2,1,5
David J Freed,,0,0,0,2,0,5
Marakay J Rogers,,,0,0,0,0,5
Eugene A Depasquale,,,,1,0,0,5
John Maher,,,,,0,0,5
Betsy Elizabeth Summers,,,,,,0,5
Total,182,2,0,176,4,1,5
,Attorney General,,,Auditor General,,,6
,Kathleen G Kane,David J Freed,Marakay J Rogers,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,6
Kathleen G Kane,4,0,0,238,3,0,6
David J Freed,,0,0,1,2,0,6
Marakay J Rogers,,,0,0,0,0,6
Eugene A Depasquale,,,,1,0,0,6
John Maher,,,,,0,0,6
Betsy Elizabeth Summers,,,,,,0,6
Total,245,3,0,240,5,0,6
,Auditor General,,,Attorney General,,,7
,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,Kathleen G Kane,David J Freed,Marakay J Rogers,7
Eugene A Depasquale,1,0,0,230,2,2,7
John Maher,,0,0,1,5,0,7
Betsy Elizabeth Summers,,,0,0,0,0,7
Kathleen G Kane,,,,3,0,0,7
David J Freed,,,,,0,0,7
Marakay J Rogers,,,,,,0,7
Total,235,6,0,234,7,2,7
,Auditor General,,,Attorney General,,,8
,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,Kathleen G Kane,David J Freed,Marakay J Rogers,8
Eugene A Depasquale,0,0,0,69,1,0,8
John Maher,,0,0,1,1,0,8
Betsy Elizabeth Summers,,,0,0,0,0,8
Kathleen G Kane,,,,0,0,0,8
David J Freed,,,,,0,0,8
Marakay J Rogers,,,,,,0,8
Total,70,2,0,70,2,0,8
,Attorney General,,,Auditor General,,,9
,Kathleen G Kane,David J Freed,Marakay J Rogers,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,9
Kathleen G Kane,13,0,0,222,0,0,9
David J Freed,,0,0,2,15,0,9
Marakay J Rogers,,,0,1,0,0,9
Eugene A Depasquale,,,,4,0,0,9
John Maher,,,,,1,0,9
Betsy Elizabeth Summers,,,,,,0,9
Total,235,17,1,229,16,0,9
,Attorney General,,,Auditor General,,,10
,Kathleen G Kane,David J Freed,Marakay J Rogers,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,10
Kathleen G Kane,5,0,0,387,3,2,10
David J Freed,,0,0,1,22,1,10
Marakay J Rogers,,,0,0,0,2,10
Eugene A Depasquale,,,,2,0,0,10
John Maher,,,,,1,0,10
Betsy Elizabeth Summers,,,,,,0,10
Total,397,24,2,390,26,5,10
,Attorney General,,,Auditor General,,,11
,Kathleen G Kane,David J Freed,Marakay J Rogers,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,11
Kathleen G Kane,11,0,0,308,0,2,11
David J Freed,,0,0,0,3,0,11
Marakay J Rogers,,,0,0,0,0,11
Eugene A Depasquale,,,,0,0,0,11
John Maher,,,,,0,0,11
Betsy Elizabeth Summers,,,,,,0,11
Total,321,3,0,308,3,2,11
