col_1,col_2,division
,Senator In The General Assembly 7th District,All
,Vincent J Hughes,All
Vincent J Hughes,"3,107",All
Total,"3,107",All
,Senator In The General Assembly 7th District,19
,Vincent J Hughes,19
Vincent J Hughes,308,19
Total,308,19
,Senator In The General Assembly 7th District,20
,Vincent J Hughes,20
Vincent J Hughes,257,20
Total,257,20
,Senator In The General Assembly 7th District,21
,Vincent J Hughes,21
Vincent J Hughes,314,21
Total,314,21
,Senator In The General Assembly 7th District,22
,Vincent J Hughes,22
Vincent J Hughes,270,22
Total,270,22
,Senator In The General Assembly 7th District,23
,Vincent J Hughes,23
Vincent J Hughes,293,23
Total,293,23
,Senator In The General Assembly 7th District,24
,Vincent J Hughes,24
Vincent J Hughes,206,24
Total,206,24
,Senator In The General Assembly 7th District,25
,Vincent J Hughes,25
Vincent J Hughes,298,25
Total,298,25
,Senator In The General Assembly 7th District,26
,Vincent J Hughes,26
Vincent J Hughes,283,26
Total,283,26
,Senator In The General Assembly 7th District,27
,Vincent J Hughes,27
Vincent J Hughes,196,27
Total,196,27
,Senator In The General Assembly 7th District,28
,Vincent J Hughes,28
Vincent J Hughes,443,28
Total,443,28
,Senator In The General Assembly 7th District,29
,Vincent J Hughes,29
Vincent J Hughes,239,29
Total,239,29
