col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 202nd District,President And Vice President Of The United States,,,,All
,Mark B Cohen,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,All
Mark B Cohen,19,"2,016",494,18,8,All
Barack Obama,,171,0,0,0,All
Mitt Romney,,,750,0,0,All
Gary Johnson,,,,11,0,All
Jill Stein,,,,,2,All
Total,"2,555","2,187","1,244",29,10,All
,Representative In The General Assembly 202nd District,President And Vice President Of The United States,,,,2
,Mark B Cohen,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,2
Mark B Cohen,1,177,50,2,0,2
Barack Obama,,11,0,0,0,2
Mitt Romney,,,60,0,0,2
Gary Johnson,,,,1,0,2
Jill Stein,,,,,0,2
Total,230,188,110,3,0,2
,Representative In The General Assembly 202nd District,President And Vice President Of The United States,,,,3
,Mark B Cohen,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,3
Mark B Cohen,1,173,29,1,1,3
Barack Obama,,12,0,0,0,3
Mitt Romney,,,43,0,0,3
Gary Johnson,,,,1,0,3
Jill Stein,,,,,1,3
Total,205,185,72,2,2,3
,Representative In The General Assembly 202nd District,President And Vice President Of The United States,,,,5
,Mark B Cohen,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,5
Mark B Cohen,1,110,45,0,1,5
Barack Obama,,13,0,0,0,5
Mitt Romney,,,69,0,0,5
Gary Johnson,,,,2,0,5
Jill Stein,,,,,1,5
Total,157,123,114,2,2,5
,Representative In The General Assembly 202nd District,President And Vice President Of The United States,,,,6
,Mark B Cohen,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,6
Mark B Cohen,2,268,56,1,0,6
Barack Obama,,31,0,0,0,6
Mitt Romney,,,130,0,0,6
Gary Johnson,,,,0,0,6
Jill Stein,,,,,0,6
Total,327,299,186,1,0,6
,Representative In The General Assembly 202nd District,President And Vice President Of The United States,,,,11
,Mark B Cohen,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,11
Mark B Cohen,2,131,44,5,0,11
Barack Obama,,13,0,0,0,11
Mitt Romney,,,55,0,0,11
Gary Johnson,,,,2,0,11
Jill Stein,,,,,0,11
Total,182,144,99,7,0,11
,Representative In The General Assembly 202nd District,President And Vice President Of The United States,,,,14
,Mark B Cohen,Barack Obama,Mitt Romney,Jill Stein,Gary Johnson,14
Mark B Cohen,0,164,33,1,0,14
Barack Obama,,12,0,0,0,14
Mitt Romney,,,50,0,0,14
Jill Stein,,,,0,0,14
Gary Johnson,,,,,0,14
Total,198,176,83,1,0,14
,Representative In The General Assembly 202nd District,President And Vice President Of The United States,,,,15
,Mark B Cohen,Barack Obama,Mitt Romney,Jill Stein,Gary Johnson,15
Mark B Cohen,4,140,41,3,0,15
Barack Obama,,11,0,0,0,15
Mitt Romney,,,64,0,0,15
Jill Stein,,,,0,0,15
Gary Johnson,,,,,2,15
Total,188,151,105,3,2,15
,Representative In The General Assembly 202nd District,President And Vice President Of The United States,,,,16
,Mark B Cohen,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,16
Mark B Cohen,1,187,53,3,0,16
Barack Obama,,16,0,0,0,16
Mitt Romney,,,61,0,0,16
Gary Johnson,,,,1,0,16
Jill Stein,,,,,0,16
Total,244,203,114,4,0,16
,Representative In The General Assembly 202nd District,President And Vice President Of The United States,,,,19
,Mark B Cohen,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,19
Mark B Cohen,3,300,90,3,0,19
Barack Obama,,18,0,0,0,19
Mitt Romney,,,128,0,0,19
Gary Johnson,,,,1,0,19
Jill Stein,,,,,0,19
Total,396,318,218,4,0,19
,Representative In The General Assembly 202nd District,President And Vice President Of The United States,,,,36
,Mark B Cohen,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,36
Mark B Cohen,4,163,24,2,1,36
Barack Obama,,16,0,0,0,36
Mitt Romney,,,35,0,0,36
Gary Johnson,,,,0,0,36
Jill Stein,,,,,0,36
Total,194,179,59,2,1,36
,Representative In The General Assembly 202nd District,President And Vice President Of The United States,,,,37
,Mark B Cohen,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein,37
Mark B Cohen,0,203,29,1,1,37
Barack Obama,,18,0,0,0,37
Mitt Romney,,,55,0,0,37
Gary Johnson,,,,1,0,37
Jill Stein,,,,,0,37
Total,234,221,84,2,1,37
