col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 181st District,Auditor General,,,All
,W Curtis Thomas,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,All
W Curtis Thomas,26,"1,004",82,21,All
Eugene A Depasquale,,25,0,0,All
John Maher,,,45,0,All
Betsy Elizabeth Summers,,,,11,All
Total,"1,133","1,029",127,32,All
,Representative In The General Assembly 181st District,Auditor General,,,15
,W Curtis Thomas,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,15
W Curtis Thomas,3,276,30,8,15
Eugene A Depasquale,,3,0,0,15
John Maher,,,17,0,15
Betsy Elizabeth Summers,,,,4,15
Total,317,279,47,12,15
,Representative In The General Assembly 181st District,Auditor General,,,20
,W Curtis Thomas,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,20
W Curtis Thomas,8,237,18,4,20
Eugene A Depasquale,,9,0,0,20
John Maher,,,7,0,20
Betsy Elizabeth Summers,,,,4,20
Total,267,246,25,8,20
,Representative In The General Assembly 181st District,Auditor General,,,23
,W Curtis Thomas,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,23
W Curtis Thomas,15,491,34,9,23
Eugene A Depasquale,,13,0,0,23
John Maher,,,21,0,23
Betsy Elizabeth Summers,,,,3,23
Total,549,504,55,12,23
