col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 203rd District,State Treasurer,,,All
,Dwight Evans,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,All
Dwight Evans,232,"7,470",160,29,All
Robert M Mccord,,97,0,0,All
Diana Irey Vaughan,,,240,0,All
Patricia M Fryman,,,,7,All
Total,"7,891","7,567",400,36,All
,Representative In The General Assembly 203rd District,State Treasurer,,,6
,Dwight Evans,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,6
Dwight Evans,17,598,22,3,6
Robert M Mccord,,7,0,0,6
Diana Irey Vaughan,,,13,0,6
Patricia M Fryman,,,,1,6
Total,640,605,35,4,6
,Representative In The General Assembly 203rd District,State Treasurer,,,9
,Dwight Evans,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,9
Dwight Evans,15,435,5,2,9
Robert M Mccord,,2,0,0,9
Diana Irey Vaughan,,,8,0,9
Patricia M Fryman,,,,1,9
Total,457,437,13,3,9
,Representative In The General Assembly 203rd District,State Treasurer,,,11
,Dwight Evans,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,11
Dwight Evans,9,389,6,2,11
Robert M Mccord,,3,0,0,11
Diana Irey Vaughan,,,11,0,11
Patricia M Fryman,,,,1,11
Total,406,392,17,3,11
,Representative In The General Assembly 203rd District,State Treasurer,,,12
,Dwight Evans,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,12
Dwight Evans,9,407,5,0,12
Robert M Mccord,,0,0,0,12
Diana Irey Vaughan,,,10,0,12
Patricia M Fryman,,,,0,12
Total,421,407,15,0,12
,Representative In The General Assembly 203rd District,State Treasurer,,,13
,Dwight Evans,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,13
Dwight Evans,7,203,2,0,13
Robert M Mccord,,6,0,0,13
Diana Irey Vaughan,,,2,0,13
Patricia M Fryman,,,,0,13
Total,212,209,4,0,13
,Representative In The General Assembly 203rd District,State Treasurer,,,14
,Dwight Evans,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,14
Dwight Evans,11,371,7,0,14
Robert M Mccord,,4,0,0,14
Diana Irey Vaughan,,,9,0,14
Patricia M Fryman,,,,0,14
Total,389,375,16,0,14
,Representative In The General Assembly 203rd District,State Treasurer,,,15
,Dwight Evans,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,15
Dwight Evans,12,317,5,3,15
Robert M Mccord,,7,0,0,15
Diana Irey Vaughan,,,20,0,15
Patricia M Fryman,,,,0,15
Total,337,324,25,3,15
,Representative In The General Assembly 203rd District,State Treasurer,,,16
,Dwight Evans,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,16
Dwight Evans,8,361,4,0,16
Robert M Mccord,,4,0,0,16
Diana Irey Vaughan,,,21,0,16
Patricia M Fryman,,,,0,16
Total,373,365,25,0,16
,Representative In The General Assembly 203rd District,State Treasurer,,,17
,Dwight Evans,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,17
Dwight Evans,12,309,28,4,17
Robert M Mccord,,3,0,0,17
Diana Irey Vaughan,,,30,0,17
Patricia M Fryman,,,,1,17
Total,353,312,58,5,17
,Representative In The General Assembly 203rd District,State Treasurer,,,18
,Dwight Evans,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,18
Dwight Evans,9,415,7,0,18
Robert M Mccord,,2,0,0,18
Diana Irey Vaughan,,,25,0,18
Patricia M Fryman,,,,0,18
Total,431,417,32,0,18
,Representative In The General Assembly 203rd District,State Treasurer,,,19
,Dwight Evans,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,19
Dwight Evans,7,327,12,3,19
Robert M Mccord,,7,0,0,19
Diana Irey Vaughan,,,16,0,19
Patricia M Fryman,,,,1,19
Total,349,334,28,4,19
,Representative In The General Assembly 203rd District,State Treasurer,,,20
,Dwight Evans,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,20
Dwight Evans,18,378,2,2,20
Robert M Mccord,,3,0,0,20
Diana Irey Vaughan,,,4,0,20
Patricia M Fryman,,,,0,20
Total,400,381,6,2,20
,Representative In The General Assembly 203rd District,State Treasurer,,,21
,Dwight Evans,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,21
Dwight Evans,20,516,8,1,21
Robert M Mccord,,10,0,0,21
Diana Irey Vaughan,,,10,0,21
Patricia M Fryman,,,,1,21
Total,545,526,18,2,21
,Representative In The General Assembly 203rd District,State Treasurer,,,22
,Dwight Evans,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,22
Dwight Evans,14,285,6,0,22
Robert M Mccord,,5,0,0,22
Diana Irey Vaughan,,,4,0,22
Patricia M Fryman,,,,0,22
Total,305,290,10,0,22
,Representative In The General Assembly 203rd District,State Treasurer,,,23
,Dwight Evans,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,23
Dwight Evans,17,375,7,3,23
Robert M Mccord,,10,0,0,23
Diana Irey Vaughan,,,15,0,23
Patricia M Fryman,,,,0,23
Total,402,385,22,3,23
