col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 173rd District,Representative In Congress 1st District,,All
,Michael Patrick Mcgeehan,Robert A Brady,John Featherman,All
Michael Patrick Mcgeehan,172,"5,546",604,All
Robert A Brady,,140,0,All
John Featherman,,,723,All
Total,"6,322","5,686","1,327",All
,Representative In The General Assembly 173rd District,Representative In Congress 1st District,,1
,Michael Patrick Mcgeehan,Robert A Brady,John Featherman,1
Michael Patrick Mcgeehan,4,231,9,1
Robert A Brady,,2,0,1
John Featherman,,,20,1
Total,244,233,29,1
,Representative In The General Assembly 173rd District,Representative In Congress 1st District,,2
,Michael Patrick Mcgeehan,Robert A Brady,John Featherman,2
Michael Patrick Mcgeehan,1,225,11,2
Robert A Brady,,1,0,2
John Featherman,,,21,2
Total,237,226,32,2
,Representative In The General Assembly 173rd District,Representative In Congress 1st District,,3
,Michael Patrick Mcgeehan,Robert A Brady,John Featherman,3
Michael Patrick Mcgeehan,1,213,12,3
Robert A Brady,,1,0,3
John Featherman,,,24,3
Total,226,214,36,3
,Representative In The General Assembly 173rd District,Representative In Congress 1st District,,4
,Michael Patrick Mcgeehan,Robert A Brady,John Featherman,4
Michael Patrick Mcgeehan,9,247,18,4
Robert A Brady,,25,0,4
John Featherman,,,26,4
Total,274,272,44,4
,Representative In The General Assembly 173rd District,Representative In Congress 1st District,,5
,Michael Patrick Mcgeehan,Robert A Brady,John Featherman,5
Michael Patrick Mcgeehan,5,139,11,5
Robert A Brady,,2,0,5
John Featherman,,,15,5
Total,155,141,26,5
,Representative In The General Assembly 173rd District,Representative In Congress 1st District,,6
,Michael Patrick Mcgeehan,Robert A Brady,John Featherman,6
Michael Patrick Mcgeehan,5,231,19,6
Robert A Brady,,2,0,6
John Featherman,,,27,6
Total,255,233,46,6
,Representative In The General Assembly 173rd District,Representative In Congress 1st District,,7
,Michael Patrick Mcgeehan,Robert A Brady,John Featherman,7
Michael Patrick Mcgeehan,2,185,17,7
Robert A Brady,,5,0,7
John Featherman,,,23,7
Total,204,190,40,7
