col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 173rd District,Auditor General,,,All
,Michael Patrick Mcgeehan,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,All
Michael Patrick Mcgeehan,268,"4,962","1,010",82,All
Eugene A Depasquale,,90,0,0,All
John Maher,,,758,0,All
Betsy Elizabeth Summers,,,,16,All
Total,"6,322","5,052","1,768",98,All
,Representative In The General Assembly 173rd District,Auditor General,,,1
,Michael Patrick Mcgeehan,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,1
Michael Patrick Mcgeehan,3,221,20,0,1
Eugene A Depasquale,,1,0,0,1
John Maher,,,21,0,1
Betsy Elizabeth Summers,,,,0,1
Total,244,222,41,0,1
,Representative In The General Assembly 173rd District,Auditor General,,,2
,Michael Patrick Mcgeehan,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,2
Michael Patrick Mcgeehan,4,210,18,5,2
Eugene A Depasquale,,1,0,0,2
John Maher,,,23,0,2
Betsy Elizabeth Summers,,,,0,2
Total,237,211,41,5,2
,Representative In The General Assembly 173rd District,Auditor General,,,3
,Michael Patrick Mcgeehan,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,3
Michael Patrick Mcgeehan,5,194,26,1,3
Eugene A Depasquale,,2,0,0,3
John Maher,,,23,0,3
Betsy Elizabeth Summers,,,,0,3
Total,226,196,49,1,3
,Representative In The General Assembly 173rd District,Auditor General,,,4
,Michael Patrick Mcgeehan,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,4
Michael Patrick Mcgeehan,15,222,35,2,4
Eugene A Depasquale,,14,0,0,4
John Maher,,,32,0,4
Betsy Elizabeth Summers,,,,1,4
Total,274,236,67,3,4
,Representative In The General Assembly 173rd District,Auditor General,,,5
,Michael Patrick Mcgeehan,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,5
Michael Patrick Mcgeehan,4,134,13,4,5
Eugene A Depasquale,,2,0,0,5
John Maher,,,17,0,5
Betsy Elizabeth Summers,,,,0,5
Total,155,136,30,4,5
,Representative In The General Assembly 173rd District,Auditor General,,,6
,Michael Patrick Mcgeehan,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,6
Michael Patrick Mcgeehan,8,216,30,1,6
Eugene A Depasquale,,1,0,0,6
John Maher,,,27,0,6
Betsy Elizabeth Summers,,,,1,6
Total,255,217,57,2,6
,Representative In The General Assembly 173rd District,Auditor General,,,7
,Michael Patrick Mcgeehan,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,7
Michael Patrick Mcgeehan,7,166,29,2,7
Eugene A Depasquale,,3,0,0,7
John Maher,,,21,0,7
Betsy Elizabeth Summers,,,,1,7
Total,204,169,50,3,7
,Representative In The General Assembly 173rd District,Auditor General,,,8
,Michael Patrick Mcgeehan,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,8
Michael Patrick Mcgeehan,9,234,41,2,8
Eugene A Depasquale,,4,0,0,8
John Maher,,,32,0,8
Betsy Elizabeth Summers,,,,0,8
Total,286,238,73,2,8
,Representative In The General Assembly 173rd District,Auditor General,,,9
,Michael Patrick Mcgeehan,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,9
Michael Patrick Mcgeehan,6,195,32,5,9
Eugene A Depasquale,,2,0,0,9
John Maher,,,24,0,9
Betsy Elizabeth Summers,,,,0,9
Total,238,197,56,5,9
,Representative In The General Assembly 173rd District,Auditor General,,,10
,Michael Patrick Mcgeehan,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,10
Michael Patrick Mcgeehan,14,205,37,4,10
Eugene A Depasquale,,1,0,0,10
John Maher,,,28,0,10
Betsy Elizabeth Summers,,,,1,10
Total,260,206,65,5,10
,Representative In The General Assembly 173rd District,Auditor General,,,11
,Michael Patrick Mcgeehan,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,11
Michael Patrick Mcgeehan,11,173,39,5,11
Eugene A Depasquale,,0,0,0,11
John Maher,,,32,0,11
Betsy Elizabeth Summers,,,,1,11
Total,228,173,71,6,11
,Representative In The General Assembly 173rd District,Auditor General,,,12
,Michael Patrick Mcgeehan,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,12
Michael Patrick Mcgeehan,4,198,36,1,12
Eugene A Depasquale,,5,0,0,12
John Maher,,,27,0,12
Betsy Elizabeth Summers,,,,1,12
Total,239,203,63,2,12
,Representative In The General Assembly 173rd District,Auditor General,,,13
,Michael Patrick Mcgeehan,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,13
Michael Patrick Mcgeehan,15,224,38,6,13
Eugene A Depasquale,,2,0,0,13
John Maher,,,33,0,13
Betsy Elizabeth Summers,,,,1,13
Total,283,226,71,7,13
,Representative In The General Assembly 173rd District,Auditor General,,,14
,Michael Patrick Mcgeehan,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,14
Michael Patrick Mcgeehan,12,200,37,5,14
Eugene A Depasquale,,0,0,0,14
John Maher,,,28,0,14
Betsy Elizabeth Summers,,,,1,14
Total,254,200,65,6,14
,Representative In The General Assembly 173rd District,Auditor General,,,15
,Michael Patrick Mcgeehan,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,15
Michael Patrick Mcgeehan,11,204,35,4,15
Eugene A Depasquale,,3,0,0,15
John Maher,,,33,0,15
Betsy Elizabeth Summers,,,,2,15
Total,254,207,68,6,15
,Representative In The General Assembly 173rd District,Auditor General,,,16
,Michael Patrick Mcgeehan,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,16
Michael Patrick Mcgeehan,11,140,29,1,16
Eugene A Depasquale,,4,0,0,16
John Maher,,,14,0,16
Betsy Elizabeth Summers,,,,0,16
Total,181,144,43,1,16
,Representative In The General Assembly 173rd District,Auditor General,,,17
,Michael Patrick Mcgeehan,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,17
Michael Patrick Mcgeehan,11,155,54,5,17
Eugene A Depasquale,,7,0,0,17
John Maher,,,34,0,17
Betsy Elizabeth Summers,,,,0,17
Total,225,162,88,5,17
,Representative In The General Assembly 173rd District,Auditor General,,,18
,Michael Patrick Mcgeehan,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,18
Michael Patrick Mcgeehan,15,144,58,1,18
Eugene A Depasquale,,2,0,0,18
John Maher,,,36,0,18
Betsy Elizabeth Summers,,,,1,18
Total,218,146,94,2,18
,Representative In The General Assembly 173rd District,Auditor General,,,19
,Michael Patrick Mcgeehan,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,19
Michael Patrick Mcgeehan,13,157,62,2,19
Eugene A Depasquale,,1,0,0,19
John Maher,,,48,0,19
Betsy Elizabeth Summers,,,,0,19
Total,234,158,110,2,19
,Representative In The General Assembly 173rd District,Auditor General,,,20
,Michael Patrick Mcgeehan,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,20
Michael Patrick Mcgeehan,16,189,41,5,20
Eugene A Depasquale,,1,0,0,20
John Maher,,,28,0,20
Betsy Elizabeth Summers,,,,1,20
Total,251,190,69,6,20
,Representative In The General Assembly 173rd District,Auditor General,,,21
,Michael Patrick Mcgeehan,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,21
Michael Patrick Mcgeehan,10,187,55,2,21
Eugene A Depasquale,,5,0,0,21
John Maher,,,39,0,21
Betsy Elizabeth Summers,,,,0,21
Total,254,192,94,2,21
,Representative In The General Assembly 173rd District,Auditor General,,,22
,Michael Patrick Mcgeehan,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,22
Michael Patrick Mcgeehan,11,202,38,4,22
Eugene A Depasquale,,4,0,0,22
John Maher,,,22,0,22
Betsy Elizabeth Summers,,,,0,22
Total,255,206,60,4,22
,Representative In The General Assembly 173rd District,Auditor General,,,23
,Michael Patrick Mcgeehan,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,23
Michael Patrick Mcgeehan,6,175,45,1,23
Eugene A Depasquale,,18,0,0,23
John Maher,,,56,0,23
Betsy Elizabeth Summers,,,,1,23
Total,227,193,101,2,23
,Representative In The General Assembly 173rd District,Auditor General,,,24
,Michael Patrick Mcgeehan,Eugene A Depasquale,John Maher,Betsy Elizabeth Summers,24
Michael Patrick Mcgeehan,17,201,56,10,24
Eugene A Depasquale,,0,0,0,24
John Maher,,,32,0,24
