col_1,col_2,col_3,division
,Special Election Representative In The General Assembly 169th District,,All
,Ed Neilson,David M Kralle,All
Ed Neilson,177,19,All
David M Kralle,,115,All
Total,760,258,All
,Special Election Representative In The General Assembly 169th District,,8
,Ed Neilson,David M Kralle,8
Ed Neilson,25,3,8
David M Kralle,,9,8
Total,80,26,8
,Special Election Representative In The General Assembly 169th District,,14
,Ed Neilson,David M Kralle,14
Ed Neilson,16,1,14
David M Kralle,,14,14
Total,77,23,14
,Special Election Representative In The General Assembly 169th District,,23
,Ed Neilson,David M Kralle,23
Ed Neilson,17,3,23
David M Kralle,,29,23
Total,98,76,23
,Special Election Representative In The General Assembly 169th District,,27
,Ed Neilson,David M Kralle,27
Ed Neilson,25,2,27
David M Kralle,,18,27
Total,87,46,27
,Special Election Representative In The General Assembly 169th District,,30
,Ed Neilson,David M Kralle,30
Ed Neilson,25,1,30
David M Kralle,,17,30
Total,96,38,30
,Special Election Representative In The General Assembly 169th District,,42
,Ed Neilson,David M Kralle,42
Ed Neilson,23,7,42
David M Kralle,,12,42
Total,84,23,42
,Special Election Representative In The General Assembly 169th District,,44
,Ed Neilson,David M Kralle,44
Ed Neilson,46,2,44
David M Kralle,,16,44
Total,238,26,44
