col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,division
,United States Senator - Democrat,,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,All
,Bob Casey Jr,Joseph John Vodvarka,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Mark Alan Aronchick,Jacquelyn Manns Smalley,Vincent J Hughes,Andrew P Toy,Michelle W Singer,Stephen A Cozen,Jerome W Mondesire,Jerry T Jordan,Raye E Johnson,Joseph C Meade,Eleanor M Dezzi,Heather Steinmiller,Nancy Astor Fox,William S Leopold,All
Bob Casey Jr,229,0,652,578,554,513,514,459,398,380,371,361,365,358,358,354,347,348,339,All
Joseph John Vodvarka,,58,211,173,178,171,162,79,74,71,77,68,71,78,71,69,74,70,73,All
Kenyatta J Johnson,,,7,758,758,706,708,529,474,456,459,447,449,453,445,443,437,430,435,All
Blondell Reynolds Brown,,,,5,700,671,664,496,464,439,442,437,442,436,434,430,425,419,425,All
Cindy Bass,,,,,2,692,694,485,451,434,440,428,429,432,432,428,423,417,418,All
Mark Alan Aronchick,,,,,,2,667,456,434,406,425,419,416,418,423,415,410,399,413,All
Jacquelyn Manns Smalley,,,,,,,2,461,426,416,422,406,413,418,418,414,415,405,405,All
Vincent J Hughes,,,,,,,,2,459,438,442,429,439,436,436,429,426,412,419,All
Andrew P Toy,,,,,,,,,0,426,439,429,431,429,434,429,424,411,425,All
Michelle W Singer,,,,,,,,,,3,410,399,424,426,410,419,419,422,409,All
Stephen A Cozen,,,,,,,,,,,2,421,422,429,429,416,416,407,417,All
Jerome W Mondesire,,,,,,,,,,,,0,414,415,427,409,408,398,412,All
Jerry T Jordan,,,,,,,,,,,,,0,432,420,421,423,412,425,All
Raye E Johnson,,,,,,,,,,,,,,0,426,430,430,420,429,All
Joseph C Meade,,,,,,,,,,,,,,,0,419,416,405,416,All
Eleanor M Dezzi,,,,,,,,,,,,,,,,0,428,415,421,All
Heather Steinmiller,,,,,,,,,,,,,,,,,0,414,421,All
Nancy Astor Fox,,,,,,,,,,,,,,,,,,1,406,All
William S Leopold,,,,,,,,,,,,,,,,,,,0,All
Total,982,291,937,821,790,741,731,583,507,485,484,467,467,465,462,455,452,451,443,All
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,United States Senator - Democrat,,1
,Blondell Reynolds Brown,Kenyatta J Johnson,Cindy Bass,Mark Alan Aronchick,Andrew P Toy,Jacquelyn Manns Smalley,Vincent J Hughes,Michelle W Singer,Jerome W Mondesire,Nancy Astor Fox,Stephen A Cozen,Eleanor M Dezzi,Heather Steinmiller,Raye E Johnson,Jerry T Jordan,Joseph C Meade,William S Leopold,Bob Casey Jr,Joseph John Vodvarka,1
Blondell Reynolds Brown,0,39,38,36,31,35,32,24,27,24,27,24,22,24,24,23,23,31,10,1
Kenyatta J Johnson,,0,38,36,29,36,31,25,26,25,25,25,23,24,24,24,23,31,10,1
Cindy Bass,,,1,34,27,35,28,24,25,24,24,24,23,25,24,23,23,26,10,1
Mark Alan Aronchick,,,,0,26,34,27,24,24,24,24,24,22,23,23,22,23,25,10,1
Andrew P Toy,,,,,0,24,31,25,24,24,25,23,24,24,23,22,22,28,6,1
Jacquelyn Manns Smalley,,,,,,0,25,24,23,25,23,24,23,24,23,23,23,24,10,1
Vincent J Hughes,,,,,,,0,26,26,25,25,24,23,25,24,24,23,27,5,1
Michelle W Singer,,,,,,,,0,22,25,22,22,23,24,22,22,22,23,4,1
Jerome W Mondesire,,,,,,,,,0,23,22,22,21,22,23,23,22,20,5,1
Nancy Astor Fox,,,,,,,,,,0,22,24,25,24,23,23,23,21,5,1
Stephen A Cozen,,,,,,,,,,,0,22,20,22,21,20,21,22,4,1
Eleanor M Dezzi,,,,,,,,,,,,0,22,22,21,21,21,20,5,1
Heather Steinmiller,,,,,,,,,,,,,0,23,22,22,22,19,5,1
Raye E Johnson,,,,,,,,,,,,,,0,23,22,23,19,5,1
Jerry T Jordan,,,,,,,,,,,,,,,0,21,23,17,5,1
Joseph C Meade,,,,,,,,,,,,,,,,0,21,18,5,1
William S Leopold,,,,,,,,,,,,,,,,,0,17,5,1
Bob Casey Jr,,,,,,,,,,,,,,,,,,4,0,1
Joseph John Vodvarka,,,,,,,,,,,,,,,,,,,2,1
Total,45,44,40,37,36,36,35,28,27,27,27,26,25,25,24,24,23,43,13,1
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,United States Senator - Democrat,,2
,Kenyatta J Johnson,Cindy Bass,Blondell Reynolds Brown,Jacquelyn Manns Smalley,Mark Alan Aronchick,Andrew P Toy,Jerome W Mondesire,Michelle W Singer,Stephen A Cozen,Jerry T Jordan,Joseph C Meade,Nancy Astor Fox,Raye E Johnson,Vincent J Hughes,William S Leopold,Eleanor M Dezzi,Heather Steinmiller,Bob Casey Jr,Joseph John Vodvarka,2
Kenyatta J Johnson,0,51,49,47,46,27,24,24,23,22,22,22,21,19,21,20,19,42,16,2
Cindy Bass,,1,49,47,47,26,25,25,23,22,23,21,20,19,20,20,19,37,15,2
Blondell Reynolds Brown,,,0,45,45,25,23,23,21,21,21,20,19,18,19,19,18,36,14,2
Jacquelyn Manns Smalley,,,,0,45,22,20,20,21,19,21,19,19,16,19,19,18,31,15,2
Mark Alan Aronchick,,,,,0,23,21,21,23,20,23,20,20,17,20,20,19,31,15,2
Andrew P Toy,,,,,,0,25,23,22,22,21,21,20,17,20,20,19,25,2,2
Jerome W Mondesire,,,,,,,0,22,21,21,21,20,19,16,19,19,18,22,2,2
Michelle W Singer,,,,,,,,0,19,21,19,21,19,17,19,20,19,22,2,2
Stephen A Cozen,,,,,,,,,0,20,22,20,19,16,18,19,18,22,2,2
Jerry T Jordan,,,,,,,,,,0,19,20,19,17,18,19,19,20,2,2
Joseph C Meade,,,,,,,,,,,0,19,19,16,19,19,18,20,2,2
Nancy Astor Fox,,,,,,,,,,,,0,20,16,19,20,19,19,2,2
Raye E Johnson,,,,,,,,,,,,,0,15,19,19,19,18,2,2
Vincent J Hughes,,,,,,,,,,,,,,0,15,15,15,17,2,2
William S Leopold,,,,,,,,,,,,,,,0,19,18,18,2,2
Eleanor M Dezzi,,,,,,,,,,,,,,,,0,19,17,2,2
Heather Steinmiller,,,,,,,,,,,,,,,,,0,16,2,2
Bob Casey Jr,,,,,,,,,,,,,,,,,,8,0,2
Joseph John Vodvarka,,,,,,,,,,,,,,,,,,,1,2
Total,59,55,52,47,47,28,26,25,25,23,23,22,21,21,21,20,19,55,17,2
,United States Senator - Democrat,,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,3
,Bob Casey Jr,Joseph John Vodvarka,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Jacquelyn Manns Smalley,Mark Alan Aronchick,Vincent J Hughes,Jerome W Mondesire,Stephen A Cozen,Andrew P Toy,Jerry T Jordan,Eleanor M Dezzi,Joseph C Meade,Michelle W Singer,Nancy Astor Fox,Raye E Johnson,Heather Steinmiller,William S Leopold,3
Bob Casey Jr,18,0,47,46,37,34,34,30,28,22,21,22,20,20,22,19,20,19,18,3
Joseph John Vodvarka,,8,18,17,15,16,16,8,6,7,7,6,6,7,6,8,6,6,6,3
Kenyatta J Johnson,,,0,59,53,50,49,35,31,29,29,28,26,28,28,28,27,25,25,3
Blondell Reynolds Brown,,,,1,52,50,49,37,31,29,29,29,26,27,27,27,26,25,25,3
Cindy Bass,,,,,0,48,47,32,28,28,27,27,24,26,26,27,26,24,24,3
Jacquelyn Manns Smalley,,,,,,0,45,30,27,28,26,26,24,26,24,26,25,24,24,3
Mark Alan Aronchick,,,,,,,0,29,28,27,25,25,23,26,22,25,23,23,23,3
Vincent J Hughes,,,,,,,,0,30,27,27,28,25,27,24,25,25,24,24,3
Jerome W Mondesire,,,,,,,,,0,28,27,27,26,27,24,25,25,26,25,3
Stephen A Cozen,,,,,,,,,,0,27,26,25,26,23,26,25,25,25,3
Andrew P Toy,,,,,,,,,,,0,25,26,26,25,26,25,25,25,3
Jerry T Jordan,,,,,,,,,,,,0,25,25,24,25,26,25,25,3
Eleanor M Dezzi,,,,,,,,,,,,,0,25,24,25,25,26,25,3
Joseph C Meade,,,,,,,,,,,,,,0,23,25,25,25,25,3
Michelle W Singer,,,,,,,,,,,,,,,0,25,25,23,23,3
Nancy Astor Fox,,,,,,,,,,,,,,,,0,26,25,25,3
Raye E Johnson,,,,,,,,,,,,,,,,,0,25,25,3
Heather Steinmiller,,,,,,,,,,,,,,,,,,0,25,3
William S Leopold,,,,,,,,,,,,,,,,,,,0,3
Total,75,27,67,66,53,51,51,40,35,30,29,29,28,28,28,28,27,26,25,3
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,United States Senator - Democrat,,4
,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Jacquelyn Manns Smalley,Mark Alan Aronchick,Vincent J Hughes,Jerome W Mondesire,Jerry T Jordan,William S Leopold,Raye E Johnson,Stephen A Cozen,Joseph C Meade,Michelle W Singer,Andrew P Toy,Heather Steinmiller,Eleanor M Dezzi,Nancy Astor Fox,Bob Casey Jr,Joseph John Vodvarka,4
Kenyatta J Johnson,1,34,32,29,31,21,21,19,19,19,19,18,18,17,17,16,15,26,11,4
Blondell Reynolds Brown,,0,28,26,28,22,19,19,19,18,19,18,16,17,17,16,14,26,8,4
Cindy Bass,,,0,29,28,20,17,19,17,18,18,17,16,17,16,15,15,21,9,4
Jacquelyn Manns Smalley,,,,1,26,17,16,17,16,16,16,16,15,15,15,15,15,20,9,4
Mark Alan Aronchick,,,,,0,17,17,17,17,16,17,16,14,16,15,16,13,18,10,4
Vincent J Hughes,,,,,,0,18,20,19,19,19,18,17,17,17,16,15,20,3,4
Jerome W Mondesire,,,,,,,0,18,19,18,18,18,16,16,17,16,15,14,3,4
Jerry T Jordan,,,,,,,,0,18,18,19,18,15,17,17,16,15,15,3,4
William S Leopold,,,,,,,,,0,18,18,18,15,16,17,16,14,14,3,4
