col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,division
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,All
,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Jacquelyn Manns Smalley,Mark Alan Aronchick,Vincent J Hughes,Jerome W Mondesire,Joseph C Meade,Andrew P Toy,Stephen A Cozen,Jerry T Jordan,Raye E Johnson,Eleanor M Dezzi,Michelle W Singer,Heather Steinmiller,William S Leopold,Nancy Astor Fox,Vanessa L Brown,Wanda Logan,Audrey Blackwell Watson,Lemuel L Thornton,All
Kenyatta J Johnson,4,"1,090","1,033",997,959,815,673,680,662,657,659,639,630,624,628,611,607,598,368,244,51,All
Blondell Reynolds Brown,,1,997,955,934,804,664,655,643,637,634,617,611,598,607,600,586,583,340,216,42,All
Cindy Bass,,,1,973,936,719,642,653,642,634,625,608,608,591,608,599,587,510,323,187,39,All
Jacquelyn Manns Smalley,,,,0,918,685,616,632,617,620,608,597,593,582,594,588,573,475,317,184,37,All
Mark Alan Aronchick,,,,,1,653,613,610,618,625,602,597,593,575,597,595,569,455,305,178,38,All
Vincent J Hughes,,,,,,0,700,701,679,671,661,636,628,625,629,618,611,604,167,135,37,All
Jerome W Mondesire,,,,,,,0,646,647,648,619,601,602,583,600,593,573,422,149,114,30,All
Joseph C Meade,,,,,,,,0,666,651,613,608,608,584,607,603,579,426,147,107,30,All
Andrew P Toy,,,,,,,,,0,656,609,605,610,584,603,602,581,412,147,103,31,All
Stephen A Cozen,,,,,,,,,,0,610,610,605,587,610,603,584,405,152,104,29,All
Jerry T Jordan,,,,,,,,,,,0,626,625,606,621,618,594,394,150,94,32,All
Raye E Johnson,,,,,,,,,,,,0,625,594,620,615,592,382,150,89,30,All
Eleanor M Dezzi,,,,,,,,,,,,,0,597,622,615,588,374,146,95,30,All
Michelle W Singer,,,,,,,,,,,,,,0,601,588,596,372,142,98,28,All
Heather Steinmiller,,,,,,,,,,,,,,,0,610,589,371,145,97,28,All
William S Leopold,,,,,,,,,,,,,,,,0,584,365,143,90,29,All
Nancy Astor Fox,,,,,,,,,,,,,,,,,0,373,133,89,29,All
Vanessa L Brown,,,,,,,,,,,,,,,,,,208,0,0,0,All
Wanda Logan,,,,,,,,,,,,,,,,,,,76,0,0,All
Audrey Blackwell Watson,,,,,,,,,,,,,,,,,,,,65,0,All
Lemuel L Thornton,,,,,,,,,,,,,,,,,,,,,19,All
Total,"1,295","1,214","1,084","1,031",999,970,730,724,708,704,685,663,656,653,652,639,636,948,494,362,75,All
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,1
,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Jacquelyn Manns Smalley,Vincent J Hughes,Mark Alan Aronchick,Andrew P Toy,Jerome W Mondesire,Eleanor M Dezzi,Joseph C Meade,Raye E Johnson,Stephen A Cozen,Michelle W Singer,Heather Steinmiller,Nancy Astor Fox,Jerry T Jordan,William S Leopold,Vanessa L Brown,Wanda Logan,Audrey Blackwell Watson,Lemuel L Thornton,1
Kenyatta J Johnson,0,52,50,51,40,43,31,31,29,30,30,29,25,24,21,24,24,31,26,7,4,1
Blondell Reynolds Brown,,0,43,43,37,40,27,28,25,27,26,26,23,23,20,22,23,27,22,1,2,1
Cindy Bass,,,0,47,30,39,29,29,28,29,26,28,23,22,22,23,22,24,22,2,2,1
Jacquelyn Manns Smalley,,,,0,29,39,28,28,27,27,26,27,25,23,21,23,22,22,23,3,2,1
Vincent J Hughes,,,,,0,28,28,29,26,30,29,26,22,24,21,23,23,32,10,1,2,1
Mark Alan Aronchick,,,,,,1,25,25,23,23,23,24,20,20,20,21,22,21,18,2,2,1
Andrew P Toy,,,,,,,0,26,23,25,22,27,20,20,20,20,19,21,8,1,2,1
Jerome W Mondesire,,,,,,,,0,24,27,24,26,21,22,22,21,21,19,9,2,2,1
Eleanor M Dezzi,,,,,,,,,0,24,27,24,23,22,23,23,23,20,8,1,2,1
Joseph C Meade,,,,,,,,,,0,24,25,21,21,20,22,21,19,9,1,2,1
Raye E Johnson,,,,,,,,,,,0,22,22,24,22,24,23,20,9,0,2,1
Stephen A Cozen,,,,,,,,,,,,0,20,20,21,20,20,19,8,1,2,1
Michelle W Singer,,,,,,,,,,,,,0,21,21,20,19,14,8,1,2,1
Heather Steinmiller,,,,,,,,,,,,,,0,19,21,20,16,8,0,1,1
Nancy Astor Fox,,,,,,,,,,,,,,,0,19,19,14,6,2,2,1
Jerry T Jordan,,,,,,,,,,,,,,,,0,23,14,8,0,2,1
William S Leopold,,,,,,,,,,,,,,,,,0,14,8,0,2,1
Vanessa L Brown,,,,,,,,,,,,,,,,,,8,0,0,0,1
Wanda Logan,,,,,,,,,,,,,,,,,,,3,0,0,1
