col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 188th District - Democrat,,Attorney General - Democrat,,All
,James R Roebuck,Fatimah Loren Muhammad,Patrick Murphy,Kathleen G Kane,All
James R Roebuck,39,0,353,130,All
Fatimah Loren Muhammad,,27,143,107,All
Patrick Murphy,,,10,0,All
Kathleen G Kane,,,,5,All
Total,522,277,506,242,All
,Representative In The General Assembly 188th District - Democrat,,Attorney General - Democrat,,1
,James R Roebuck,Fatimah Loren Muhammad,Patrick Murphy,Kathleen G Kane,1
James R Roebuck,1,0,34,12,1
Fatimah Loren Muhammad,,1,11,5,1
Patrick Murphy,,,0,0,1
Kathleen G Kane,,,,1,1
Total,47,17,45,18,1
,Representative In The General Assembly 188th District - Democrat,,Attorney General - Democrat,,2
,James R Roebuck,Fatimah Loren Muhammad,Patrick Murphy,Kathleen G Kane,2
James R Roebuck,8,0,55,17,2
Fatimah Loren Muhammad,,2,8,7,2
Patrick Murphy,,,0,0,2
Kathleen G Kane,,,,0,2
Total,80,17,63,24,2
,Representative In The General Assembly 188th District - Democrat,,Attorney General - Democrat,,3
,James R Roebuck,Fatimah Loren Muhammad,Patrick Murphy,Kathleen G Kane,3
James R Roebuck,0,0,5,1,3
Fatimah Loren Muhammad,,1,1,3,3
Patrick Murphy,,,0,0,3
Kathleen G Kane,,,,0,3
Total,6,5,6,4,3
,Representative In The General Assembly 188th District - Democrat,,Attorney General - Democrat,,5
,James R Roebuck,Fatimah Loren Muhammad,Patrick Murphy,Kathleen G Kane,5
James R Roebuck,3,0,11,9,5
Fatimah Loren Muhammad,,2,4,3,5
Patrick Murphy,,,0,0,5
Kathleen G Kane,,,,2,5
Total,23,9,15,14,5
,Attorney General - Democrat,,Representative In The General Assembly 188th District - Democrat,,6
,Patrick Murphy,Kathleen G Kane,Fatimah Loren Muhammad,James R Roebuck,6
Patrick Murphy,0,0,26,21,6
Kathleen G Kane,,0,10,5,6
Fatimah Loren Muhammad,,,0,0,6
James R Roebuck,,,,3,6
Total,47,15,36,29,6
,Representative In The General Assembly 188th District - Democrat,,Attorney General - Democrat,,7
,James R Roebuck,Fatimah Loren Muhammad,Patrick Murphy,Kathleen G Kane,7
James R Roebuck,3,0,57,20,7
Fatimah Loren Muhammad,,1,12,9,7
Patrick Murphy,,,0,0,7
Kathleen G Kane,,,,0,7
Total,80,22,69,29,7
,Representative In The General Assembly 188th District - Democrat,,Attorney General - Democrat,,8
,James R Roebuck,Fatimah Loren Muhammad,Patrick Murphy,Kathleen G Kane,8
James R Roebuck,0,0,2,1,8
Fatimah Loren Muhammad,,1,0,0,8
Patrick Murphy,,,0,0,8
Kathleen G Kane,,,,0,8
Total,3,1,2,1,8
,Attorney General - Democrat,,Representative In The General Assembly 188th District - Democrat,,9
,Patrick Murphy,Kathleen G Kane,James R Roebuck,Fatimah Loren Muhammad,9
Patrick Murphy,1,0,10,4,9
Kathleen G Kane,,0,2,0,9
James R Roebuck,,,1,0,9
Fatimah Loren Muhammad,,,,0,9
Total,15,2,13,4,9
,Representative In The General Assembly 188th District - Democrat,,Attorney General - Democrat,,10
,James R Roebuck,Fatimah Loren Muhammad,Patrick Murphy,Kathleen G Kane,10
James R Roebuck,1,0,19,3,10
Fatimah Loren Muhammad,,0,2,5,10
Patrick Murphy,,,0,0,10
Kathleen G Kane,,,,0,10
Total,23,7,21,8,10
,Representative In The General Assembly 188th District - Democrat,,Attorney General - Democrat,,11
,James R Roebuck,Fatimah Loren Muhammad,Patrick Murphy,Kathleen G Kane,11
James R Roebuck,1,0,4,2,11
Fatimah Loren Muhammad,,0,2,2,11
Patrick Murphy,,,0,0,11
Kathleen G Kane,,,,0,11
Total,7,4,6,4,11
,Attorney General - Democrat,,Representative In The General Assembly 188th District - Democrat,,13
,Patrick Murphy,Kathleen G Kane,Fatimah Loren Muhammad,James R Roebuck,13
Patrick Murphy,0,0,18,18,13
Kathleen G Kane,,0,7,7,13
Fatimah Loren Muhammad,,,2,0,13
James R Roebuck,,,,1,13
Total,36,14,27,26,13
,Representative In The General Assembly 188th District - Democrat,,Attorney General - Democrat,,14
,James R Roebuck,Fatimah Loren Muhammad,Patrick Murphy,Kathleen G Kane,14
James R Roebuck,5,0,31,11,14
Fatimah Loren Muhammad,,6,11,17,14
Patrick Murphy,,,1,0,14
Kathleen G Kane,,,,0,14
Total,47,34,43,28,14
,Representative In The General Assembly 188th District - Democrat,,Attorney General - Democrat,,18
,Fatimah Loren Muhammad,James R Roebuck,Patrick Murphy,Kathleen G Kane,18
Fatimah Loren Muhammad,2,0,4,2,18
James R Roebuck,,0,1,2,18
Patrick Murphy,,,0,0,18
Kathleen G Kane,,,,0,18
Total,8,3,5,4,18
,Attorney General - Democrat,,Representative In The General Assembly 188th District - Democrat,,19
,Patrick Murphy,Kathleen G Kane,Fatimah Loren Muhammad,James R Roebuck,19
Patrick Murphy,0,0,7,3,19
Kathleen G Kane,,0,1,1,19
Fatimah Loren Muhammad,,,1,0,19
James R Roebuck,,,,1,19
Total,10,2,9,5,19
,Representative In The General Assembly 188th District - Democrat,,Attorney General - Democrat,,20
,Fatimah Loren Muhammad,James R Roebuck,Patrick Murphy,Kathleen G Kane,20
Fatimah Loren Muhammad,1,0,5,7,20
James R Roebuck,,1,7,3,20
Patrick Murphy,,,1,0,20
Kathleen G Kane,,,,0,20
Total,13,11,13,10,20
,Representative In The General Assembly 188th District - Democrat,,Attorney General - Democrat,,21
,Fatimah Loren Muhammad,James R Roebuck,Patrick Murphy,Kathleen G Kane,21
Fatimah Loren Muhammad,2,0,2,7,21
James R Roebuck,,1,5,0,21
Patrick Murphy,,,2,0,21
Kathleen G Kane,,,,0,21
Total,11,6,9,7,21
,Attorney General - Democrat,,Representative In The General Assembly 188th District - Democrat,,22
,Patrick Murphy,Kathleen G Kane,Fatimah Loren Muhammad,James R Roebuck,22
Patrick Murphy,3,0,12,11,22
Kathleen G Kane,,1,9,6,22
Fatimah Loren Muhammad,,,3,0,22
James R Roebuck,,,,2,22
Total,26,16,24,19,22
,Representative In The General Assembly 188th District - Democrat,,Attorney General - Democrat,,23
,James R Roebuck,Fatimah Loren Muhammad,Patrick Murphy,Kathleen G Kane,23
James R Roebuck,7,0,59,28,23
Fatimah Loren Muhammad,,2,14,13,23
Patrick Murphy,,,2,0,23
Kathleen G Kane,,,,1,23
Total,94,29,75,42,23
