col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Delegate To The Republican National Convention 13th District,,,,,,,,State Treasurer - Republican,All
,William E Donnelly,Michael J Mcmonagle,Thomas Jay Ellis,Edward T Boyd,Robert C Barrilli,Michael Anthony Salvi,Brandon Yates,Steven J Gilber,Diana Irey Vaughan,All
William E Donnelly,0,17,13,9,6,2,0,0,19,All
Michael J Mcmonagle,,2,8,9,1,1,0,0,16,All
Thomas Jay Ellis,,,1,2,6,0,0,0,11,All
Edward T Boyd,,,,1,1,0,1,0,8,All
Robert C Barrilli,,,,,0,1,1,0,4,All
Michael Anthony Salvi,,,,,,1,0,0,1,All
Brandon Yates,,,,,,,0,0,0,All
Steven J Gilber,,,,,,,,0,0,All
Diana Irey Vaughan,,,,,,,,,3,All
Total,27,23,16,12,8,3,1,0,26,All
,Delegate To The Republican National Convention 13th District,,,,,,,,State Treasurer - Republican,24
,William E Donnelly,Michael J Mcmonagle,Thomas Jay Ellis,Edward T Boyd,Robert C Barrilli,Michael Anthony Salvi,Brandon Yates,Steven J Gilber,Diana Irey Vaughan,24
William E Donnelly,0,17,13,9,6,2,0,0,19,24
Michael J Mcmonagle,,2,8,9,1,1,0,0,16,24
Thomas Jay Ellis,,,1,2,6,0,0,0,11,24
Edward T Boyd,,,,1,1,0,1,0,8,24
Robert C Barrilli,,,,,0,1,1,0,4,24
Michael Anthony Salvi,,,,,,1,0,0,1,24
Brandon Yates,,,,,,,0,0,0,24
Steven J Gilber,,,,,,,,0,0,24
Diana Irey Vaughan,,,,,,,,,3,24
Total,27,23,16,12,8,3,1,0,26,24
