col_1,col_2,col_3,division
,President Of The United States - Democrat,Senator In The General Assembly 1st District - Democrat,All
,Barack Obama,Lawrence M Farnese Jr,All
Barack Obama,275,"2,471",All
Lawrence M Farnese Jr,,100,All
Total,"2,746","2,571",All
,President Of The United States - Democrat,Senator In The General Assembly 1st District - Democrat,1
,Barack Obama,Lawrence M Farnese Jr,1
Barack Obama,11,129,1
Lawrence M Farnese Jr,,4,1
Total,140,133,1
,President Of The United States - Democrat,Senator In The General Assembly 1st District - Democrat,2
,Barack Obama,Lawrence M Farnese Jr,2
Barack Obama,9,81,2
Lawrence M Farnese Jr,,9,2
Total,90,90,2
,Senator In The General Assembly 1st District - Democrat,President Of The United States - Democrat,3
,Lawrence M Farnese Jr,Barack Obama,3
Lawrence M Farnese Jr,10,134,3
Barack Obama,,9,3
Total,144,143,3
,President Of The United States - Democrat,Senator In The General Assembly 1st District - Democrat,4
,Barack Obama,Lawrence M Farnese Jr,4
Barack Obama,12,130,4
Lawrence M Farnese Jr,,6,4
Total,142,136,4
,President Of The United States - Democrat,Senator In The General Assembly 1st District - Democrat,5
,Barack Obama,Lawrence M Farnese Jr,5
Barack Obama,21,101,5
Lawrence M Farnese Jr,,8,5
Total,122,109,5
,President Of The United States - Democrat,Senator In The General Assembly 1st District - Democrat,6
,Barack Obama,Lawrence M Farnese Jr,6
Barack Obama,14,116,6
Lawrence M Farnese Jr,,0,6
Total,130,116,6
,President Of The United States - Democrat,Senator In The General Assembly 1st District - Democrat,7
,Barack Obama,Lawrence M Farnese Jr,7
Barack Obama,16,93,7
Lawrence M Farnese Jr,,4,7
Total,109,97,7
,President Of The United States - Democrat,Senator In The General Assembly 1st District - Democrat,8
,Barack Obama,Lawrence M Farnese Jr,8
Barack Obama,14,121,8
Lawrence M Farnese Jr,,4,8
Total,135,125,8
,President Of The United States - Democrat,Senator In The General Assembly 1st District - Democrat,9
,Barack Obama,Lawrence M Farnese Jr,9
Barack Obama,5,60,9
Lawrence M Farnese Jr,,2,9
Total,65,62,9
,President Of The United States - Democrat,Senator In The General Assembly 1st District - Democrat,10
,Barack Obama,Lawrence M Farnese Jr,10
Barack Obama,6,46,10
Lawrence M Farnese Jr,,2,10
Total,52,48,10
,President Of The United States - Democrat,Senator In The General Assembly 1st District - Democrat,11
,Barack Obama,Lawrence M Farnese Jr,11
Barack Obama,23,94,11
Lawrence M Farnese Jr,,1,11
Total,117,95,11
,President Of The United States - Democrat,Senator In The General Assembly 1st District - Democrat,12
,Barack Obama,Lawrence M Farnese Jr,12
Barack Obama,8,61,12
Lawrence M Farnese Jr,,4,12
Total,69,65,12
,President Of The United States - Democrat,Senator In The General Assembly 1st District - Democrat,13
,Barack Obama,Lawrence M Farnese Jr,13
Barack Obama,1,22,13
Lawrence M Farnese Jr,,1,13
Total,23,23,13
,President Of The United States - Democrat,Senator In The General Assembly 1st District - Democrat,14
,Barack Obama,Lawrence M Farnese Jr,14
Barack Obama,9,98,14
Lawrence M Farnese Jr,,2,14
Total,107,100,14
,President Of The United States - Democrat,Senator In The General Assembly 1st District - Democrat,15
,Barack Obama,Lawrence M Farnese Jr,15
Barack Obama,5,61,15
Lawrence M Farnese Jr,,1,15
Total,66,62,15
,President Of The United States - Democrat,Senator In The General Assembly 1st District - Democrat,16
,Barack Obama,Lawrence M Farnese Jr,16
Barack Obama,3,54,16
Lawrence M Farnese Jr,,2,16
Total,57,56,16
,President Of The United States - Democrat,Senator In The General Assembly 1st District - Democrat,17
,Barack Obama,Lawrence M Farnese Jr,17
Barack Obama,11,98,17
Lawrence M Farnese Jr,,1,17
Total,109,99,17
,President Of The United States - Democrat,Senator In The General Assembly 1st District - Democrat,18
,Barack Obama,Lawrence M Farnese Jr,18
Barack Obama,12,144,18
Lawrence M Farnese Jr,,7,18
Total,156,151,18
,President Of The United States - Democrat,Senator In The General Assembly 1st District - Democrat,19
,Barack Obama,Lawrence M Farnese Jr,19
Barack Obama,14,140,19
Lawrence M Farnese Jr,,10,19
Total,154,150,19
,President Of The United States - Democrat,Senator In The General Assembly 1st District - Democrat,20
,Barack Obama,Lawrence M Farnese Jr,20
Barack Obama,7,49,20
Lawrence M Farnese Jr,,2,20
Total,56,51,20
,President Of The United States - Democrat,Senator In The General Assembly 1st District - Democrat,21
,Barack Obama,Lawrence M Farnese Jr,21
Barack Obama,3,91,21
Lawrence M Farnese Jr,,3,21
Total,94,94,21
,President Of The United States - Democrat,Senator In The General Assembly 1st District - Democrat,22
,Barack Obama,Lawrence M Farnese Jr,22
Barack Obama,12,138,22
Lawrence M Farnese Jr,,9,22
Total,150,147,22
,President Of The United States - Democrat,Senator In The General Assembly 1st District - Democrat,23
,Barack Obama,Lawrence M Farnese Jr,23
Barack Obama,24,134,23
Lawrence M Farnese Jr,,2,23
Total,158,136,23
,President Of The United States - Democrat,Senator In The General Assembly 1st District - Democrat,24
,Barack Obama,Lawrence M Farnese Jr,24
Barack Obama,3,41,24
Lawrence M Farnese Jr,,3,24
Total,44,44,24
,President Of The United States - Democrat,Senator In The General Assembly 1st District - Democrat,25
