col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Senator In The General Assembly 3rd District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,All
,Shirley M Kitchen,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Jacquelyn Manns Smalley,Mark Alan Aronchick,Vincent J Hughes,Stephen A Cozen,Andrew P Toy,Jerome W Mondesire,Michelle W Singer,Raye E Johnson,Joseph C Meade,Jerry T Jordan,Nancy Astor Fox,Eleanor M Dezzi,Heather Steinmiller,William S Leopold,All
Shirley M Kitchen,560,679,586,547,510,499,298,262,263,257,253,251,249,246,236,237,237,230,All
Kenyatta J Johnson,,5,579,555,516,503,293,261,264,261,254,255,255,246,239,241,243,233,All
Blondell Reynolds Brown,,,4,531,499,499,283,256,256,261,244,244,249,244,231,241,239,233,All
Cindy Bass,,,,1,500,485,264,248,248,244,236,240,238,234,226,233,229,226,All
Jacquelyn Manns Smalley,,,,,1,477,239,237,235,235,225,234,233,228,223,232,227,224,All
Mark Alan Aronchick,,,,,,2,231,234,230,229,219,226,233,222,212,225,221,218,All
Vincent J Hughes,,,,,,,1,247,249,249,239,242,245,242,227,232,233,228,All
Stephen A Cozen,,,,,,,,1,240,237,232,240,237,233,229,232,230,232,All
Andrew P Toy,,,,,,,,,1,241,233,232,242,232,224,233,233,226,All
Jerome W Mondesire,,,,,,,,,,1,224,235,235,234,220,231,228,226,All
Michelle W Singer,,,,,,,,,,,0,231,226,225,231,228,232,223,All
Raye E Johnson,,,,,,,,,,,,0,232,234,231,237,231,230,All
Joseph C Meade,,,,,,,,,,,,,0,231,221,224,230,229,All
Jerry T Jordan,,,,,,,,,,,,,,0,221,228,232,232,All
Nancy Astor Fox,,,,,,,,,,,,,,,1,224,224,221,All
Eleanor M Dezzi,,,,,,,,,,,,,,,,0,233,228,All
Heather Steinmiller,,,,,,,,,,,,,,,,,0,229,All
William S Leopold,,,,,,,,,,,,,,,,,,0,All
Total,"1,338",723,625,583,538,530,317,283,282,275,271,266,265,261,254,253,252,245,All
,Senator In The General Assembly 3rd District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,1
,Shirley M Kitchen,Kenyatta J Johnson,Blondell Reynolds Brown,Mark Alan Aronchick,Cindy Bass,Jacquelyn Manns Smalley,Jerome W Mondesire,Jerry T Jordan,Andrew P Toy,Stephen A Cozen,Joseph C Meade,Heather Steinmiller,Michelle W Singer,Raye E Johnson,Vincent J Hughes,William S Leopold,Eleanor M Dezzi,Nancy Astor Fox,1
Shirley M Kitchen,13,24,22,19,18,17,17,17,14,15,14,13,13,14,13,13,12,13,1
Kenyatta J Johnson,,0,20,19,19,18,16,16,14,15,14,14,13,13,13,14,13,13,1
Blondell Reynolds Brown,,,0,20,18,18,17,16,15,15,15,14,13,13,13,14,13,12,1
Mark Alan Aronchick,,,,0,17,17,15,14,15,15,15,14,14,12,12,14,13,12,1
Cindy Bass,,,,,0,18,14,14,12,12,12,12,11,12,13,12,12,11,1
Jacquelyn Manns Smalley,,,,,,0,14,14,13,13,13,13,12,13,13,13,13,12,1
Jerome W Mondesire,,,,,,,0,17,15,15,15,14,13,13,14,14,13,12,1
Jerry T Jordan,,,,,,,,0,14,14,14,14,13,13,14,14,13,12,1
Andrew P Toy,,,,,,,,,0,14,14,13,13,12,12,13,13,12,1
Stephen A Cozen,,,,,,,,,,0,15,14,13,13,12,14,13,13,1
Joseph C Meade,,,,,,,,,,,0,14,13,12,12,14,13,12,1
Heather Steinmiller,,,,,,,,,,,,0,13,12,12,14,13,12,1
Michelle W Singer,,,,,,,,,,,,,0,12,11,13,12,12,1
Raye E Johnson,,,,,,,,,,,,,,0,12,12,12,13,1
Vincent J Hughes,,,,,,,,,,,,,,,0,12,12,11,1
William S Leopold,,,,,,,,,,,,,,,,0,13,12,1
Eleanor M Dezzi,,,,,,,,,,,,,,,,,0,12,1
Nancy Astor Fox,,,,,,,,,,,,,,,,,,0,1
Total,43,26,24,22,20,19,18,18,16,16,15,14,14,14,14,14,13,13,1
,Senator In The General Assembly 3rd District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,2
,Shirley M Kitchen,Kenyatta J Johnson,Cindy Bass,Blondell Reynolds Brown,Jacquelyn Manns Smalley,Mark Alan Aronchick,Vincent J Hughes,Andrew P Toy,Joseph C Meade,Nancy Astor Fox,Stephen A Cozen,Eleanor M Dezzi,Heather Steinmiller,Jerome W Mondesire,Michelle W Singer,Raye E Johnson,William S Leopold,Jerry T Jordan,2
Shirley M Kitchen,21,36,29,28,27,27,15,13,13,12,12,12,12,12,12,10,11,10,2
Kenyatta J Johnson,,0,28,28,27,26,14,13,13,13,13,12,12,12,12,11,11,10,2
Cindy Bass,,,0,27,26,25,12,11,12,11,11,11,11,12,11,10,11,10,2
Blondell Reynolds Brown,,,,0,25,25,12,11,12,11,11,11,11,12,11,10,11,10,2
Jacquelyn Manns Smalley,,,,,0,24,13,12,12,12,11,12,12,12,11,10,11,10,2
Mark Alan Aronchick,,,,,,0,12,11,12,11,11,11,11,12,11,10,11,10,2
Vincent J Hughes,,,,,,,0,12,12,12,12,12,12,12,12,10,11,10,2
Andrew P Toy,,,,,,,,0,12,12,11,12,12,11,11,10,11,10,2
Joseph C Meade,,,,,,,,,0,11,11,11,11,12,11,10,11,10,2
Nancy Astor Fox,,,,,,,,,,0,12,12,12,11,11,11,11,10,2
Stephen A Cozen,,,,,,,,,,,0,11,11,11,12,11,11,10,2
Eleanor M Dezzi,,,,,,,,,,,,0,12,11,11,10,11,10,2
Heather Steinmiller,,,,,,,,,,,,,0,11,11,10,11,10,2
Jerome W Mondesire,,,,,,,,,,,,,,0,11,10,11,10,2
Michelle W Singer,,,,,,,,,,,,,,,0,10,11,10,2
Raye E Johnson,,,,,,,,,,,,,,,,0,10,10,2
William S Leopold,,,,,,,,,,,,,,,,,0,10,2
Jerry T Jordan,,,,,,,,,,,,,,,,,,0,2
Total,60,37,29,28,27,27,15,13,13,13,13,12,12,12,12,11,11,10,2
,Senator In The General Assembly 3rd District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,3
,Shirley M Kitchen,Kenyatta J Johnson,Cindy Bass,Blondell Reynolds Brown,Jacquelyn Manns Smalley,Mark Alan Aronchick,Vincent J Hughes,Michelle W Singer,Heather Steinmiller,Stephen A Cozen,Andrew P Toy,Eleanor M Dezzi,Raye E Johnson,Jerry T Jordan,Nancy Astor Fox,William S Leopold,Jerome W Mondesire,Joseph C Meade,3
Shirley M Kitchen,34,64,51,50,47,47,34,32,30,30,29,29,29,28,27,28,26,26,3
Kenyatta J Johnson,,0,49,50,46,47,33,30,27,30,27,29,29,27,27,26,27,26,3
Cindy Bass,,,0,47,44,43,30,27,26,28,26,27,26,26,25,26,26,25,3
Blondell Reynolds Brown,,,,0,44,44,31,28,26,28,26,29,27,26,26,26,27,26,3
Jacquelyn Manns Smalley,,,,,1,43,28,26,25,27,25,27,27,25,25,25,24,25,3
Mark Alan Aronchick,,,,,,0,28,25,25,27,25,26,26,25,24,24,24,26,3
Vincent J Hughes,,,,,,,0,29,28,29,27,27,27,27,25,26,26,27,3
Michelle W Singer,,,,,,,,0,30,28,29,29,27,29,27,28,24,26,3
Heather Steinmiller,,,,,,,,,0,27,29,27,26,28,26,27,24,26,3
Stephen A Cozen,,,,,,,,,,0,27,28,27,27,26,26,25,26,3
