col_1,col_2,col_3,division
,President Of The United States - Democrat,Senator In The General Assembly 1st District - Democrat,All
,Barack Obama,Lawrence M Farnese Jr,All
Barack Obama,306,"1,925",All
Lawrence M Farnese Jr,,176,All
Total,"2,231","2,101",All
,Senator In The General Assembly 1st District - Democrat,President Of The United States - Democrat,1
,Lawrence M Farnese Jr,Barack Obama,1
Lawrence M Farnese Jr,15,54,1
Barack Obama,,6,1
Total,69,60,1
,President Of The United States - Democrat,Senator In The General Assembly 1st District - Democrat,2
,Barack Obama,Lawrence M Farnese Jr,2
Barack Obama,3,42,2
Lawrence M Farnese Jr,,3,2
Total,45,45,2
,President Of The United States - Democrat,Senator In The General Assembly 1st District - Democrat,3
,Barack Obama,Lawrence M Farnese Jr,3
Barack Obama,4,24,3
Lawrence M Farnese Jr,,3,3
Total,28,27,3
,President Of The United States - Democrat,Senator In The General Assembly 1st District - Democrat,4
,Barack Obama,Lawrence M Farnese Jr,4
Barack Obama,6,44,4
Lawrence M Farnese Jr,,3,4
Total,50,47,4
,Senator In The General Assembly 1st District - Democrat,President Of The United States - Democrat,5
,Lawrence M Farnese Jr,Barack Obama,5
Lawrence M Farnese Jr,12,62,5
Barack Obama,,5,5
Total,74,67,5
,Senator In The General Assembly 1st District - Democrat,President Of The United States - Democrat,6
,Lawrence M Farnese Jr,Barack Obama,6
Lawrence M Farnese Jr,12,68,6
Barack Obama,,8,6
Total,80,76,6
,President Of The United States - Democrat,Senator In The General Assembly 1st District - Democrat,7
,Barack Obama,Lawrence M Farnese Jr,7
Barack Obama,15,72,7
Lawrence M Farnese Jr,,6,7
Total,87,78,7
,President Of The United States - Democrat,Senator In The General Assembly 1st District - Democrat,8
,Barack Obama,Lawrence M Farnese Jr,8
Barack Obama,4,45,8
Lawrence M Farnese Jr,,3,8
Total,49,48,8
,President Of The United States - Democrat,Senator In The General Assembly 1st District - Democrat,9
,Barack Obama,Lawrence M Farnese Jr,9
Barack Obama,17,75,9
Lawrence M Farnese Jr,,4,9
Total,92,79,9
,President Of The United States - Democrat,Senator In The General Assembly 1st District - Democrat,10
,Barack Obama,Lawrence M Farnese Jr,10
Barack Obama,14,62,10
Lawrence M Farnese Jr,,9,10
Total,76,71,10
,Senator In The General Assembly 1st District - Democrat,President Of The United States - Democrat,11
,Lawrence M Farnese Jr,Barack Obama,11
Lawrence M Farnese Jr,13,56,11
Barack Obama,,9,11
Total,69,65,11
,Senator In The General Assembly 1st District - Democrat,President Of The United States - Democrat,12
,Lawrence M Farnese Jr,Barack Obama,12
Lawrence M Farnese Jr,4,53,12
Barack Obama,,3,12
Total,57,56,12
,President Of The United States - Democrat,Senator In The General Assembly 1st District - Democrat,13
,Barack Obama,Lawrence M Farnese Jr,13
Barack Obama,11,29,13
Lawrence M Farnese Jr,,1,13
Total,40,30,13
,President Of The United States - Democrat,Senator In The General Assembly 1st District - Democrat,14
,Barack Obama,Lawrence M Farnese Jr,14
Barack Obama,25,119,14
Lawrence M Farnese Jr,,2,14
Total,144,121,14
,President Of The United States - Democrat,Senator In The General Assembly 1st District - Democrat,15
,Barack Obama,Lawrence M Farnese Jr,15
Barack Obama,13,70,15
Lawrence M Farnese Jr,,5,15
Total,83,75,15
,President Of The United States - Democrat,Senator In The General Assembly 1st District - Democrat,16
,Barack Obama,Lawrence M Farnese Jr,16
Barack Obama,20,131,16
Lawrence M Farnese Jr,,7,16
Total,151,138,16
,President Of The United States - Democrat,Senator In The General Assembly 1st District - Democrat,17
,Barack Obama,Lawrence M Farnese Jr,17
Barack Obama,9,72,17
Lawrence M Farnese Jr,,6,17
Total,81,78,17
,Senator In The General Assembly 1st District - Democrat,President Of The United States - Democrat,18
,Lawrence M Farnese Jr,Barack Obama,18
Lawrence M Farnese Jr,14,60,18
Barack Obama,,12,18
Total,74,72,18
,President Of The United States - Democrat,Senator In The General Assembly 1st District - Democrat,19
,Barack Obama,Lawrence M Farnese Jr,19
Barack Obama,20,103,19
Lawrence M Farnese Jr,,6,19
Total,123,109,19
,President Of The United States - Democrat,Senator In The General Assembly 1st District - Democrat,20
,Barack Obama,Lawrence M Farnese Jr,20
Barack Obama,5,41,20
Lawrence M Farnese Jr,,0,20
Total,46,41,20
,President Of The United States - Democrat,Senator In The General Assembly 1st District - Democrat,21
,Barack Obama,Lawrence M Farnese Jr,21
Barack Obama,11,94,21
Lawrence M Farnese Jr,,2,21
Total,105,96,21
,President Of The United States - Democrat,Senator In The General Assembly 1st District - Democrat,22
,Barack Obama,Lawrence M Farnese Jr,22
Barack Obama,19,127,22
Lawrence M Farnese Jr,,4,22
Total,146,131,22
,President Of The United States - Democrat,Senator In The General Assembly 1st District - Democrat,23
,Barack Obama,Lawrence M Farnese Jr,23
Barack Obama,18,90,23
Lawrence M Farnese Jr,,9,23
Total,108,99,23
,President Of The United States - Democrat,Senator In The General Assembly 1st District - Democrat,24
,Barack Obama,Lawrence M Farnese Jr,24
Barack Obama,16,91,24
Lawrence M Farnese Jr,,14,24
Total,107,105,24
,President Of The United States - Democrat,Senator In The General Assembly 1st District - Democrat,25
