col_1,col_2,col_3,division
,Senator In The General Assembly 5th District - Republican,Representative In Congress 13th District - Republican,All
,Michael J Tomlinson,Joseph James Rooney,All
Michael J Tomlinson,33,472,All
Joseph James Rooney,,24,All
Total,505,496,All
,Representative In Congress 13th District - Republican,Senator In The General Assembly 5th District - Republican,1
,Joseph James Rooney,Michael J Tomlinson,1
Joseph James Rooney,2,7,1
Michael J Tomlinson,,0,1
Total,9,7,1
,Senator In The General Assembly 5th District - Republican,Representative In Congress 13th District - Republican,2
,Michael J Tomlinson,Joseph James Rooney,2
Michael J Tomlinson,2,24,2
Joseph James Rooney,,1,2
Total,26,25,2
,Representative In Congress 13th District - Republican,Senator In The General Assembly 5th District - Republican,3
,Joseph James Rooney,Michael J Tomlinson,3
Joseph James Rooney,0,2,3
Michael J Tomlinson,,0,3
Total,2,2,3
,Senator In The General Assembly 5th District - Republican,Representative In Congress 13th District - Republican,10
,Michael J Tomlinson,Joseph James Rooney,10
Michael J Tomlinson,4,28,10
Joseph James Rooney,,3,10
Total,32,31,10
,Representative In Congress 13th District - Republican,Senator In The General Assembly 5th District - Republican,11
,Joseph James Rooney,Michael J Tomlinson,11
Joseph James Rooney,1,17,11
Michael J Tomlinson,,0,11
Total,18,17,11
,Representative In Congress 13th District - Republican,Senator In The General Assembly 5th District - Republican,12
,Joseph James Rooney,Michael J Tomlinson,12
Joseph James Rooney,0,19,12
Michael J Tomlinson,,0,12
Total,19,19,12
,Senator In The General Assembly 5th District - Republican,Representative In Congress 13th District - Republican,13
,Michael J Tomlinson,Joseph James Rooney,13
Michael J Tomlinson,2,12,13
Joseph James Rooney,,0,13
Total,14,12,13
,Representative In Congress 13th District - Republican,Senator In The General Assembly 5th District - Republican,14
,Joseph James Rooney,Michael J Tomlinson,14
Joseph James Rooney,1,5,14
Michael J Tomlinson,,1,14
Total,6,6,14
,Senator In The General Assembly 5th District - Republican,Representative In Congress 13th District - Republican,15
,Michael J Tomlinson,Joseph James Rooney,15
Michael J Tomlinson,1,17,15
Joseph James Rooney,,0,15
Total,18,17,15
,Senator In The General Assembly 5th District - Republican,Representative In Congress 13th District - Republican,16
,Michael J Tomlinson,Joseph James Rooney,16
Michael J Tomlinson,1,15,16
Joseph James Rooney,,0,16
Total,16,15,16
,Representative In Congress 13th District - Republican,Senator In The General Assembly 5th District - Republican,17
,Joseph James Rooney,Michael J Tomlinson,17
Joseph James Rooney,0,23,17
Michael J Tomlinson,,0,17
Total,23,23,17
,Representative In Congress 13th District - Republican,Senator In The General Assembly 5th District - Republican,18
,Joseph James Rooney,Michael J Tomlinson,18
Joseph James Rooney,2,9,18
Michael J Tomlinson,,2,18
Total,11,11,18
,Senator In The General Assembly 5th District - Republican,Representative In Congress 13th District - Republican,19
,Michael J Tomlinson,Joseph James Rooney,19
Michael J Tomlinson,1,32,19
Joseph James Rooney,,0,19
Total,33,32,19
,Senator In The General Assembly 5th District - Republican,Representative In Congress 13th District - Republican,20
,Michael J Tomlinson,Joseph James Rooney,20
Michael J Tomlinson,1,8,20
Joseph James Rooney,,0,20
Total,9,8,20
,Representative In Congress 13th District - Republican,Senator In The General Assembly 5th District - Republican,21
,Joseph James Rooney,Michael J Tomlinson,21
Joseph James Rooney,1,9,21
Michael J Tomlinson,,1,21
Total,10,10,21
,Representative In Congress 13th District - Republican,Senator In The General Assembly 5th District - Republican,22
,Joseph James Rooney,Michael J Tomlinson,22
Joseph James Rooney,0,14,22
Michael J Tomlinson,,0,22
Total,14,14,22
,Senator In The General Assembly 5th District - Republican,Representative In Congress 13th District - Republican,23
,Michael J Tomlinson,Joseph James Rooney,23
Michael J Tomlinson,1,14,23
Joseph James Rooney,,0,23
Total,15,14,23
,Senator In The General Assembly 5th District - Republican,Representative In Congress 13th District - Republican,24
,Michael J Tomlinson,Joseph James Rooney,24
Michael J Tomlinson,1,6,24
Joseph James Rooney,,0,24
Total,7,6,24
,Senator In The General Assembly 5th District - Republican,Representative In Congress 13th District - Republican,25
,Michael J Tomlinson,Joseph James Rooney,25
Michael J Tomlinson,2,8,25
Joseph James Rooney,,0,25
Total,10,8,25
,Senator In The General Assembly 5th District - Republican,Representative In Congress 13th District - Republican,26
,Michael J Tomlinson,Joseph James Rooney,26
Michael J Tomlinson,2,15,26
Joseph James Rooney,,1,26
Total,17,16,26
,Representative In Congress 13th District - Republican,Senator In The General Assembly 5th District - Republican,27
,Joseph James Rooney,Michael J Tomlinson,27
Joseph James Rooney,1,8,27
Michael J Tomlinson,,0,27
Total,9,8,27
,Senator In The General Assembly 5th District - Republican,Representative In Congress 13th District - Republican,28
,Michael J Tomlinson,Joseph James Rooney,28
Michael J Tomlinson,1,11,28
Joseph James Rooney,,0,28
Total,12,11,28
,Representative In Congress 13th District - Republican,Senator In The General Assembly 5th District - Republican,29
,Joseph James Rooney,Michael J Tomlinson,29
Joseph James Rooney,0,8,29
Michael J Tomlinson,,0,29
Total,8,8,29
,Representative In Congress 13th District - Republican,Senator In The General Assembly 5th District - Republican,30
,Joseph James Rooney,Michael J Tomlinson,30
Joseph James Rooney,0,19,30
Michael J Tomlinson,,0,30
Total,19,19,30
,Representative In Congress 13th District - Republican,Senator In The General Assembly 5th District - Republican,31
,Joseph James Rooney,Michael J Tomlinson,31
Joseph James Rooney,2,14,31
Michael J Tomlinson,,0,31
Total,16,14,31
,Senator In The General Assembly 5th District - Republican,Representative In Congress 13th District - Republican,32
,Michael J Tomlinson,Joseph James Rooney,32
Michael J Tomlinson,3,18,32
Joseph James Rooney,,1,32
Total,21,19,32
,Representative In Congress 13th District - Republican,Senator In The General Assembly 5th District - Republican,33
,Joseph James Rooney,Michael J Tomlinson,33
Joseph James Rooney,0,13,33
Michael J Tomlinson,,0,33
Total,13,13,33
,Senator In The General Assembly 5th District - Republican,Representative In Congress 13th District - Republican,34
,Michael J Tomlinson,Joseph James Rooney,34
Michael J Tomlinson,2,6,34
Joseph James Rooney,,0,34
Total,8,6,34
,Representative In Congress 13th District - Republican,Senator In The General Assembly 5th District - Republican,35
,Joseph James Rooney,Michael J Tomlinson,35
Joseph James Rooney,1,10,35
Michael J Tomlinson,,0,35
Total,11,10,35
,Representative In Congress 13th District - Republican,Senator In The General Assembly 5th District - Republican,36
,Joseph James Rooney,Michael J Tomlinson,36
Joseph James Rooney,2,12,36
Michael J Tomlinson,,0,36
Total,14,12,36
,Senator In The General Assembly 5th District - Republican,Representative In Congress 13th District - Republican,37
,Michael J Tomlinson,Joseph James Rooney,37
Michael J Tomlinson,1,15,37
Joseph James Rooney,,0,37
Total,16,15,37
,Representative In Congress 13th District - Republican,Senator In The General Assembly 5th District - Republican,38
,Joseph James Rooney,Michael J Tomlinson,38
Joseph James Rooney,1,24,38
Michael J Tomlinson,,1,38
Total,25,25,38
,Representative In Congress 13th District - Republican,Senator In The General Assembly 5th District - Republican,39
,Joseph James Rooney,Michael J Tomlinson,39
Joseph James Rooney,2,17,39
Michael J Tomlinson,,1,39
Total,19,18,39
,Representative In Congress 13th District - Republican,Senator In The General Assembly 5th District - Republican,40
,Joseph James Rooney,Michael J Tomlinson,40
Joseph James Rooney,1,3,40
Michael J Tomlinson,,1,40
Total,4,4,40
,Representative In Congress 13th District - Republican,Senator In The General Assembly 5th District - Republican,41
,Joseph James Rooney,Michael J Tomlinson,41
Joseph James Rooney,1,10,41
Michael J Tomlinson,,1,41
Total,11,11,41
