col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Senator In The General Assembly 5th District - Republican,United States Senator - Republican,,,,,All
,Michael J Tomlinson,Tom Smith,David Alan Christian,Steven D Welch,Sam Rohrer,Marc A Scaringi,All
Michael J Tomlinson,3,26,21,15,4,1,All
Tom Smith,,7,0,0,0,0,All
David Alan Christian,,,1,0,0,0,All
Steven D Welch,,,,2,0,0,All
Sam Rohrer,,,,,2,0,All
Marc A Scaringi,,,,,,1,All
Total,70,33,22,17,6,2,All
,Senator In The General Assembly 5th District - Republican,United States Senator - Republican,,,,,6
,Michael J Tomlinson,Sam Rohrer,Tom Smith,David Alan Christian,Steven D Welch,Marc A Scaringi,6
Michael J Tomlinson,0,1,2,1,1,0,6
Sam Rohrer,,1,0,0,0,0,6
Tom Smith,,,0,0,0,0,6
David Alan Christian,,,,0,0,0,6
Steven D Welch,,,,,0,0,6
Marc A Scaringi,,,,,,0,6
Total,5,2,2,1,1,0,6
,Senator In The General Assembly 5th District - Republican,United States Senator - Republican,,,,,8
,Michael J Tomlinson,Tom Smith,Steven D Welch,David Alan Christian,Sam Rohrer,Marc A Scaringi,8
Michael J Tomlinson,1,5,3,2,0,0,8
Tom Smith,,0,0,0,0,0,8
Steven D Welch,,,0,0,0,0,8
David Alan Christian,,,,0,0,0,8
Sam Rohrer,,,,,1,0,8
Marc A Scaringi,,,,,,0,8
Total,11,5,3,2,1,0,8
,Senator In The General Assembly 5th District - Republican,United States Senator - Republican,,,,,10
,Michael J Tomlinson,David Alan Christian,Steven D Welch,Marc A Scaringi,Sam Rohrer,Tom Smith,10
Michael J Tomlinson,0,3,2,0,0,0,10
David Alan Christian,,0,0,0,0,0,10
Steven D Welch,,,1,0,0,0,10
Marc A Scaringi,,,,0,0,0,10
Sam Rohrer,,,,,0,0,10
Tom Smith,,,,,,0,10
Total,5,3,3,0,0,0,10
,Senator In The General Assembly 5th District - Republican,United States Senator - Republican,,,,,13
,Michael J Tomlinson,Tom Smith,Steven D Welch,Sam Rohrer,David Alan Christian,Marc A Scaringi,13
Michael J Tomlinson,0,1,2,1,0,0,13
Tom Smith,,2,0,0,0,0,13
Steven D Welch,,,0,0,0,0,13
Sam Rohrer,,,,0,0,0,13
David Alan Christian,,,,,0,0,13
Marc A Scaringi,,,,,,0,13
Total,4,3,2,1,0,0,13
,Senator In The General Assembly 5th District - Republican,United States Senator - Republican,,,,,14
,Michael J Tomlinson,Tom Smith,David Alan Christian,Marc A Scaringi,Steven D Welch,Sam Rohrer,14
Michael J Tomlinson,0,4,3,0,0,0,14
Tom Smith,,2,0,0,0,0,14
David Alan Christian,,,1,0,0,0,14
Marc A Scaringi,,,,1,0,0,14
Steven D Welch,,,,,1,0,14
Sam Rohrer,,,,,,0,14
Total,7,6,4,1,1,0,14
,Senator In The General Assembly 5th District - Republican,United States Senator - Republican,,,,,16
,Michael J Tomlinson,Tom Smith,David Alan Christian,Steven D Welch,Marc A Scaringi,Sam Rohrer,16
Michael J Tomlinson,1,3,3,3,0,0,16
Tom Smith,,2,0,0,0,0,16
David Alan Christian,,,0,0,0,0,16
Steven D Welch,,,,0,0,0,16
Marc A Scaringi,,,,,0,0,16
Sam Rohrer,,,,,,0,16
Total,10,5,3,3,0,0,16
,Senator In The General Assembly 5th District - Republican,United States Senator - Republican,,,,,17
,Michael J Tomlinson,Tom Smith,David Alan Christian,Sam Rohrer,Marc A Scaringi,Steven D Welch,17
Michael J Tomlinson,0,6,5,2,1,1,17
Tom Smith,,0,0,0,0,0,17
David Alan Christian,,,0,0,0,0,17
Sam Rohrer,,,,0,0,0,17
Marc A Scaringi,,,,,0,0,17
Steven D Welch,,,,,,0,17
Total,15,6,5,2,1,1,17
,Senator In The General Assembly 5th District - Republican,United States Senator - Republican,,,,,18
,Michael J Tomlinson,Tom Smith,David Alan Christian,Steven D Welch,Marc A Scaringi,Sam Rohrer,18
Michael J Tomlinson,1,5,4,3,0,0,18
Tom Smith,,1,0,0,0,0,18
David Alan Christian,,,0,0,0,0,18
Steven D Welch,,,,0,0,0,18
Marc A Scaringi,,,,,0,0,18
Sam Rohrer,,,,,,0,18
Total,13,6,4,3,0,0,18
