col_1,col_2,col_3,division
,Representative In The General Assembly 173rd District - Democrat,State Treasurer - Democrat,All
,Michael Patrick Mcgeehan,Robert M Mccord,All
Michael Patrick Mcgeehan,29,121,All
Robert M Mccord,,1,All
Total,150,122,All
,Representative In The General Assembly 173rd District - Democrat,State Treasurer - Democrat,4
,Michael Patrick Mcgeehan,Robert M Mccord,4
Michael Patrick Mcgeehan,11,34,4
Robert M Mccord,,0,4
Total,45,34,4
,Representative In The General Assembly 173rd District - Democrat,State Treasurer - Democrat,5
,Michael Patrick Mcgeehan,Robert M Mccord,5
Michael Patrick Mcgeehan,6,37,5
Robert M Mccord,,0,5
Total,43,37,5
,Representative In The General Assembly 173rd District - Democrat,State Treasurer - Democrat,10
,Michael Patrick Mcgeehan,Robert M Mccord,10
Michael Patrick Mcgeehan,5,22,10
Robert M Mccord,,0,10
Total,27,22,10
,Representative In The General Assembly 173rd District - Democrat,State Treasurer - Democrat,28
,Michael Patrick Mcgeehan,Robert M Mccord,28
Michael Patrick Mcgeehan,7,28,28
Robert M Mccord,,1,28
Total,35,29,28
