col_1,col_2,col_3,division
,President Of The United States - Democrat,Representative In The General Assembly 181st District - Democrat,All
,Barack Obama,W Curtis Thomas,All
Barack Obama,34,293,All
W Curtis Thomas,,4,All
Total,327,297,All
,President Of The United States - Democrat,Representative In The General Assembly 181st District - Democrat,13
,Barack Obama,W Curtis Thomas,13
Barack Obama,10,124,13
W Curtis Thomas,,1,13
Total,134,125,13
,President Of The United States - Democrat,Representative In The General Assembly 181st District - Democrat,17
,Barack Obama,W Curtis Thomas,17
Barack Obama,10,81,17
W Curtis Thomas,,1,17
Total,91,82,17
,President Of The United States - Democrat,Representative In The General Assembly 181st District - Democrat,20
,Barack Obama,W Curtis Thomas,20
Barack Obama,14,88,20
W Curtis Thomas,,2,20
Total,102,90,20
