col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,division
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,Representative In The General Assembly 186th District - Democrat,,,All
,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Mark Alan Aronchick,Jacquelyn Manns Smalley,Vincent J Hughes,Andrew P Toy,Jerry T Jordan,Jerome W Mondesire,Heather Steinmiller,Michelle W Singer,Stephen A Cozen,Nancy Astor Fox,Joseph C Meade,Raye E Johnson,Eleanor M Dezzi,William S Leopold,Jordan A Harris,Damon K Roberts,Timothy Hannah,All
Kenyatta J Johnson,6,217,193,191,188,136,117,116,115,112,111,110,107,109,107,107,103,300,75,10,All
Blondell Reynolds Brown,,1,184,185,177,123,110,111,110,104,103,109,101,106,101,99,102,169,53,10,All
Cindy Bass,,,0,173,173,115,109,102,107,104,98,105,101,102,100,98,98,142,45,9,All
Mark Alan Aronchick,,,,0,170,107,103,101,105,103,97,109,100,104,103,100,103,147,43,6,All
Jacquelyn Manns Smalley,,,,,0,104,101,96,100,98,96,100,97,99,97,95,94,145,38,6,All
Vincent J Hughes,,,,,,0,113,110,110,104,103,107,100,107,104,100,99,100,32,7,All
Andrew P Toy,,,,,,,0,104,108,103,100,106,99,103,102,98,97,90,21,5,All
Jerry T Jordan,,,,,,,,0,103,101,101,100,100,101,100,98,99,92,20,4,All
Jerome W Mondesire,,,,,,,,,0,100,95,106,100,104,101,98,97,89,21,3,All
Heather Steinmiller,,,,,,,,,,0,99,100,100,99,103,103,101,87,19,6,All
Michelle W Singer,,,,,,,,,,,0,97,100,97,98,98,96,87,16,6,All
Stephen A Cozen,,,,,,,,,,,,0,102,104,103,99,101,88,19,4,All
Nancy Astor Fox,,,,,,,,,,,,,0,97,100,96,97,83,19,4,All
Joseph C Meade,,,,,,,,,,,,,,0,101,98,97,85,17,4,All
Raye E Johnson,,,,,,,,,,,,,,,0,102,100,84,18,3,All
Eleanor M Dezzi,,,,,,,,,,,,,,,,0,99,84,16,5,All
William S Leopold,,,,,,,,,,,,,,,,,0,83,16,3,All
Jordan A Harris,,,,,,,,,,,,,,,,,,59,0,0,All
Damon K Roberts,,,,,,,,,,,,,,,,,,,31,0,All
Timothy Hannah,,,,,,,,,,,,,,,,,,,,2,All
Total,400,241,204,202,195,144,119,119,117,115,115,115,111,110,109,107,105,377,123,17,All
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,Representative In The General Assembly 186th District - Democrat,,,4
,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Jacquelyn Manns Smalley,Mark Alan Aronchick,Jerry T Jordan,Vincent J Hughes,Joseph C Meade,Jerome W Mondesire,Nancy Astor Fox,Raye E Johnson,Stephen A Cozen,Michelle W Singer,Eleanor M Dezzi,Andrew P Toy,Heather Steinmiller,William S Leopold,Jordan A Harris,Damon K Roberts,Timothy Hannah,4
Kenyatta J Johnson,1,42,43,41,39,30,30,30,30,29,28,28,27,28,27,27,26,57,17,1,4
Blondell Reynolds Brown,,0,41,39,41,29,28,29,28,27,26,28,26,24,25,25,25,36,9,1,4
Cindy Bass,,,0,42,40,27,27,28,27,26,25,27,25,25,26,25,24,36,7,1,4
Jacquelyn Manns Smalley,,,,0,37,27,27,28,27,26,25,26,25,25,26,25,24,33,7,1,4
