col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,division
,United States Senator - Democrat,,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,All
,Bob Casey Jr,Joseph John Vodvarka,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Jacquelyn Manns Smalley,Mark Alan Aronchick,Vincent J Hughes,Jerome W Mondesire,Stephen A Cozen,Andrew P Toy,Jerry T Jordan,Joseph C Meade,Raye E Johnson,Michelle W Singer,Heather Steinmiller,Eleanor M Dezzi,Nancy Astor Fox,William S Leopold,All
Bob Casey Jr,462,0,"1,471","1,360","1,157","1,097","1,081","1,122",921,845,830,835,829,825,815,794,794,801,772,All
Joseph John Vodvarka,,93,468,431,420,407,412,271,250,244,243,236,237,239,227,239,239,224,237,All
Kenyatta J Johnson,,,18,"1,791","1,607","1,535","1,528","1,362","1,176","1,088","1,076","1,072","1,070","1,071","1,039","1,047","1,045","1,030","1,019",All
Blondell Reynolds Brown,,,,7,"1,552","1,511","1,503","1,327","1,153","1,069","1,056","1,064","1,051","1,052","1,025","1,033","1,030","1,009","1,011",All
Cindy Bass,,,,,1,"1,485","1,463","1,140","1,045","1,043","1,035","1,033","1,030","1,023",997,"1,014","1,005",988,986,All
Jacquelyn Manns Smalley,,,,,,2,"1,441","1,087","1,023","1,024","1,021","1,009","1,018","1,005",980,"1,003","1,000",974,979,All
Mark Alan Aronchick,,,,,,,3,"1,067","1,009","1,017","1,014","1,005","1,010","1,005",961,981,987,968,979,All
Vincent J Hughes,,,,,,,,5,"1,181","1,099","1,083","1,087","1,080","1,070","1,046","1,050","1,045","1,025","1,028",All
Jerome W Mondesire,,,,,,,,,0,"1,058","1,039","1,025","1,043","1,018",978,"1,004","1,008",970,987,All
Stephen A Cozen,,,,,,,,,,1,"1,055","1,032","1,050","1,037",996,"1,021","1,023",996,"1,004",All
Andrew P Toy,,,,,,,,,,,0,"1,019","1,038","1,023",979,"1,007","1,008",978,998,All
Jerry T Jordan,,,,,,,,,,,,0,"1,020","1,033",986,"1,014","1,018",984,"1,009",All
Joseph C Meade,,,,,,,,,,,,,0,"1,016",982,"1,006","1,004",979,"1,003",All
Raye E Johnson,,,,,,,,,,,,,,1,993,"1,019","1,026",996,"1,008",All
