col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Delegate To The Republican National Convention 1st District,,,,,,United States Senator - Republican,,,,,All
,Christopher M Vogler,Tom Boggia,Marion S Taxin,Michael W Untermeyer,Dale Kerns,Frederick W Anton,Steven D Welch,David Alan Christian,Tom Smith,Sam Rohrer,Marc A Scaringi,All
Christopher M Vogler,1,31,32,22,7,13,45,17,16,7,4,All
Tom Boggia,,0,26,13,5,6,10,20,10,11,6,All
Marion S Taxin,,,1,9,4,9,15,21,5,5,5,All
Michael W Untermeyer,,,,0,14,9,10,8,18,4,1,All
Dale Kerns,,,,,0,8,4,4,10,3,2,All
Frederick W Anton,,,,,,0,9,5,7,2,0,All
Steven D Welch,,,,,,,7,0,0,0,0,All
David Alan Christian,,,,,,,,6,0,0,0,All
Tom Smith,,,,,,,,,5,0,0,All
Sam Rohrer,,,,,,,,,,2,0,All
Marc A Scaringi,,,,,,,,,,,3,All
Total,91,58,53,41,24,23,61,43,34,18,11,All
,Delegate To The Republican National Convention 1st District,,,,,,United States Senator - Republican,,,,,1
,Christopher M Vogler,Marion S Taxin,Tom Boggia,Michael W Untermeyer,Dale Kerns,Frederick W Anton,Steven D Welch,David Alan Christian,Sam Rohrer,Marc A Scaringi,Tom Smith,1
Christopher M Vogler,0,7,7,2,1,1,4,3,2,1,2,1
Marion S Taxin,,0,7,1,1,0,3,4,0,2,1,1
Tom Boggia,,,0,0,0,0,2,3,1,1,1,1
Michael W Untermeyer,,,,0,2,1,1,1,0,0,1,1
Dale Kerns,,,,,0,0,1,1,0,0,0,1
Frederick W Anton,,,,,,0,0,0,0,0,1,1
Steven D Welch,,,,,,,0,0,0,0,0,1
David Alan Christian,,,,,,,,0,0,0,0,1
Sam Rohrer,,,,,,,,,0,0,0,1
Marc A Scaringi,,,,,,,,,,0,0,1
Tom Smith,,,,,,,,,,,0,1
Total,12,10,8,3,2,1,5,4,3,2,2,1
