col_1,col_2,col_3,col_4,division
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 203rd District - Democrat,,All
,Chaka Fattah,Dwight Evans,Lamont W Thomas,All
Chaka Fattah,3,113,32,All
Dwight Evans,,8,0,All
Lamont W Thomas,,,3,All
Total,148,121,35,All
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 203rd District - Democrat,,18
,Chaka Fattah,Dwight Evans,Lamont W Thomas,18
Chaka Fattah,3,113,32,18
Dwight Evans,,8,0,18
Lamont W Thomas,,,3,18
Total,148,121,35,18
