col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Attorney General - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,All
,David J Freed,William E Donnelly,Thomas Jay Ellis,Michael J Mcmonagle,Robert C Barrilli,Michael Anthony Salvi,Edward T Boyd,Steven J Gilber,Brandon Yates,All
David J Freed,40,334,232,206,164,104,69,35,28,All
William E Donnelly,,12,216,158,137,72,39,10,8,All
Thomas Jay Ellis,,,1,90,128,37,19,8,2,All
Michael J Mcmonagle,,,,19,30,68,35,11,8,All
Robert C Barrilli,,,,,4,15,25,13,15,All
Michael Anthony Salvi,,,,,,3,10,9,10,All
Edward T Boyd,,,,,,,2,14,14,All
Steven J Gilber,,,,,,,,1,12,All
Brandon Yates,,,,,,,,,0,All
Total,495,388,266,250,194,119,84,40,35,All
,Attorney General - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,1
,David J Freed,William E Donnelly,Michael J Mcmonagle,Michael Anthony Salvi,Thomas Jay Ellis,Robert C Barrilli,Edward T Boyd,Steven J Gilber,Brandon Yates,1
David J Freed,0,14,12,9,7,5,2,1,0,1
William E Donnelly,,0,9,6,7,6,2,0,0,1
Michael J Mcmonagle,,,2,9,3,0,2,1,0,1
Michael Anthony Salvi,,,,0,2,0,0,1,0,1
Thomas Jay Ellis,,,,,0,6,0,0,0,1
Robert C Barrilli,,,,,,0,0,0,0,1
Edward T Boyd,,,,,,,0,0,0,1
Steven J Gilber,,,,,,,,0,0,1
Brandon Yates,,,,,,,,,0,1
Total,20,17,15,9,9,7,3,1,0,1
,Attorney General - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,2
,David J Freed,William E Donnelly,Michael J Mcmonagle,Thomas Jay Ellis,Michael Anthony Salvi,Edward T Boyd,Brandon Yates,Robert C Barrilli,Steven J Gilber,2
David J Freed,4,29,21,12,9,9,7,7,4,2
William E Donnelly,,0,14,9,6,6,5,4,1,2
Michael J Mcmonagle,,,3,7,5,2,0,3,1,2
Thomas Jay Ellis,,,,0,5,1,1,1,2,2
Michael Anthony Salvi,,,,,1,1,2,0,1,2
Edward T Boyd,,,,,,0,4,2,1,2
Brandon Yates,,,,,,,0,2,2,2
Robert C Barrilli,,,,,,,,1,2,2
Steven J Gilber,,,,,,,,,0,2
Total,45,30,25,13,11,9,8,8,5,2
,Attorney General - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,3
,David J Freed,William E Donnelly,Thomas Jay Ellis,Robert C Barrilli,Michael J Mcmonagle,Michael Anthony Salvi,Edward T Boyd,Brandon Yates,Steven J Gilber,3
David J Freed,1,21,19,14,8,4,2,0,0,3
William E Donnelly,,0,20,11,7,3,1,0,0,3
Thomas Jay Ellis,,,0,12,7,3,1,0,0,3
Robert C Barrilli,,,,0,3,2,1,0,0,3
Michael J Mcmonagle,,,,,0,0,1,0,0,3
Michael Anthony Salvi,,,,,,0,0,0,0,3
Edward T Boyd,,,,,,,0,0,0,3
Brandon Yates,,,,,,,,0,0,3
