col_1,col_2,col_3,col_4,division
,Senator In The General Assembly 5th District - Republican,Auditor General - Republican,,All
,Michael J Tomlinson,John Maher,Frank A Pinto,All
Michael J Tomlinson,54,267,156,All
John Maher,,18,0,All
Frank A Pinto,,,14,All
Total,477,285,170,All
,Senator In The General Assembly 5th District - Republican,Auditor General - Republican,,1
,Michael J Tomlinson,John Maher,Frank A Pinto,1
Michael J Tomlinson,7,27,18,1
John Maher,,1,0,1
Frank A Pinto,,,2,1
Total,52,28,20,1
,Senator In The General Assembly 5th District - Republican,Auditor General - Republican,,2
,Michael J Tomlinson,John Maher,Frank A Pinto,2
Michael J Tomlinson,4,21,13,2
John Maher,,2,0,2
Frank A Pinto,,,2,2
Total,38,23,15,2
,Senator In The General Assembly 5th District - Republican,Auditor General - Republican,,3
,Michael J Tomlinson,John Maher,Frank A Pinto,3
Michael J Tomlinson,1,5,3,3
John Maher,,0,0,3
Frank A Pinto,,,0,3
Total,9,5,3,3
,Senator In The General Assembly 5th District - Republican,Auditor General - Republican,,4
,Michael J Tomlinson,John Maher,Frank A Pinto,4
Michael J Tomlinson,2,16,10,4
John Maher,,1,0,4
Frank A Pinto,,,1,4
Total,28,17,11,4
,Senator In The General Assembly 5th District - Republican,Auditor General - Republican,,5
,Michael J Tomlinson,John Maher,Frank A Pinto,5
Michael J Tomlinson,2,6,4,5
John Maher,,0,0,5
Frank A Pinto,,,0,5
Total,12,6,4,5
,Senator In The General Assembly 5th District - Republican,Auditor General - Republican,,6
,Michael J Tomlinson,John Maher,Frank A Pinto,6
Michael J Tomlinson,0,6,2,6
John Maher,,0,0,6
Frank A Pinto,,,0,6
Total,8,6,2,6
,Senator In The General Assembly 5th District - Republican,Auditor General - Republican,,7
,Michael J Tomlinson,John Maher,Frank A Pinto,7
Michael J Tomlinson,6,21,20,7
John Maher,,3,0,7
Frank A Pinto,,,2,7
Total,47,24,22,7
,Senator In The General Assembly 5th District - Republican,Auditor General - Republican,,8
,Michael J Tomlinson,Frank A Pinto,John Maher,8
Michael J Tomlinson,0,5,5,8
Frank A Pinto,,1,0,8
John Maher,,,0,8
Total,10,6,5,8
,Senator In The General Assembly 5th District - Republican,Auditor General - Republican,,9
,Michael J Tomlinson,John Maher,Frank A Pinto,9
Michael J Tomlinson,2,16,8,9
John Maher,,0,0,9
Frank A Pinto,,,1,9
Total,26,16,9,9
,Senator In The General Assembly 5th District - Republican,Auditor General - Republican,,10
,Michael J Tomlinson,John Maher,Frank A Pinto,10
Michael J Tomlinson,4,29,17,10
John Maher,,2,0,10
Frank A Pinto,,,2,10
Total,50,31,19,10
,Senator In The General Assembly 5th District - Republican,Auditor General - Republican,,11
,Michael J Tomlinson,Frank A Pinto,John Maher,11
Michael J Tomlinson,1,5,4,11
Frank A Pinto,,0,0,11
John Maher,,,0,11
Total,10,5,4,11
,Senator In The General Assembly 5th District - Republican,Auditor General - Republican,,12
,Michael J Tomlinson,Frank A Pinto,John Maher,12
Michael J Tomlinson,0,2,1,12
Frank A Pinto,,0,0,12
John Maher,,,0,12
Total,3,2,1,12
,Auditor General - Republican,,Senator In The General Assembly 5th District - Republican,13
,John Maher,Frank A Pinto,Michael J Tomlinson,13
John Maher,0,0,4,13
Frank A Pinto,,0,0,13
Michael J Tomlinson,,,0,13
Total,4,0,4,13
,Senator In The General Assembly 5th District - Republican,Auditor General - Republican,,14
,Michael J Tomlinson,John Maher,Frank A Pinto,14
Michael J Tomlinson,2,2,1,14
John Maher,,0,0,14
Frank A Pinto,,,0,14
Total,5,2,1,14
,Senator In The General Assembly 5th District - Republican,Auditor General - Republican,,15
,Michael J Tomlinson,John Maher,Frank A Pinto,15
Michael J Tomlinson,1,2,1,15
John Maher,,1,0,15
Frank A Pinto,,,0,15
Total,4,3,1,15
,Senator In The General Assembly 5th District - Republican,Auditor General - Republican,,16
,Michael J Tomlinson,Frank A Pinto,John Maher,16
Michael J Tomlinson,3,6,5,16
Frank A Pinto,,0,0,16
John Maher,,,0,16
Total,14,6,5,16
,Senator In The General Assembly 5th District - Republican,Auditor General - Republican,,17
,Michael J Tomlinson,John Maher,Frank A Pinto,17
Michael J Tomlinson,0,10,3,17
John Maher,,2,0,17
Frank A Pinto,,,0,17
Total,13,12,3,17
,Senator In The General Assembly 5th District - Republican,Auditor General - Republican,,18
,Michael J Tomlinson,John Maher,Frank A Pinto,18
Michael J Tomlinson,1,8,1,18
John Maher,,1,0,18
