col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Delegate To The Republican National Convention 2nd District,,,,,President Of The United States - Republican,,,,All
,Calvin R Tucker,Lewis Harris Jr,Walter F Vogler Jr,Adam A Lang,Vahan H Gureghian,Newt Gingrich,Mitt Romney,Rick Santorum,Ron Paul,All
Calvin R Tucker,1,12,10,2,1,8,5,3,0,All
Lewis Harris Jr,,0,11,2,1,7,6,3,0,All
Walter F Vogler Jr,,,0,1,0,5,7,1,0,All
Adam A Lang,,,,0,2,1,1,2,0,All
Vahan H Gureghian,,,,,0,0,0,2,0,All
Newt Gingrich,,,,,,4,0,0,0,All
Mitt Romney,,,,,,,3,0,0,All
Rick Santorum,,,,,,,,0,0,All
Ron Paul,,,,,,,,,2,All
Total,18,17,13,4,2,14,12,4,2,All
,Delegate To The Republican National Convention 2nd District,,,,,President Of The United States - Republican,,,,1
,Lewis Harris Jr,Calvin R Tucker,Walter F Vogler Jr,Adam A Lang,Vahan H Gureghian,Newt Gingrich,Mitt Romney,Rick Santorum,Ron Paul,1
Lewis Harris Jr,0,2,2,0,0,3,1,0,0,1
Calvin R Tucker,,0,2,0,0,2,0,0,0,1
Walter F Vogler Jr,,,0,0,0,2,0,0,0,1
Adam A Lang,,,,0,0,0,0,0,0,1
Vahan H Gureghian,,,,,0,0,0,0,0,1
Newt Gingrich,,,,,,0,0,0,0,1
Mitt Romney,,,,,,,0,0,0,1
Rick Santorum,,,,,,,,0,0,1
Ron Paul,,,,,,,,,0,1
Total,4,2,2,0,0,3,1,0,0,1
,Delegate To The Republican National Convention 2nd District,,,,,President Of The United States - Republican,,,,3
,Calvin R Tucker,Lewis Harris Jr,Walter F Vogler Jr,Adam A Lang,Vahan H Gureghian,Mitt Romney,Rick Santorum,Newt Gingrich,Ron Paul,3
Calvin R Tucker,0,2,1,0,0,1,1,0,0,3
Lewis Harris Jr,,0,1,0,0,1,1,0,0,3
Walter F Vogler Jr,,,0,0,0,1,0,0,0,3
Adam A Lang,,,,0,0,0,0,0,0,3
Vahan H Gureghian,,,,,0,0,0,0,0,3
Mitt Romney,,,,,,0,0,0,0,3
Rick Santorum,,,,,,,0,0,0,3
Newt Gingrich,,,,,,,,0,0,3
Ron Paul,,,,,,,,,0,3
Total,2,2,1,0,0,1,1,0,0,3
,Delegate To The Republican National Convention 2nd District,,,,,President Of The United States - Republican,,,,5
,Calvin R Tucker,Lewis Harris Jr,Walter F Vogler Jr,Adam A Lang,Vahan H Gureghian,Mitt Romney,Newt Gingrich,Rick Santorum,Ron Paul,5
Calvin R Tucker,0,1,1,0,0,0,1,0,0,5
Lewis Harris Jr,,0,1,0,0,0,1,0,0,5
Walter F Vogler Jr,,,0,0,0,0,1,0,0,5
Adam A Lang,,,,0,0,0,0,0,0,5
Vahan H Gureghian,,,,,0,0,0,0,0,5
Mitt Romney,,,,,,1,0,0,0,5
Newt Gingrich,,,,,,,0,0,0,5
Rick Santorum,,,,,,,,0,0,5
Ron Paul,,,,,,,,,0,5
Total,1,1,1,0,0,1,1,0,0,5
,President Of The United States - Republican,,,,Delegate To The Republican National Convention 2nd District,,,,,6
,Mitt Romney,Newt Gingrich,Rick Santorum,Ron Paul,Calvin R Tucker,Walter F Vogler Jr,Adam A Lang,Lewis Harris Jr,Vahan H Gureghian,6
Mitt Romney,1,0,0,0,0,1,0,0,0,6
Newt Gingrich,,0,0,0,1,0,0,0,0,6
Rick Santorum,,,0,0,0,0,0,0,0,6
Ron Paul,,,,0,0,0,0,0,0,6
Calvin R Tucker,,,,,0,0,0,0,0,6
Walter F Vogler Jr,,,,,,0,0,0,0,6
Adam A Lang,,,,,,,0,0,0,6
Lewis Harris Jr,,,,,,,,0,0,6
Vahan H Gureghian,,,,,,,,,0,6
Total,2,1,0,0,1,1,0,0,0,6
,President Of The United States - Republican,,,,Delegate To The Republican National Convention 2nd District,,,,,7
