col_1,col_2,col_3,division
,Representative In The General Assembly 172nd District - Republican,Attorney General - Republican,All
,Al Taubenberger,David J Freed,All
Al Taubenberger,137,523,All
David J Freed,,56,All
Total,660,579,All
,Representative In The General Assembly 172nd District - Republican,Attorney General - Republican,1
,Al Taubenberger,David J Freed,1
Al Taubenberger,8,43,1
David J Freed,,1,1
Total,51,44,1
,Representative In The General Assembly 172nd District - Republican,Attorney General - Republican,3
,Al Taubenberger,David J Freed,3
Al Taubenberger,11,41,3
David J Freed,,3,3
Total,52,44,3
,Representative In The General Assembly 172nd District - Republican,Attorney General - Republican,4
,Al Taubenberger,David J Freed,4
Al Taubenberger,9,37,4
David J Freed,,3,4
Total,46,40,4
,Representative In The General Assembly 172nd District - Republican,Attorney General - Republican,5
,Al Taubenberger,David J Freed,5
Al Taubenberger,11,17,5
David J Freed,,4,5
Total,28,21,5
,Representative In The General Assembly 172nd District - Republican,Attorney General - Republican,9
,Al Taubenberger,David J Freed,9
Al Taubenberger,11,43,9
David J Freed,,4,9
Total,54,47,9
,Representative In The General Assembly 172nd District - Republican,Attorney General - Republican,10
,Al Taubenberger,David J Freed,10
Al Taubenberger,9,60,10
David J Freed,,7,10
Total,69,67,10
,Representative In The General Assembly 172nd District - Republican,Attorney General - Republican,12
,Al Taubenberger,David J Freed,12
Al Taubenberger,12,28,12
David J Freed,,8,12
Total,40,36,12
,Representative In The General Assembly 172nd District - Republican,Attorney General - Republican,13
,Al Taubenberger,David J Freed,13
Al Taubenberger,8,36,13
David J Freed,,3,13
Total,44,39,13
,Representative In The General Assembly 172nd District - Republican,Attorney General - Republican,14
,Al Taubenberger,David J Freed,14
Al Taubenberger,9,35,14
David J Freed,,6,14
Total,44,41,14
,Representative In The General Assembly 172nd District - Republican,Attorney General - Republican,16
,Al Taubenberger,David J Freed,16
Al Taubenberger,6,24,16
David J Freed,,3,16
Total,30,27,16
,Representative In The General Assembly 172nd District - Republican,Attorney General - Republican,17
,Al Taubenberger,David J Freed,17
Al Taubenberger,14,48,17
David J Freed,,4,17
Total,62,52,17
,Representative In The General Assembly 172nd District - Republican,Attorney General - Republican,18
,Al Taubenberger,David J Freed,18
Al Taubenberger,6,30,18
David J Freed,,6,18
Total,36,36,18
,Representative In The General Assembly 172nd District - Republican,Attorney General - Republican,19
,Al Taubenberger,David J Freed,19
Al Taubenberger,10,36,19
David J Freed,,3,19
Total,46,39,19
,Representative In The General Assembly 172nd District - Republican,Attorney General - Republican,20
,Al Taubenberger,David J Freed,20
Al Taubenberger,10,25,20
David J Freed,,1,20
Total,35,26,20
,Representative In The General Assembly 172nd District - Republican,Attorney General - Republican,24
,Al Taubenberger,David J Freed,24
Al Taubenberger,3,20,24
David J Freed,,0,24
Total,23,20,24
