col_1,col_2,col_3,division
,President Of The United States - Democrat,Representative In Congress 13th District - Democrat,All
,Barack Obama,Allyson Y Schwartz,All
Barack Obama,127,"1,015",All
Allyson Y Schwartz,,102,All
Total,"1,142","1,117",All
,President Of The United States - Democrat,Representative In Congress 13th District - Democrat,1
,Barack Obama,Allyson Y Schwartz,1
Barack Obama,8,46,1
Allyson Y Schwartz,,3,1
Total,54,49,1
,President Of The United States - Democrat,Representative In Congress 13th District - Democrat,2
,Barack Obama,Allyson Y Schwartz,2
Barack Obama,13,56,2
Allyson Y Schwartz,,1,2
Total,69,57,2
,President Of The United States - Democrat,Representative In Congress 13th District - Democrat,3
,Barack Obama,Allyson Y Schwartz,3
Barack Obama,6,52,3
Allyson Y Schwartz,,1,3
Total,58,53,3
,President Of The United States - Democrat,Representative In Congress 13th District - Democrat,4
,Barack Obama,Allyson Y Schwartz,4
Barack Obama,6,59,4
Allyson Y Schwartz,,4,4
Total,65,63,4
,President Of The United States - Democrat,Representative In Congress 13th District - Democrat,5
,Barack Obama,Allyson Y Schwartz,5
Barack Obama,8,58,5
Allyson Y Schwartz,,2,5
Total,66,60,5
,Representative In Congress 13th District - Democrat,President Of The United States - Democrat,6
,Allyson Y Schwartz,Barack Obama,6
Allyson Y Schwartz,2,48,6
Barack Obama,,2,6
Total,50,50,6
,President Of The United States - Democrat,Representative In Congress 13th District - Democrat,7
,Barack Obama,Allyson Y Schwartz,7
Barack Obama,6,41,7
Allyson Y Schwartz,,4,7
Total,47,45,7
,President Of The United States - Democrat,Representative In Congress 13th District - Democrat,8
,Barack Obama,Allyson Y Schwartz,8
Barack Obama,5,16,8
Allyson Y Schwartz,,3,8
Total,21,19,8
,President Of The United States - Democrat,Representative In Congress 13th District - Democrat,9
,Barack Obama,Allyson Y Schwartz,9
Barack Obama,7,31,9
Allyson Y Schwartz,,2,9
Total,38,33,9
,President Of The United States - Democrat,Representative In Congress 13th District - Democrat,10
,Barack Obama,Allyson Y Schwartz,10
Barack Obama,4,30,10
Allyson Y Schwartz,,2,10
Total,34,32,10
,President Of The United States - Democrat,Representative In Congress 13th District - Democrat,11
,Barack Obama,Allyson Y Schwartz,11
Barack Obama,3,39,11
Allyson Y Schwartz,,2,11
Total,42,41,11
,President Of The United States - Democrat,Representative In Congress 13th District - Democrat,12
,Barack Obama,Allyson Y Schwartz,12
Barack Obama,11,49,12
Allyson Y Schwartz,,6,12
Total,60,55,12
,President Of The United States - Democrat,Representative In Congress 13th District - Democrat,13
,Barack Obama,Allyson Y Schwartz,13
Barack Obama,5,52,13
Allyson Y Schwartz,,4,13
Total,57,56,13
,Representative In Congress 13th District - Democrat,President Of The United States - Democrat,14
,Allyson Y Schwartz,Barack Obama,14
Allyson Y Schwartz,11,54,14
Barack Obama,,4,14
Total,65,58,14
,President Of The United States - Democrat,Representative In Congress 13th District - Democrat,15
,Barack Obama,Allyson Y Schwartz,15
Barack Obama,7,51,15
Allyson Y Schwartz,,4,15
Total,58,55,15
,Representative In Congress 13th District - Democrat,President Of The United States - Democrat,16
,Allyson Y Schwartz,Barack Obama,16
Allyson Y Schwartz,11,40,16
Barack Obama,,1,16
Total,51,41,16
,Representative In Congress 13th District - Democrat,President Of The United States - Democrat,17
,Allyson Y Schwartz,Barack Obama,17
Allyson Y Schwartz,5,47,17
Barack Obama,,4,17
Total,52,51,17
,Representative In Congress 13th District - Democrat,President Of The United States - Democrat,18
,Allyson Y Schwartz,Barack Obama,18
Allyson Y Schwartz,13,42,18
Barack Obama,,4,18
Total,55,46,18
,Representative In Congress 13th District - Democrat,President Of The United States - Democrat,19
,Allyson Y Schwartz,Barack Obama,19
Allyson Y Schwartz,6,60,19
Barack Obama,,3,19
Total,66,63,19
,President Of The United States - Democrat,Representative In Congress 13th District - Democrat,20
,Barack Obama,Allyson Y Schwartz,20
Barack Obama,9,33,20
Allyson Y Schwartz,,4,20
Total,42,37,20
,Representative In Congress 13th District - Democrat,President Of The United States - Democrat,21
,Allyson Y Schwartz,Barack Obama,21
Allyson Y Schwartz,2,33,21
Barack Obama,,1,21
Total,35,34,21
,Representative In Congress 13th District - Democrat,President Of The United States - Democrat,22
,Allyson Y Schwartz,Barack Obama,22
Allyson Y Schwartz,8,59,22
Barack Obama,,6,22
Total,67,65,22
,President Of The United States - Democrat,Representative In Congress 13th District - Democrat,23
,Barack Obama,Allyson Y Schwartz,23
Barack Obama,4,19,23
Allyson Y Schwartz,,2,23
Total,23,21,23
