col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,division
,United States Senator - Democrat,,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,All
,Bob Casey Jr,Joseph John Vodvarka,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Jacquelyn Manns Smalley,Mark Alan Aronchick,Vincent J Hughes,Jerome W Mondesire,Andrew P Toy,Stephen A Cozen,Michelle W Singer,Joseph C Meade,Raye E Johnson,Jerry T Jordan,Eleanor M Dezzi,Heather Steinmiller,Nancy Astor Fox,William S Leopold,All
Bob Casey Jr,342,0,736,668,593,550,522,545,400,390,384,382,372,365,360,358,352,337,333,All
Joseph John Vodvarka,,70,338,289,286,277,283,131,103,106,105,100,99,97,96,91,94,94,90,All
Kenyatta J Johnson,,,12,956,901,861,839,627,510,493,495,492,476,477,471,462,457,451,442,All
Blondell Reynolds Brown,,,,8,853,820,813,596,496,477,473,465,465,461,462,447,448,433,436,All
Cindy Bass,,,,,2,825,807,535,469,476,466,461,459,450,453,445,447,433,432,All
Jacquelyn Manns Smalley,,,,,,2,797,507,453,452,446,432,447,433,435,431,429,410,414,All
Mark Alan Aronchick,,,,,,,2,491,450,452,453,429,449,442,444,428,432,409,426,All
Vincent J Hughes,,,,,,,,6,520,508,501,485,492,479,477,465,468,437,446,All
Jerome W Mondesire,,,,,,,,,1,476,476,439,476,444,447,442,437,417,430,All
Andrew P Toy,,,,,,,,,,1,478,438,479,455,445,442,439,418,434,All
Stephen A Cozen,,,,,,,,,,,2,439,480,463,452,442,441,426,438,All
Michelle W Singer,,,,,,,,,,,,1,428,448,445,447,444,441,428,All
Joseph C Meade,,,,,,,,,,,,,0,448,450,446,442,417,439,All
Raye E Johnson,,,,,,,,,,,,,,0,457,450,452,429,439,All
Jerry T Jordan,,,,,,,,,,,,,,,0,447,451,427,445,All
Eleanor M Dezzi,,,,,,,,,,,,,,,,0,453,422,434,All
Heather Steinmiller,,,,,,,,,,,,,,,,,0,424,436,All
Nancy Astor Fox,,,,,,,,,,,,,,,,,,1,418,All
William S Leopold,,,,,,,,,,,,,,,,,,,0,All
Total,"1,242",452,"1,183","1,058",951,895,869,753,553,540,537,526,507,504,499,486,481,472,458,All
,United States Senator - Democrat,,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,1
,Bob Casey Jr,Joseph John Vodvarka,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Vincent J Hughes,Mark Alan Aronchick,Jacquelyn Manns Smalley,Jerome W Mondesire,Michelle W Singer,Stephen A Cozen,Raye E Johnson,Eleanor M Dezzi,Jerry T Jordan,Joseph C Meade,Andrew P Toy,Heather Steinmiller,Nancy Astor Fox,William S Leopold,1
Bob Casey Jr,11,0,55,56,44,47,39,38,37,38,36,35,33,32,33,31,30,31,30,1
Joseph John Vodvarka,,6,13,11,11,6,11,11,5,5,6,5,5,5,5,5,5,5,5,1
Kenyatta J Johnson,,,2,65,57,49,53,52,43,42,43,40,38,37,38,34,35,37,35,1
Blondell Reynolds Brown,,,,1,55,51,53,53,44,41,42,39,38,39,39,35,36,35,35,1
Cindy Bass,,,,,0,43,52,52,37,38,39,39,35,36,36,34,34,33,34,1
Vincent J Hughes,,,,,,0,41,41,43,44,44,43,40,40,40,38,38,37,36,1
Mark Alan Aronchick,,,,,,,1,51,37,36,40,38,37,39,37,34,37,34,35,1
Jacquelyn Manns Smalley,,,,,,,,0,36,34,37,37,36,38,35,32,34,32,33,1
Jerome W Mondesire,,,,,,,,,0,37,40,37,36,35,38,35,33,34,34,1
Michelle W Singer,,,,,,,,,,0,40,39,36,35,36,34,35,36,35,1
Stephen A Cozen,,,,,,,,,,,0,38,39,37,40,37,36,35,36,1
Raye E Johnson,,,,,,,,,,,,0,38,37,37,35,37,35,36,1
Eleanor M Dezzi,,,,,,,,,,,,,0,37,37,34,36,36,35,1
Jerry T Jordan,,,,,,,,,,,,,,0,35,33,35,33,34,1
Joseph C Meade,,,,,,,,,,,,,,,0,36,34,35,36,1
Andrew P Toy,,,,,,,,,,,,,,,,0,32,32,32,1
Heather Steinmiller,,,,,,,,,,,,,,,,,0,34,34,1
Nancy Astor Fox,,,,,,,,,,,,,,,,,,0,34,1
William S Leopold,,,,,,,,,,,,,,,,,,,0,1
Total,79,21,76,73,60,58,57,54,46,46,46,43,41,41,41,39,39,39,37,1
,United States Senator - Democrat,,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,2
,Bob Casey Jr,Joseph John Vodvarka,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Jacquelyn Manns Smalley,Vincent J Hughes,Jerome W Mondesire,Mark Alan Aronchick,Michelle W Singer,Stephen A Cozen,Andrew P Toy,Joseph C Meade,Eleanor M Dezzi,Nancy Astor Fox,Heather Steinmiller,Raye E Johnson,Jerry T Jordan,William S Leopold,2
Bob Casey Jr,63,0,24,15,15,15,17,14,10,11,12,11,11,10,9,9,9,8,8,2
Joseph John Vodvarka,,1,3,3,2,2,0,0,3,1,0,0,0,0,1,0,0,0,0,2
Kenyatta J Johnson,,,0,18,18,18,15,13,13,11,11,10,10,10,10,9,9,8,8,2
Blondell Reynolds Brown,,,,1,15,14,12,10,13,9,9,9,9,8,9,8,8,8,8,2
Cindy Bass,,,,,0,15,12,11,13,10,11,10,10,9,10,9,9,8,8,2
Jacquelyn Manns Smalley,,,,,,0,12,11,12,9,9,9,9,8,9,8,8,7,7,2
Vincent J Hughes,,,,,,,0,14,9,9,12,12,12,9,9,9,9,9,9,2
Jerome W Mondesire,,,,,,,,0,9,10,12,12,12,10,9,9,9,9,9,2
Mark Alan Aronchick,,,,,,,,,0,9,9,9,9,8,9,8,8,8,8,2
Michelle W Singer,,,,,,,,,,0,9,9,9,11,11,10,10,9,9,2
Stephen A Cozen,,,,,,,,,,,0,12,12,9,9,9,9,9,9,2
Andrew P Toy,,,,,,,,,,,,0,12,9,9,9,9,9,9,2
Joseph C Meade,,,,,,,,,,,,,0,9,9,9,9,9,9,2
Eleanor M Dezzi,,,,,,,,,,,,,,0,10,10,10,9,9,2
Nancy Astor Fox,,,,,,,,,,,,,,,0,10,10,9,9,2
Heather Steinmiller,,,,,,,,,,,,,,,,0,10,9,9,2
Raye E Johnson,,,,,,,,,,,,,,,,,0,9,9,2
Jerry T Jordan,,,,,,,,,,,,,,,,,,0,9,2
William S Leopold,,,,,,,,,,,,,,,,,,,0,2
Total,92,5,28,20,18,18,18,15,14,13,13,12,12,11,11,10,10,9,9,2
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,United States Senator - Democrat,,3
,Kenyatta J Johnson,Blondell Reynolds Brown,Vincent J Hughes,Cindy Bass,Jacquelyn Manns Smalley,Mark Alan Aronchick,Andrew P Toy,Jerome W Mondesire,Eleanor M Dezzi,Michelle W Singer,Jerry T Jordan,Joseph C Meade,Heather Steinmiller,Raye E Johnson,William S Leopold,Nancy Astor Fox,Stephen A Cozen,Bob Casey Jr,Joseph John Vodvarka,3
Kenyatta J Johnson,0,52,46,50,44,43,39,38,37,37,35,33,34,34,33,33,31,42,16,3
Blondell Reynolds Brown,,0,46,48,42,43,36,37,35,34,34,34,33,33,33,33,31,37,17,3
Vincent J Hughes,,,0,40,36,36,38,39,36,36,36,36,35,34,34,32,33,37,15,3
Cindy Bass,,,,0,44,41,35,34,34,32,30,31,32,32,30,29,29,33,16,3
Jacquelyn Manns Smalley,,,,,0,42,33,33,33,32,31,32,32,32,31,29,29,29,15,3
Mark Alan Aronchick,,,,,,0,32,34,33,32,33,34,33,32,33,30,31,27,15,3
Andrew P Toy,,,,,,,0,35,35,33,31,34,33,34,31,30,32,31,9,3
Jerome W Mondesire,,,,,,,,0,35,33,35,35,33,33,34,31,32,28,10,3
Eleanor M Dezzi,,,,,,,,,0,35,33,33,35,35,33,31,31,27,10,3
Michelle W Singer,,,,,,,,,,0,33,31,33,33,31,30,29,25,11,3
Jerry T Jordan,,,,,,,,,,,0,33,33,32,34,30,30,24,10,3
Joseph C Meade,,,,,,,,,,,,0,33,32,33,29,32,25,10,3
Heather Steinmiller,,,,,,,,,,,,,0,34,33,30,31,24,10,3
Raye E Johnson,,,,,,,,,,,,,,0,32,30,31,25,9,3
William S Leopold,,,,,,,,,,,,,,,0,30,30,24,9,3
Nancy Astor Fox,,,,,,,,,,,,,,,,0,27,22,10,3
Stephen A Cozen,,,,,,,,,,,,,,,,,0,23,9,3
Bob Casey Jr,,,,,,,,,,,,,,,,,,7,0,3
Joseph John Vodvarka,,,,,,,,,,,,,,,,,,,3,3
Total,62,58,55,52,46,44,41,40,38,38,36,36,35,35,34,33,33,57,22,3
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,United States Senator - Democrat,,4
,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Jacquelyn Manns Smalley,Mark Alan Aronchick,Vincent J Hughes,Jerome W Mondesire,Andrew P Toy,Nancy Astor Fox,Michelle W Singer,Raye E Johnson,Stephen A Cozen,Joseph C Meade,Eleanor M Dezzi,Heather Steinmiller,Jerry T Jordan,William S Leopold,Bob Casey Jr,Joseph John Vodvarka,4
Kenyatta J Johnson,1,68,61,60,55,43,39,36,34,35,34,35,34,32,32,33,33,40,35,4
Blondell Reynolds Brown,,1,58,57,53,42,39,34,32,33,33,32,31,31,32,31,31,36,28,4
Cindy Bass,,,0,55,53,35,34,35,33,33,33,35,32,31,31,32,33,30,28,4
Jacquelyn Manns Smalley,,,,0,52,36,32,33,30,33,33,32,32,31,32,31,31,32,27,4
Mark Alan Aronchick,,,,,0,32,31,31,31,32,31,32,30,30,31,31,32,29,23,4
Vincent J Hughes,,,,,,1,36,35,32,34,35,34,32,32,33,32,32,26,15,4
Jerome W Mondesire,,,,,,,0,32,31,31,32,33,32,32,32,32,33,19,15,4
Andrew P Toy,,,,,,,,0,34,32,33,34,33,32,32,33,32,19,17,4
Nancy Astor Fox,,,,,,,,,0,33,32,33,31,31,31,32,32,19,14,4
Michelle W Singer,,,,,,,,,,0,33,33,31,31,32,32,32,20,13,4
Raye E Johnson,,,,,,,,,,,0,34,32,32,32,33,33,20,14,4
Stephen A Cozen,,,,,,,,,,,,0,33,32,32,33,34,19,15,4
Joseph C Meade,,,,,,,,,,,,,0,33,32,33,32,18,16,4
Eleanor M Dezzi,,,,,,,,,,,,,,0,33,32,32,19,14,4
Heather Steinmiller,,,,,,,,,,,,,,,0,32,32,19,14,4
Jerry T Jordan,,,,,,,,,,,,,,,,0,33,17,15,4
William S Leopold,,,,,,,,,,,,,,,,,0,18,14,4
Bob Casey Jr,,,,,,,,,,,,,,,,,,19,0,4
Joseph John Vodvarka,,,,,,,,,,,,,,,,,,,8,4
Total,86,75,62,61,55,49,41,39,37,36,36,36,35,34,34,34,34,65,46,4
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,United States Senator - Democrat,,5
