col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,division
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,All
,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Jacquelyn Manns Smalley,Mark Alan Aronchick,Vincent J Hughes,Jerome W Mondesire,Andrew P Toy,Stephen A Cozen,Michelle W Singer,Joseph C Meade,Raye E Johnson,Jerry T Jordan,Eleanor M Dezzi,Heather Steinmiller,Nancy Astor Fox,William S Leopold,Vanessa L Brown,Audrey Blackwell Watson,Wanda Logan,Lemuel L Thornton,All
Kenyatta J Johnson,4,707,670,633,616,459,380,361,362,364,350,350,342,340,334,337,322,349,205,199,107,All
Blondell Reynolds Brown,,2,631,602,597,438,369,349,347,346,345,341,338,331,328,321,319,328,167,173,92,All
Cindy Bass,,,1,612,593,393,348,349,340,340,338,331,329,326,327,321,315,269,165,169,94,All
Jacquelyn Manns Smalley,,,,1,585,372,332,332,324,319,329,318,318,318,315,302,303,258,146,153,87,All
Mark Alan Aronchick,,,,,0,355,331,329,333,314,331,322,323,315,317,302,311,235,153,157,78,All
Vincent J Hughes,,,,,,3,385,373,365,351,363,350,345,340,341,319,322,290,110,69,82,All
Jerome W Mondesire,,,,,,,0,349,352,325,355,327,329,326,320,311,317,212,86,56,56,All
Andrew P Toy,,,,,,,,1,352,322,355,333,323,324,322,308,315,198,80,56,58,All
Stephen A Cozen,,,,,,,,,0,323,355,342,331,326,323,316,320,189,90,57,56,All
Michelle W Singer,,,,,,,,,,0,317,329,327,330,326,328,313,183,89,56,55,All
Joseph C Meade,,,,,,,,,,,0,329,328,330,325,308,321,191,79,50,54,All
Raye E Johnson,,,,,,,,,,,,0,334,330,332,318,320,182,82,53,52,All
Jerry T Jordan,,,,,,,,,,,,,0,327,330,314,325,182,77,51,51,All
Eleanor M Dezzi,,,,,,,,,,,,,,0,332,313,318,178,83,45,50,All
Heather Steinmiller,,,,,,,,,,,,,,,0,312,318,175,81,44,50,All
Nancy Astor Fox,,,,,,,,,,,,,,,,0,307,167,80,51,49,All
William S Leopold,,,,,,,,,,,,,,,,,0,166,78,39,47,All
Vanessa L Brown,,,,,,,,,,,,,,,,,,206,0,0,0,All
Audrey Blackwell Watson,,,,,,,,,,,,,,,,,,,63,0,0,All
Wanda Logan,,,,,,,,,,,,,,,,,,,,60,0,All
Lemuel L Thornton,,,,,,,,,,,,,,,,,,,,,86,All
Total,879,778,709,657,635,562,414,399,395,386,377,372,365,360,353,351,332,633,308,296,222,All
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,1
,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Vincent J Hughes,Mark Alan Aronchick,Jacquelyn Manns Smalley,Jerome W Mondesire,Michelle W Singer,Stephen A Cozen,Raye E Johnson,Eleanor M Dezzi,Jerry T Jordan,Joseph C Meade,Andrew P Toy,Heather Steinmiller,Nancy Astor Fox,William S Leopold,Vanessa L Brown,Audrey Blackwell Watson,Wanda Logan,Lemuel L Thornton,1
Kenyatta J Johnson,0,65,57,49,53,52,43,42,43,40,38,37,38,34,35,37,35,35,22,14,2,1
Blondell Reynolds Brown,,0,55,51,53,53,44,41,42,39,38,39,39,35,36,35,35,38,18,13,2,1
Cindy Bass,,,1,43,52,52,37,38,39,39,35,36,36,34,34,33,34,28,18,10,2,1
Vincent J Hughes,,,,0,41,41,43,44,44,43,40,40,40,38,38,37,36,34,13,8,3,1
Mark Alan Aronchick,,,,,0,51,37,36,40,38,37,39,37,34,37,34,35,25,18,11,2,1
Jacquelyn Manns Smalley,,,,,,0,36,34,37,37,36,38,35,32,34,32,33,27,14,10,2,1
Jerome W Mondesire,,,,,,,0,37,40,37,36,35,38,35,33,34,34,24,11,7,3,1
Michelle W Singer,,,,,,,,0,40,39,36,35,36,34,35,36,35,24,13,7,2,1
Stephen A Cozen,,,,,,,,,0,38,39,37,40,37,36,35,36,22,15,6,3,1
Raye E Johnson,,,,,,,,,,0,38,37,37,35,37,35,36,24,11,6,2,1
Eleanor M Dezzi,,,,,,,,,,,0,37,37,34,36,36,35,20,12,6,2,1
Jerry T Jordan,,,,,,,,,,,,0,35,33,35,33,34,24,9,6,2,1
Joseph C Meade,,,,,,,,,,,,,0,36,34,35,36,21,11,6,3,1
Andrew P Toy,,,,,,,,,,,,,,0,32,32,32,22,8,6,3,1
Heather Steinmiller,,,,,,,,,,,,,,,0,34,34,19,12,6,2,1
Nancy Astor Fox,,,,,,,,,,,,,,,,0,34,19,10,7,2,1
William S Leopold,,,,,,,,,,,,,,,,,0,19,11,5,2,1
Vanessa L Brown,,,,,,,,,,,,,,,,,,18,0,0,0,1
Audrey Blackwell Watson,,,,,,,,,,,,,,,,,,,7,0,0,1
Wanda Logan,,,,,,,,,,,,,,,,,,,,4,0,1
Lemuel L Thornton,,,,,,,,,,,,,,,,,,,,,2,1
Total,76,73,60,58,57,54,46,46,46,43,41,41,41,39,39,39,37,64,33,19,5,1
,Representative In The General Assembly 190th District - Democrat,,,,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,2
,Vanessa L Brown,Audrey Blackwell Watson,Wanda Logan,Lemuel L Thornton,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Jacquelyn Manns Smalley,Vincent J Hughes,Jerome W Mondesire,Mark Alan Aronchick,Michelle W Singer,Stephen A Cozen,Andrew P Toy,Joseph C Meade,Eleanor M Dezzi,Nancy Astor Fox,Heather Steinmiller,Raye E Johnson,Jerry T Jordan,William S Leopold,2
Vanessa L Brown,50,0,0,0,15,9,9,9,12,10,6,8,8,8,8,8,7,7,7,6,6,2
Audrey Blackwell Watson,,7,0,0,10,8,7,8,5,4,7,4,3,3,3,3,3,3,3,3,3,2
Wanda Logan,,,7,0,3,2,2,1,0,0,1,1,1,0,0,0,1,0,0,0,0,2
Lemuel L Thornton,,,,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,2
Kenyatta J Johnson,,,,,0,18,18,18,15,13,13,11,11,10,10,10,10,9,9,8,8,2
Blondell Reynolds Brown,,,,,,1,15,14,12,10,13,9,9,9,9,8,9,8,8,8,8,2
Cindy Bass,,,,,,,0,15,12,11,13,10,11,10,10,9,10,9,9,8,8,2
