col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,division
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,Attorney General - Democrat,,All
,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Mark Alan Aronchick,Jacquelyn Manns Smalley,Andrew P Toy,Vincent J Hughes,Michelle W Singer,Stephen A Cozen,Eleanor M Dezzi,Nancy Astor Fox,Jerome W Mondesire,Heather Steinmiller,Jerry T Jordan,Joseph C Meade,Raye E Johnson,William S Leopold,Patrick Murphy,Kathleen G Kane,All
Kenyatta J Johnson,63,"1,157","1,124","1,063","1,066",909,924,886,879,856,855,870,841,851,828,833,814,738,679,All
Blondell Reynolds Brown,,0,"1,084","1,051","1,041",882,892,845,867,839,835,845,825,839,826,819,808,591,592,All
Cindy Bass,,,0,"1,053","1,058",871,871,864,861,846,849,840,840,839,825,818,805,557,589,All
Mark Alan Aronchick,,,,0,"1,023",851,851,829,869,824,820,825,813,813,814,801,798,532,566,All
Jacquelyn Manns Smalley,,,,,1,832,840,839,834,830,836,823,821,818,815,806,793,521,560,All
Andrew P Toy,,,,,,1,865,847,861,837,829,823,824,826,818,814,808,484,485,All
Vincent J Hughes,,,,,,,0,841,853,833,825,845,820,840,829,819,810,468,467,All
Michelle W Singer,,,,,,,,0,832,845,864,814,845,822,801,815,807,450,475,All
Stephen A Cozen,,,,,,,,,0,825,829,829,822,822,824,808,807,448,469,All
Eleanor M Dezzi,,,,,,,,,,0,848,819,837,822,813,813,806,425,467,All
Nancy Astor Fox,,,,,,,,,,,0,809,845,815,804,809,802,434,455,All
Jerome W Mondesire,,,,,,,,,,,,0,805,820,813,800,793,429,448,All
Heather Steinmiller,,,,,,,,,,,,,0,812,807,809,808,412,458,All
Jerry T Jordan,,,,,,,,,,,,,,0,813,814,807,421,442,All
Joseph C Meade,,,,,,,,,,,,,,,0,806,798,399,443,All
Raye E Johnson,,,,,,,,,,,,,,,,0,795,403,437,All
William S Leopold,,,,,,,,,,,,,,,,,0,394,432,All
Patrick Murphy,,,,,,,,,,,,,,,,,,120,0,All
Kathleen G Kane,,,,,,,,,,,,,,,,,,,101,All
Total,"1,533","1,228","1,181","1,130","1,111",986,963,940,935,905,904,898,883,879,860,856,841,958,859,All
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,Attorney General - Democrat,,1
,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Mark Alan Aronchick,Jacquelyn Manns Smalley,Vincent J Hughes,Andrew P Toy,Eleanor M Dezzi,Jerome W Mondesire,Stephen A Cozen,Jerry T Jordan,Heather Steinmiller,Nancy Astor Fox,Michelle W Singer,Joseph C Meade,Raye E Johnson,William S Leopold,Patrick Murphy,Kathleen G Kane,1
Kenyatta J Johnson,5,88,88,78,79,70,61,58,60,58,58,57,57,56,55,56,51,70,40,1
Blondell Reynolds Brown,,0,81,76,75,65,57,56,60,58,56,55,56,53,55,53,50,53,36,1
Cindy Bass,,,0,78,79,63,59,58,57,58,58,58,59,58,56,56,53,51,36,1
