col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,State Treasurer - Republican,Delegate To The Republican National Convention 2nd District,,,,,All
,Diana Irey Vaughan,Calvin R Tucker,Lewis Harris Jr,Walter F Vogler Jr,Adam A Lang,Vahan H Gureghian,All
Diana Irey Vaughan,2,17,18,10,8,3,All
Calvin R Tucker,,2,10,12,8,2,All
Lewis Harris Jr,,,2,8,5,2,All
Walter F Vogler Jr,,,,1,6,1,All
Adam A Lang,,,,,0,2,All
Vahan H Gureghian,,,,,,0,All
Total,29,23,22,15,11,4,All
,Delegate To The Republican National Convention 2nd District,,,,,State Treasurer - Republican,1
,Vahan H Gureghian,Calvin R Tucker,Lewis Harris Jr,Walter F Vogler Jr,Adam A Lang,Diana Irey Vaughan,1
Vahan H Gureghian,0,1,1,1,0,1,1
Calvin R Tucker,,0,0,1,0,1,1
Lewis Harris Jr,,,0,0,0,0,1
Walter F Vogler Jr,,,,0,0,1,1
Adam A Lang,,,,,0,0,1
Diana Irey Vaughan,,,,,,0,1
Total,2,1,1,1,0,1,1
,Delegate To The Republican National Convention 2nd District,,,,,State Treasurer - Republican,2
,Adam A Lang,Calvin R Tucker,Lewis Harris Jr,Vahan H Gureghian,Walter F Vogler Jr,Diana Irey Vaughan,2
Adam A Lang,0,1,1,0,0,1,2
Calvin R Tucker,,0,1,0,0,1,2
Lewis Harris Jr,,,0,0,0,1,2
Vahan H Gureghian,,,,0,0,0,2
Walter F Vogler Jr,,,,,0,0,2
Diana Irey Vaughan,,,,,,0,2
Total,1,1,1,0,0,1,2
,State Treasurer - Republican,Delegate To The Republican National Convention 2nd District,,,,,5
,Diana Irey Vaughan,Lewis Harris Jr,Calvin R Tucker,Adam A Lang,Vahan H Gureghian,Walter F Vogler Jr,5
Diana Irey Vaughan,0,2,1,0,0,0,5
Lewis Harris Jr,,1,0,0,0,0,5
Calvin R Tucker,,,0,0,0,0,5
Adam A Lang,,,,0,0,0,5
Vahan H Gureghian,,,,,0,0,5
Walter F Vogler Jr,,,,,,0,5
Total,3,3,1,0,0,0,5
,Delegate To The Republican National Convention 2nd District,,,,,State Treasurer - Republican,6
,Adam A Lang,Calvin R Tucker,Walter F Vogler Jr,Lewis Harris Jr,Vahan H Gureghian,Diana Irey Vaughan,6
Adam A Lang,0,1,1,0,0,1,6
Calvin R Tucker,,0,1,0,0,1,6
Walter F Vogler Jr,,,0,0,0,1,6
Lewis Harris Jr,,,,0,0,0,6
Vahan H Gureghian,,,,,0,0,6
Diana Irey Vaughan,,,,,,0,6
Total,1,1,1,0,0,1,6
,Delegate To The Republican National Convention 2nd District,,,,,State Treasurer - Republican,10
,Calvin R Tucker,Walter F Vogler Jr,Adam A Lang,Lewis Harris Jr,Vahan H Gureghian,Diana Irey Vaughan,10
Calvin R Tucker,0,3,2,2,1,3,10
Walter F Vogler Jr,,1,1,2,0,1,10
Adam A Lang,,,0,1,2,2,10
Lewis Harris Jr,,,,0,1,2,10
Vahan H Gureghian,,,,,0,2,10
Diana Irey Vaughan,,,,,,1,10
Total,5,4,3,3,2,5,10
,Delegate To The Republican National Convention 2nd District,,,,,State Treasurer - Republican,12
,Calvin R Tucker,Adam A Lang,Lewis Harris Jr,Walter F Vogler Jr,Vahan H Gureghian,Diana Irey Vaughan,12
Calvin R Tucker,0,1,0,1,0,1,12
Adam A Lang,,0,0,1,0,0,12
Lewis Harris Jr,,,0,0,0,1,12
Walter F Vogler Jr,,,,0,0,0,12
Vahan H Gureghian,,,,,0,0,12
Diana Irey Vaughan,,,,,,0,12
Total,2,1,1,1,0,2,12
,Delegate To The Republican National Convention 2nd District,,,,,State Treasurer - Republican,14
,Calvin R Tucker,Adam A Lang,Lewis Harris Jr,Vahan H Gureghian,Walter F Vogler Jr,Diana Irey Vaughan,14
Calvin R Tucker,0,0,0,0,0,1,14
Adam A Lang,,0,0,0,0,0,14
Lewis Harris Jr,,,0,0,0,0,14
Vahan H Gureghian,,,,0,0,0,14
Walter F Vogler Jr,,,,,0,0,14
Diana Irey Vaughan,,,,,,0,14
Total,1,0,0,0,0,1,14
,Delegate To The Republican National Convention 2nd District,,,,,State Treasurer - Republican,16
,Adam A Lang,Calvin R Tucker,Lewis Harris Jr,Vahan H Gureghian,Walter F Vogler Jr,Diana Irey Vaughan,16
Adam A Lang,0,1,1,0,0,1,16
Calvin R Tucker,,0,1,0,0,1,16
Lewis Harris Jr,,,0,0,0,1,16
Vahan H Gureghian,,,,0,0,0,16
Walter F Vogler Jr,,,,,0,0,16
Diana Irey Vaughan,,,,,,0,16
Total,1,1,1,0,0,1,16
,Delegate To The Republican National Convention 2nd District,,,,,State Treasurer - Republican,17
,Lewis Harris Jr,Adam A Lang,Calvin R Tucker,Vahan H Gureghian,Walter F Vogler Jr,Diana Irey Vaughan,17
Lewis Harris Jr,1,1,1,0,0,1,17
Adam A Lang,,0,1,0,0,1,17
Calvin R Tucker,,,0,0,0,1,17
Vahan H Gureghian,,,,0,0,0,17
Walter F Vogler Jr,,,,,0,0,17
Diana Irey Vaughan,,,,,,0,17
Total,2,1,1,0,0,1,17
,Delegate To The Republican National Convention 2nd District,,,,,State Treasurer - Republican,19
,Calvin R Tucker,Adam A Lang,Lewis Harris Jr,Vahan H Gureghian,Walter F Vogler Jr,Diana Irey Vaughan,19
Calvin R Tucker,0,0,0,0,0,1,19
Adam A Lang,,0,0,0,0,0,19
Lewis Harris Jr,,,0,0,0,0,19
Vahan H Gureghian,,,,0,0,0,19
Walter F Vogler Jr,,,,,0,0,19
Diana Irey Vaughan,,,,,,0,19
Total,1,0,0,0,0,1,19
,State Treasurer - Republican,Delegate To The Republican National Convention 2nd District,,,,,21
,Diana Irey Vaughan,Adam A Lang,Lewis Harris Jr,Walter F Vogler Jr,Calvin R Tucker,Vahan H Gureghian,21
Diana Irey Vaughan,0,1,1,1,0,0,21
Adam A Lang,,0,0,1,0,0,21
Lewis Harris Jr,,,0,0,0,0,21
Walter F Vogler Jr,,,,0,0,0,21
Calvin R Tucker,,,,,0,0,21
Vahan H Gureghian,,,,,,0,21
Total,2,1,1,1,0,0,21
