col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 190th District - Democrat,,,,All
,Chaka Fattah,Vanessa L Brown,Audrey Blackwell Watson,Wanda Logan,Lemuel L Thornton,All
Chaka Fattah,67,576,275,266,168,All
Vanessa L Brown,,57,0,0,0,All
Audrey Blackwell Watson,,,33,0,0,All
Wanda Logan,,,,30,0,All
Lemuel L Thornton,,,,,54,All
Total,"1,352",633,308,296,222,All
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 190th District - Democrat,,,,1
,Chaka Fattah,Vanessa L Brown,Audrey Blackwell Watson,Wanda Logan,Lemuel L Thornton,1
Chaka Fattah,2,55,25,17,3,1
Vanessa L Brown,,9,0,0,0,1
Audrey Blackwell Watson,,,8,0,0,1
Wanda Logan,,,,2,0,1
Lemuel L Thornton,,,,,2,1
Total,102,64,33,19,5,1
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 190th District - Democrat,,,,2
,Chaka Fattah,Vanessa L Brown,Audrey Blackwell Watson,Wanda Logan,Lemuel L Thornton,2
Chaka Fattah,10,64,17,10,2,2
Vanessa L Brown,,2,0,0,0,2
Audrey Blackwell Watson,,,4,0,0,2
Wanda Logan,,,,0,0,2
Lemuel L Thornton,,,,,0,2
Total,103,66,21,10,2,2
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 190th District - Democrat,,,,3
,Chaka Fattah,Vanessa L Brown,Audrey Blackwell Watson,Wanda Logan,Lemuel L Thornton,3
Chaka Fattah,1,31,22,21,6,3
Vanessa L Brown,,1,0,0,0,3
Audrey Blackwell Watson,,,1,0,0,3
Wanda Logan,,,,1,0,3
Lemuel L Thornton,,,,,1,3
Total,81,32,23,22,7,3
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 190th District - Democrat,,,,4
,Chaka Fattah,Vanessa L Brown,Wanda Logan,Audrey Blackwell Watson,Lemuel L Thornton,4
Chaka Fattah,5,55,34,20,0,4
Vanessa L Brown,,12,0,0,0,4
Wanda Logan,,,6,0,0,4
Audrey Blackwell Watson,,,,3,0,4
Lemuel L Thornton,,,,,1,4
Total,114,67,40,23,1,4
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 190th District - Democrat,,,,6
,Chaka Fattah,Vanessa L Brown,Audrey Blackwell Watson,Wanda Logan,Lemuel L Thornton,6
Chaka Fattah,10,55,33,32,2,6
Vanessa L Brown,,4,0,0,0,6
Audrey Blackwell Watson,,,3,0,0,6
Wanda Logan,,,,3,0,6
Lemuel L Thornton,,,,,0,6
Total,132,59,36,35,2,6
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 190th District - Democrat,,,,10
,Chaka Fattah,Lemuel L Thornton,Vanessa L Brown,Wanda Logan,Audrey Blackwell Watson,10
Chaka Fattah,1,46,15,9,4,10
Lemuel L Thornton,,14,0,0,0,10
Vanessa L Brown,,,2,0,0,10
Wanda Logan,,,,1,0,10
Audrey Blackwell Watson,,,,,0,10
Total,75,60,17,10,4,10
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 190th District - Democrat,,,,11
,Chaka Fattah,Vanessa L Brown,Wanda Logan,Lemuel L Thornton,Audrey Blackwell Watson,11
Chaka Fattah,1,61,45,25,16,11
Vanessa L Brown,,2,0,0,0,11
Wanda Logan,,,3,0,0,11
Lemuel L Thornton,,,,3,0,11
Audrey Blackwell Watson,,,,,2,11
Total,148,63,48,28,18,11
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 190th District - Democrat,,,,12
,Chaka Fattah,Vanessa L Brown,Audrey Blackwell Watson,Wanda Logan,Lemuel L Thornton,12
Chaka Fattah,4,34,29,14,6,12
Vanessa L Brown,,2,0,0,0,12
Audrey Blackwell Watson,,,4,0,0,12
Wanda Logan,,,,3,0,12
Lemuel L Thornton,,,,,1,12
Total,87,36,33,17,7,12
