col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,division
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,Attorney General - Democrat,,All
,Kenyatta J Johnson,Cindy Bass,Blondell Reynolds Brown,Jacquelyn Manns Smalley,Mark Alan Aronchick,Vincent J Hughes,Andrew P Toy,Stephen A Cozen,Jerome W Mondesire,Raye E Johnson,Michelle W Singer,Joseph C Meade,Nancy Astor Fox,Jerry T Jordan,Eleanor M Dezzi,Heather Steinmiller,William S Leopold,Patrick Murphy,Kathleen G Kane,All
Kenyatta J Johnson,26,"1,688","1,669","1,548","1,510","1,174","1,078","1,089","1,086","1,072","1,042","1,053","1,037","1,040","1,035","1,038","1,012","1,105",815,All
Cindy Bass,,29,"1,635","1,526","1,480","1,152","1,073","1,075","1,058","1,037","1,040","1,026","1,011","1,019","1,014","1,020",987,"1,041",754,All
Blondell Reynolds Brown,,,12,"1,497","1,473","1,150","1,066","1,059","1,067","1,042","1,024","1,029","1,004","1,028","1,005","1,014",993,997,695,All
Jacquelyn Manns Smalley,,,,0,"1,449","1,054","1,024","1,028","1,002","1,009",996,"1,001",983,980,987,"1,000",977,874,640,All
Mark Alan Aronchick,,,,,2,"1,021","1,010","1,013",995,983,959,980,956,969,967,967,960,865,625,All
Vincent J Hughes,,,,,,1,"1,068","1,060","1,073","1,040","1,024","1,037","1,006","1,031","1,010","1,023","1,000",719,451,All
Andrew P Toy,,,,,,,0,"1,045","1,015","1,010",992,"1,015",985,"1,002","1,000","1,005",984,659,427,All
Stephen A Cozen,,,,,,,,1,"1,023","1,030",984,"1,018",983,988,995,997,983,660,415,All
Jerome W Mondesire,,,,,,,,,2,998,970,"1,013",973,991,975,981,973,668,404,All
Raye E Johnson,,,,,,,,,,1,990,"1,002",997,"1,001","1,007","1,010","1,001",638,411,All
Michelle W Singer,,,,,,,,,,,1,965,"1,001",970,987,996,964,639,404,All
Joseph C Meade,,,,,,,,,,,,1,972,987,986,989,976,628,401,All
Nancy Astor Fox,,,,,,,,,,,,,2,968,990,992,966,624,407,All
Jerry T Jordan,,,,,,,,,,,,,,0,974,982,976,625,402,All
Eleanor M Dezzi,,,,,,,,,,,,,,,0,"1,008",979,619,401,All
Heather Steinmiller,,,,,,,,,,,,,,,,0,988,624,396,All
William S Leopold,,,,,,,,,,,,,,,,,0,606,378,All
Patrick Murphy,,,,,,,,,,,,,,,,,,409,0,All
Kathleen G Kane,,,,,,,,,,,,,,,,,,,176,All
Total,"2,071","1,948","1,822","1,611","1,591","1,241","1,139","1,139","1,133","1,103","1,101","1,085","1,083","1,079","1,071","1,071","1,032","1,724","1,170",All
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,Attorney General - Democrat,,1
,Kenyatta J Johnson,Cindy Bass,Mark Alan Aronchick,Blondell Reynolds Brown,Jacquelyn Manns Smalley,Eleanor M Dezzi,Vincent J Hughes,Joseph C Meade,Raye E Johnson,Stephen A Cozen,Andrew P Toy,Jerome W Mondesire,Michelle W Singer,Nancy Astor Fox,Jerry T Jordan,Heather Steinmiller,William S Leopold,Kathleen G Kane,Patrick Murphy,1
Kenyatta J Johnson,1,81,75,75,79,53,54,53,53,53,52,50,50,51,50,49,49,43,46,1
Cindy Bass,,4,75,75,74,52,51,51,52,52,49,49,49,48,49,48,48,45,36,1
