col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Representative In The General Assembly 170th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,All
,Brendan F Boyle,Catherine G Scott,Kelly Lynn Devine,D Gregory Holt,Louis J Farinella,Leslie S Richards,Olivia E Brady,Patrick J Eiding,Vince Gillen,Caren Gansman Moskowitz,All
Brendan F Boyle,836,"1,363","1,292","1,206",889,868,864,852,852,842,All
Catherine G Scott,,8,"1,235","1,174",843,861,845,830,846,829,All
Kelly Lynn Devine,,,2,"1,163",840,851,836,817,838,823,All
D Gregory Holt,,,,2,810,815,792,792,815,786,All
Louis J Farinella,,,,,3,821,802,820,820,788,All
Leslie S Richards,,,,,,0,826,801,810,806,All
Olivia E Brady,,,,,,,1,801,801,803,All
Patrick J Eiding,,,,,,,,3,806,793,All
Vince Gillen,,,,,,,,,1,792,All
Caren Gansman Moskowitz,,,,,,,,,,2,All
Total,"2,432","1,420","1,339","1,249",923,897,895,882,880,870,All
