col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Delegate To The Republican National Convention 13th District,,,,,,,,United States Senator - Republican,,,,,All
,William E Donnelly,Michael J Mcmonagle,Thomas Jay Ellis,Michael Anthony Salvi,Robert C Barrilli,Edward T Boyd,Steven J Gilber,Brandon Yates,Tom Smith,David Alan Christian,Steven D Welch,Sam Rohrer,Marc A Scaringi,All
William E Donnelly,11,232,168,96,74,36,17,21,120,144,102,17,21,All
Michael J Mcmonagle,,8,130,114,49,30,27,21,114,133,84,20,16,All
Thomas Jay Ellis,,,1,46,34,18,21,10,62,82,69,14,10,All
Michael Anthony Salvi,,,,6,53,14,14,16,59,69,50,10,22,All
Robert C Barrilli,,,,,3,21,11,25,57,31,37,11,12,All
Edward T Boyd,,,,,,1,21,13,41,22,14,9,2,All
Steven J Gilber,,,,,,,1,21,33,17,10,8,0,All
Brandon Yates,,,,,,,,1,26,18,8,7,5,All
Tom Smith,,,,,,,,,79,0,0,0,0,All
David Alan Christian,,,,,,,,,,43,0,0,0,All
Steven D Welch,,,,,,,,,,,32,0,0,All
Sam Rohrer,,,,,,,,,,,,18,0,All
Marc A Scaringi,,,,,,,,,,,,,6,All
Total,426,385,242,221,154,91,73,69,296,270,194,57,49,All
,Delegate To The Republican National Convention 13th District,,,,,,,,United States Senator - Republican,,,,,1
,William E Donnelly,Michael J Mcmonagle,Thomas Jay Ellis,Michael Anthony Salvi,Robert C Barrilli,Steven J Gilber,Brandon Yates,Edward T Boyd,Tom Smith,David Alan Christian,Steven D Welch,Sam Rohrer,Marc A Scaringi,1
William E Donnelly,1,15,11,7,3,3,3,1,7,12,6,2,0,1
Michael J Mcmonagle,,0,7,6,3,2,2,0,3,9,7,2,0,1
Thomas Jay Ellis,,,0,3,3,3,1,0,8,4,3,0,0,1
Michael Anthony Salvi,,,,1,3,1,0,1,3,3,4,1,0,1
Robert C Barrilli,,,,,0,1,0,1,5,1,1,1,0,1
Steven J Gilber,,,,,,0,2,0,4,1,1,0,0,1
Brandon Yates,,,,,,,0,0,2,2,1,0,0,1
Edward T Boyd,,,,,,,,0,1,1,0,0,0,1
Tom Smith,,,,,,,,,7,0,0,0,0,1
David Alan Christian,,,,,,,,,,2,0,0,0,1
Steven D Welch,,,,,,,,,,,2,0,0,1
Sam Rohrer,,,,,,,,,,,,1,0,1
Marc A Scaringi,,,,,,,,,,,,,0,1
Total,28,21,15,12,8,6,5,2,20,16,12,3,0,1
,Delegate To The Republican National Convention 13th District,,,,,,,,United States Senator - Republican,,,,,2
,William E Donnelly,Michael J Mcmonagle,Michael Anthony Salvi,Thomas Jay Ellis,Robert C Barrilli,Brandon Yates,Edward T Boyd,Steven J Gilber,David Alan Christian,Steven D Welch,Tom Smith,Marc A Scaringi,Sam Rohrer,2
William E Donnelly,1,11,6,5,1,1,1,0,11,3,4,3,0,2
Michael J Mcmonagle,,0,9,7,1,2,0,1,12,3,2,1,0,2
Michael Anthony Salvi,,,0,2,0,1,0,0,7,1,1,0,0,2
Thomas Jay Ellis,,,,0,0,0,1,1,6,0,1,2,0,2
Robert C Barrilli,,,,,0,2,0,0,3,1,0,0,0,2
Brandon Yates,,,,,,0,0,0,1,1,0,0,0,2
Edward T Boyd,,,,,,,0,0,0,0,0,1,0,2
Steven J Gilber,,,,,,,,0,1,0,0,0,0,2
David Alan Christian,,,,,,,,,3,0,0,0,0,2
Steven D Welch,,,,,,,,,,3,0,0,0,2
Tom Smith,,,,,,,,,,,1,0,0,2
Marc A Scaringi,,,,,,,,,,,,1,0,2
Sam Rohrer,,,,,,,,,,,,,0,2
Total,22,19,10,9,4,3,1,1,20,7,7,6,0,2
,Delegate To The Republican National Convention 13th District,,,,,,,,United States Senator - Republican,,,,,3
,William E Donnelly,Michael J Mcmonagle,Michael Anthony Salvi,Thomas Jay Ellis,Robert C Barrilli,Steven J Gilber,Edward T Boyd,Brandon Yates,Tom Smith,Steven D Welch,David Alan Christian,Marc A Scaringi,Sam Rohrer,3
William E Donnelly,0,12,4,8,2,2,0,0,8,4,2,2,1,3
Michael J Mcmonagle,,0,6,9,1,2,0,0,10,4,0,1,1,3
Michael Anthony Salvi,,,0,2,4,1,1,0,3,5,3,3,0,3
Thomas Jay Ellis,,,,0,1,1,0,0,6,2,2,0,1,3
Robert C Barrilli,,,,,0,1,1,1,1,2,3,0,1,3
Steven J Gilber,,,,,,0,0,1,2,1,0,0,1,3
Edward T Boyd,,,,,,,0,0,1,0,1,0,0,3
Brandon Yates,,,,,,,,0,0,0,0,0,1,3
Tom Smith,,,,,,,,,1,0,0,0,0,3
Steven D Welch,,,,,,,,,,1,0,0,0,3
David Alan Christian,,,,,,,,,,,1,0,0,3
Marc A Scaringi,,,,,,,,,,,,0,0,3
Sam Rohrer,,,,,,,,,,,,,0,3
Total,19,18,14,12,7,4,2,1,15,9,7,4,2,3
,Delegate To The Republican National Convention 13th District,,,,,,,,United States Senator - Republican,,,,,4
,William E Donnelly,Michael Anthony Salvi,Edward T Boyd,Michael J Mcmonagle,Thomas Jay Ellis,Robert C Barrilli,Steven J Gilber,Brandon Yates,Tom Smith,David Alan Christian,Steven D Welch,Marc A Scaringi,Sam Rohrer,4
William E Donnelly,1,4,2,3,4,1,0,1,4,3,1,1,1,4
