col_1,col_2,col_3,division
,President Of The United States - Democrat,Senator In The General Assembly 3rd District - Democrat,All
,Barack Obama,Shirley M Kitchen,All
Barack Obama,322,"2,770",All
Shirley M Kitchen,,50,All
Total,"3,092","2,820",All
,President Of The United States - Democrat,Senator In The General Assembly 3rd District - Democrat,1
,Barack Obama,Shirley M Kitchen,1
Barack Obama,8,68,1
Shirley M Kitchen,,3,1
Total,76,71,1
,President Of The United States - Democrat,Senator In The General Assembly 3rd District - Democrat,2
,Barack Obama,Shirley M Kitchen,2
Barack Obama,16,92,2
Shirley M Kitchen,,1,2
Total,108,93,2
,President Of The United States - Democrat,Senator In The General Assembly 3rd District - Democrat,3
,Barack Obama,Shirley M Kitchen,3
Barack Obama,6,92,3
Shirley M Kitchen,,3,3
Total,98,95,3
,President Of The United States - Democrat,Senator In The General Assembly 3rd District - Democrat,4
,Barack Obama,Shirley M Kitchen,4
Barack Obama,3,46,4
Shirley M Kitchen,,1,4
Total,49,47,4
,President Of The United States - Democrat,Senator In The General Assembly 3rd District - Democrat,5
,Barack Obama,Shirley M Kitchen,5
Barack Obama,4,54,5
Shirley M Kitchen,,3,5
Total,58,57,5
,President Of The United States - Democrat,Senator In The General Assembly 3rd District - Democrat,6
,Barack Obama,Shirley M Kitchen,6
Barack Obama,17,174,6
Shirley M Kitchen,,1,6
Total,191,175,6
,President Of The United States - Democrat,Senator In The General Assembly 3rd District - Democrat,7
,Barack Obama,Shirley M Kitchen,7
Barack Obama,19,103,7
Shirley M Kitchen,,0,7
Total,122,103,7
,President Of The United States - Democrat,Senator In The General Assembly 3rd District - Democrat,8
,Barack Obama,Shirley M Kitchen,8
Barack Obama,17,70,8
Shirley M Kitchen,,1,8
Total,87,71,8
,President Of The United States - Democrat,Senator In The General Assembly 3rd District - Democrat,9
,Barack Obama,Shirley M Kitchen,9
Barack Obama,19,117,9
Shirley M Kitchen,,1,9
Total,136,118,9
,President Of The United States - Democrat,Senator In The General Assembly 3rd District - Democrat,10
,Barack Obama,Shirley M Kitchen,10
Barack Obama,8,71,10
Shirley M Kitchen,,6,10
Total,79,77,10
,President Of The United States - Democrat,Senator In The General Assembly 3rd District - Democrat,11
,Barack Obama,Shirley M Kitchen,11
Barack Obama,8,94,11
Shirley M Kitchen,,3,11
Total,102,97,11
,President Of The United States - Democrat,Senator In The General Assembly 3rd District - Democrat,12
,Barack Obama,Shirley M Kitchen,12
Barack Obama,9,66,12
Shirley M Kitchen,,0,12
Total,75,66,12
,President Of The United States - Democrat,Senator In The General Assembly 3rd District - Democrat,13
,Barack Obama,Shirley M Kitchen,13
Barack Obama,14,83,13
Shirley M Kitchen,,0,13
Total,97,83,13
,President Of The United States - Democrat,Senator In The General Assembly 3rd District - Democrat,14
,Barack Obama,Shirley M Kitchen,14
Barack Obama,8,93,14
Shirley M Kitchen,,1,14
Total,101,94,14
,President Of The United States - Democrat,Senator In The General Assembly 3rd District - Democrat,15
,Barack Obama,Shirley M Kitchen,15
Barack Obama,7,75,15
Shirley M Kitchen,,3,15
Total,82,78,15
,President Of The United States - Democrat,Senator In The General Assembly 3rd District - Democrat,16
,Barack Obama,Shirley M Kitchen,16
Barack Obama,16,106,16
Shirley M Kitchen,,0,16
Total,122,106,16
,President Of The United States - Democrat,Senator In The General Assembly 3rd District - Democrat,17
,Barack Obama,Shirley M Kitchen,17
Barack Obama,7,96,17
Shirley M Kitchen,,2,17
Total,103,98,17
,President Of The United States - Democrat,Senator In The General Assembly 3rd District - Democrat,18
,Barack Obama,Shirley M Kitchen,18
Barack Obama,12,107,18
Shirley M Kitchen,,1,18
Total,119,108,18
,President Of The United States - Democrat,Senator In The General Assembly 3rd District - Democrat,19
,Barack Obama,Shirley M Kitchen,19
Barack Obama,12,89,19
Shirley M Kitchen,,1,19
Total,101,90,19
,President Of The United States - Democrat,Senator In The General Assembly 3rd District - Democrat,20
,Barack Obama,Shirley M Kitchen,20
Barack Obama,11,122,20
Shirley M Kitchen,,3,20
Total,133,125,20
,President Of The United States - Democrat,Senator In The General Assembly 3rd District - Democrat,21
,Barack Obama,Shirley M Kitchen,21
Barack Obama,20,173,21
Shirley M Kitchen,,1,21
Total,193,174,21
,President Of The United States - Democrat,Senator In The General Assembly 3rd District - Democrat,22
,Barack Obama,Shirley M Kitchen,22
Barack Obama,12,97,22
Shirley M Kitchen,,5,22
Total,109,102,22
,President Of The United States - Democrat,Senator In The General Assembly 3rd District - Democrat,23
,Barack Obama,Shirley M Kitchen,23
Barack Obama,9,119,23
Shirley M Kitchen,,3,23
Total,128,122,23
,President Of The United States - Democrat,Senator In The General Assembly 3rd District - Democrat,24
,Barack Obama,Shirley M Kitchen,24
Barack Obama,13,83,24
Shirley M Kitchen,,1,24
Total,96,84,24
,President Of The United States - Democrat,Senator In The General Assembly 3rd District - Democrat,25
,Barack Obama,Shirley M Kitchen,25
Barack Obama,13,133,25
Shirley M Kitchen,,3,25
Total,146,136,25
,President Of The United States - Democrat,Senator In The General Assembly 3rd District - Democrat,26
,Barack Obama,Shirley M Kitchen,26
Barack Obama,14,98,26
Shirley M Kitchen,,2,26
Total,112,100,26
,President Of The United States - Democrat,Senator In The General Assembly 3rd District - Democrat,27
,Barack Obama,Shirley M Kitchen,27
Barack Obama,13,122,27
Shirley M Kitchen,,0,27
Total,135,122,27
,President Of The United States - Democrat,Senator In The General Assembly 3rd District - Democrat,28
,Barack Obama,Shirley M Kitchen,28
Barack Obama,7,127,28
Shirley M Kitchen,,1,28
Total,134,128,28
