col_1,col_2,col_3,col_4,col_5,division
,Auditor General - Democrat,Representative In The General Assembly 201st District - Democrat,,,All
,Eugene A Depasquale,Michael K Ellis,Stephen Kinsey,Karl K Gamble,All
Eugene A Depasquale,12,488,428,61,All
Michael K Ellis,,194,0,0,All
Stephen Kinsey,,,176,0,All
Karl K Gamble,,,,20,All
Total,989,682,604,81,All
,Auditor General - Democrat,Representative In The General Assembly 201st District - Democrat,,,9
,Eugene A Depasquale,Stephen Kinsey,Michael K Ellis,Karl K Gamble,9
Eugene A Depasquale,1,64,41,6,9
Stephen Kinsey,,17,0,0,9
Michael K Ellis,,,14,0,9
Karl K Gamble,,,,1,9
Total,112,81,55,7,9
,Auditor General - Democrat,Representative In The General Assembly 201st District - Democrat,,,13
,Eugene A Depasquale,Stephen Kinsey,Michael K Ellis,Karl K Gamble,13
Eugene A Depasquale,4,56,58,13,13
Stephen Kinsey,,21,0,0,13
Michael K Ellis,,,18,0,13
Karl K Gamble,,,,5,13
Total,131,77,76,18,13
,Representative In The General Assembly 201st District - Democrat,,,Auditor General - Democrat,14
,Michael K Ellis,Stephen Kinsey,Karl K Gamble,Eugene A Depasquale,14
Michael K Ellis,46,0,0,59,14
Stephen Kinsey,,16,0,31,14
Karl K Gamble,,,2,8,14
Eugene A Depasquale,,,,2,14
Total,105,47,10,100,14
,Auditor General - Democrat,Representative In The General Assembly 201st District - Democrat,,,15
,Eugene A Depasquale,Michael K Ellis,Stephen Kinsey,Karl K Gamble,15
Eugene A Depasquale,3,58,40,8,15
Michael K Ellis,,18,0,0,15
Stephen Kinsey,,,13,0,15
Karl K Gamble,,,,4,15
Total,109,76,53,12,15
,Auditor General - Democrat,Representative In The General Assembly 201st District - Democrat,,,22
,Eugene A Depasquale,Michael K Ellis,Stephen Kinsey,Karl K Gamble,22
Eugene A Depasquale,1,67,47,10,22
Michael K Ellis,,18,0,0,22
Stephen Kinsey,,,13,0,22
Karl K Gamble,,,,4,22
Total,125,85,60,14,22
,Auditor General - Democrat,Representative In The General Assembly 201st District - Democrat,,,27
,Eugene A Depasquale,Stephen Kinsey,Michael K Ellis,Karl K Gamble,27
Eugene A Depasquale,1,72,72,5,27
Stephen Kinsey,,37,0,0,27
Michael K Ellis,,,19,0,27
Karl K Gamble,,,,2,27
Total,150,109,91,7,27
,Auditor General - Democrat,Representative In The General Assembly 201st District - Democrat,,,28
,Eugene A Depasquale,Michael K Ellis,Stephen Kinsey,Karl K Gamble,28
Eugene A Depasquale,0,67,45,4,28
Michael K Ellis,,35,0,0,28
Stephen Kinsey,,,22,0,28
Karl K Gamble,,,,1,28
Total,116,102,67,5,28
,Auditor General - Democrat,Representative In The General Assembly 201st District - Democrat,,,29
,Eugene A Depasquale,Stephen Kinsey,Michael K Ellis,Karl K Gamble,29
Eugene A Depasquale,0,73,66,7,29
Stephen Kinsey,,37,0,0,29
Michael K Ellis,,,26,0,29
Karl K Gamble,,,,1,29
Total,146,110,92,8,29
