col_1,col_2,col_3,col_4,division
,State Treasurer - Democrat,Representative In The General Assembly 203rd District - Democrat,,All
,Robert M Mccord,Dwight Evans,Lamont W Thomas,All
Robert M Mccord,10,"1,382",499,All
Dwight Evans,,410,0,All
Lamont W Thomas,,,105,All
Total,"1,891","1,792",604,All
,State Treasurer - Democrat,Representative In The General Assembly 203rd District - Democrat,,6
,Robert M Mccord,Dwight Evans,Lamont W Thomas,6
Robert M Mccord,0,105,46,6
Dwight Evans,,31,0,6
Lamont W Thomas,,,7,6
Total,151,136,53,6
,Representative In The General Assembly 203rd District - Democrat,,State Treasurer - Democrat,9
,Dwight Evans,Lamont W Thomas,Robert M Mccord,9
Dwight Evans,29,0,74,9
Lamont W Thomas,,5,26,9
Robert M Mccord,,,0,9
Total,103,31,100,9
,State Treasurer - Democrat,Representative In The General Assembly 203rd District - Democrat,,11
,Robert M Mccord,Dwight Evans,Lamont W Thomas,11
Robert M Mccord,0,67,18,11
Dwight Evans,,11,0,11
Lamont W Thomas,,,4,11
Total,85,78,22,11
,State Treasurer - Democrat,Representative In The General Assembly 203rd District - Democrat,,12
,Robert M Mccord,Dwight Evans,Lamont W Thomas,12
Robert M Mccord,1,40,20,12
Dwight Evans,,6,0,12
Lamont W Thomas,,,3,12
Total,61,46,23,12
,State Treasurer - Democrat,Representative In The General Assembly 203rd District - Democrat,,13
,Robert M Mccord,Dwight Evans,Lamont W Thomas,13
Robert M Mccord,1,41,23,13
Dwight Evans,,18,0,13
Lamont W Thomas,,,10,13
Total,65,59,33,13
,State Treasurer - Democrat,Representative In The General Assembly 203rd District - Democrat,,14
,Robert M Mccord,Dwight Evans,Lamont W Thomas,14
Robert M Mccord,1,62,19,14
Dwight Evans,,13,0,14
Lamont W Thomas,,,2,14
Total,82,75,21,14
,Representative In The General Assembly 203rd District - Democrat,,State Treasurer - Democrat,15
,Dwight Evans,Lamont W Thomas,Robert M Mccord,15
Dwight Evans,18,0,49,15
Lamont W Thomas,,3,16,15
Robert M Mccord,,,1,15
Total,67,19,66,15
,State Treasurer - Democrat,Representative In The General Assembly 203rd District - Democrat,,16
,Robert M Mccord,Dwight Evans,Lamont W Thomas,16
Robert M Mccord,0,77,20,16
Dwight Evans,,18,0,16
Lamont W Thomas,,,4,16
Total,97,95,24,16
,State Treasurer - Democrat,Representative In The General Assembly 203rd District - Democrat,,17
,Robert M Mccord,Dwight Evans,Lamont W Thomas,17
Robert M Mccord,0,65,20,17
Dwight Evans,,14,0,17
Lamont W Thomas,,,5,17
Total,85,79,25,17
,State Treasurer - Democrat,Representative In The General Assembly 203rd District - Democrat,,18
,Robert M Mccord,Dwight Evans,Lamont W Thomas,18
Robert M Mccord,1,60,35,18
Dwight Evans,,18,0,18
Lamont W Thomas,,,3,18
Total,96,78,38,18
,State Treasurer - Democrat,Representative In The General Assembly 203rd District - Democrat,,19
,Robert M Mccord,Dwight Evans,Lamont W Thomas,19
Robert M Mccord,2,58,20,19
Dwight Evans,,16,0,19
Lamont W Thomas,,,4,19
Total,80,74,24,19
,State Treasurer - Democrat,Representative In The General Assembly 203rd District - Democrat,,20
,Robert M Mccord,Dwight Evans,Lamont W Thomas,20
Robert M Mccord,0,84,25,20
Dwight Evans,,17,0,20
Lamont W Thomas,,,8,20
Total,109,101,33,20
,Representative In The General Assembly 203rd District - Democrat,,State Treasurer - Democrat,21
,Dwight Evans,Lamont W Thomas,Robert M Mccord,21
Dwight Evans,40,0,111,21
Lamont W Thomas,,5,34,21
Robert M Mccord,,,1,21
Total,151,39,146,21
,Representative In The General Assembly 203rd District - Democrat,,State Treasurer - Democrat,22
,Dwight Evans,Lamont W Thomas,Robert M Mccord,22
Dwight Evans,30,0,54,22
Lamont W Thomas,,8,25,22
Robert M Mccord,,,0,22
Total,84,33,79,22
,State Treasurer - Democrat,Representative In The General Assembly 203rd District - Democrat,,23
,Robert M Mccord,Dwight Evans,Lamont W Thomas,23
Robert M Mccord,0,81,27,23
Dwight Evans,,17,0,23
Lamont W Thomas,,,5,23
Total,108,98,32,23
,State Treasurer - Democrat,Representative In The General Assembly 203rd District - Democrat,,24
,Robert M Mccord,Dwight Evans,Lamont W Thomas,24
Robert M Mccord,0,57,18,24
Dwight Evans,,16,0,24
Lamont W Thomas,,,6,24
Total,75,73,24,24
,State Treasurer - Democrat,Representative In The General Assembly 203rd District - Democrat,,25
,Robert M Mccord,Dwight Evans,Lamont W Thomas,25
Robert M Mccord,1,65,39,25
Dwight Evans,,32,0,25
Lamont W Thomas,,,11,25
Total,105,97,50,25
,Representative In The General Assembly 203rd District - Democrat,,State Treasurer - Democrat,26
,Dwight Evans,Lamont W Thomas,Robert M Mccord,26
Dwight Evans,20,0,64,26
Lamont W Thomas,,9,19,26
Robert M Mccord,,,0,26
Total,84,28,83,26
,State Treasurer - Democrat,Representative In The General Assembly 203rd District - Democrat,,27
,Robert M Mccord,Dwight Evans,Lamont W Thomas,27
Robert M Mccord,0,82,26,27
Dwight Evans,,22,0,27
Lamont W Thomas,,,3,27
Total,108,104,29,27
,Representative In The General Assembly 203rd District - Democrat,,State Treasurer - Democrat,28
,Dwight Evans,Lamont W Thomas,Robert M Mccord,28
Dwight Evans,24,0,86,28
Lamont W Thomas,,0,23,28
Robert M Mccord,,,1,28
Total,110,23,110,28
