col_1,col_2,col_3,col_4,division
,Representative In Congress 13th District - Democrat,United States Senator - Democrat,,All
,Allyson Y Schwartz,Bob Casey Jr,Joseph John Vodvarka,All
Allyson Y Schwartz,2,58,25,All
Bob Casey Jr,,11,0,All
Joseph John Vodvarka,,,4,All
Total,85,69,29,All
,Representative In Congress 13th District - Democrat,United States Senator - Democrat,,10
,Allyson Y Schwartz,Bob Casey Jr,Joseph John Vodvarka,10
Allyson Y Schwartz,1,30,13,10
Bob Casey Jr,,6,0,10
Joseph John Vodvarka,,,2,10
Total,44,36,15,10
,Representative In Congress 13th District - Democrat,United States Senator - Democrat,,20
,Allyson Y Schwartz,Bob Casey Jr,Joseph John Vodvarka,20
Allyson Y Schwartz,1,28,12,20
Bob Casey Jr,,5,0,20
Joseph John Vodvarka,,,2,20
Total,41,33,14,20
