col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 152nd District - Republican,Auditor General - Republican,,All
,Thomas P Murt,John Maher,Frank A Pinto,All
Thomas P Murt,11,39,28,All
John Maher,,5,0,All
Frank A Pinto,,,1,All
Total,78,44,29,All
,Representative In The General Assembly 152nd District - Republican,Auditor General - Republican,,12
,Thomas P Murt,John Maher,Frank A Pinto,12
Thomas P Murt,4,12,9,12
John Maher,,0,0,12
Frank A Pinto,,,1,12
Total,25,12,10,12
,Representative In The General Assembly 152nd District - Republican,Auditor General - Republican,,33
,Thomas P Murt,John Maher,Frank A Pinto,33
Thomas P Murt,3,10,5,33
John Maher,,2,0,33
Frank A Pinto,,,0,33
Total,18,12,5,33
,Representative In The General Assembly 152nd District - Republican,Auditor General - Republican,,34
,Thomas P Murt,John Maher,Frank A Pinto,34
Thomas P Murt,3,13,12,34
John Maher,,2,0,34
Frank A Pinto,,,0,34
Total,28,15,12,34
,Representative In The General Assembly 152nd District - Republican,Auditor General - Republican,,38
,Thomas P Murt,John Maher,Frank A Pinto,38
Thomas P Murt,1,4,2,38
John Maher,,1,0,38
Frank A Pinto,,,0,38
Total,7,5,2,38
