col_1,col_2,col_3,col_4,division
,Senator In The General Assembly 1st District - Democrat,Attorney General - Democrat,,All
,Lawrence M Farnese Jr,Patrick Murphy,Kathleen G Kane,All
Lawrence M Farnese Jr,4,70,12,All
Patrick Murphy,,4,0,All
Kathleen G Kane,,,2,All
Total,86,74,14,All
,Senator In The General Assembly 1st District - Democrat,Attorney General - Democrat,,7
,Lawrence M Farnese Jr,Patrick Murphy,Kathleen G Kane,7
Lawrence M Farnese Jr,4,70,12,7
Patrick Murphy,,4,0,7
Kathleen G Kane,,,2,7
Total,86,74,14,7
