col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 175th District - Democrat,United States Senator - Democrat,,All
,Michael H O Brien,Bob Casey Jr,Joseph John Vodvarka,All
Michael H O Brien,8,77,38,All
Bob Casey Jr,,9,0,All
Joseph John Vodvarka,,,3,All
Total,123,86,41,All
,Representative In The General Assembly 175th District - Democrat,United States Senator - Democrat,,9
,Michael H O Brien,Bob Casey Jr,Joseph John Vodvarka,9
Michael H O Brien,1,7,7,9
Bob Casey Jr,,2,0,9
Joseph John Vodvarka,,,0,9
Total,15,9,7,9
,Representative In The General Assembly 175th District - Democrat,United States Senator - Democrat,,10
,Michael H O Brien,Bob Casey Jr,Joseph John Vodvarka,10
Michael H O Brien,2,9,5,10
Bob Casey Jr,,2,0,10
Joseph John Vodvarka,,,1,10
Total,16,11,6,10
,Representative In The General Assembly 175th District - Democrat,United States Senator - Democrat,,11
,Michael H O Brien,Bob Casey Jr,Joseph John Vodvarka,11
Michael H O Brien,2,18,10,11
Bob Casey Jr,,0,0,11
Joseph John Vodvarka,,,2,11
Total,30,18,12,11
,Representative In The General Assembly 175th District - Democrat,United States Senator - Democrat,,16
,Michael H O Brien,Bob Casey Jr,Joseph John Vodvarka,16
Michael H O Brien,2,10,4,16
Bob Casey Jr,,4,0,16
Joseph John Vodvarka,,,0,16
Total,16,14,4,16
,Representative In The General Assembly 175th District - Democrat,United States Senator - Democrat,,17
,Michael H O Brien,Bob Casey Jr,Joseph John Vodvarka,17
Michael H O Brien,1,20,8,17
Bob Casey Jr,,1,0,17
Joseph John Vodvarka,,,0,17
Total,29,21,8,17
,Representative In The General Assembly 175th District - Democrat,United States Senator - Democrat,,19
,Michael H O Brien,Bob Casey Jr,Joseph John Vodvarka,19
Michael H O Brien,0,13,4,19
Bob Casey Jr,,0,0,19
Joseph John Vodvarka,,,0,19
Total,17,13,4,19
